じみさん,ちらのこ,なみにこ,ぼくから,じーげー,くらいら,ばっくす,ことくら,こそみり,ほっとく,かったた,くだから,ころじー,うしてか,めたばら,めたくら,けたくら,さんがつ,とってく,さーちら,さんたじ,だだめー,ぐちゃぐち,じりから,くっつい,いじくっ,ぷらいじ,するとこ,さんぷる,しこから,ぷりだっ,ぽっかり,ころにこ,ふさがっ,ばらくす,らんぞろ,はっきり,ぐつもり,くらいが,がみこと,てくのろ,ついてか,ちらから,たらぐず,さんがち,しくはた,げーむし,ぱらめー,うとする,とっぷり,のこあは,うとうき,からしな,よろしく,ころがし,ぽりする,たらうる,げたこと,ころへと,つらこそ,ごくごつ,からだだ,すっきり,がったら,しながら,もこちら,さんぐら,ざわつい,ちらこそ,ことごと,からわい,がぶつか,もそこそ,しゃらくさ,かりする,するこん,きくばら,ひっぱた,からこち,うところ,いがする,するから,おたくた,たらばら,おいしく,ぼくもそ,からふら,ぐらかさ,くらする,ぐずする,うしたっ,がつけら,くださっ,へとずら,じーする,けたこと,からのー,もだめー,ふさがり,ひっかき,どろうと,ことはた,がらもそ,からよろ,にこちら,からかち,だったら,からだっ,からもた,からすっ,うとつい,たっぱー,てかこち,くたへと,はらこそ,からこん,くさかっ,くらいじ,いがかり,からぼー,ことすら,さんがみ,くっつか,すっぱり,もそこし,からさら,からおー,たかめら,ことだっ,げたさぶ,いらしく,めたころ,ばってく,がらすく,こしばら,からどろ,こそうと,はっちか,ひっつか,のこちら,もそうじ,ことのこ,かったじ,はためら,からまじ,がささく,さんもこ,くよかさ,ぶりにこ,きーぱー,こんちく,だぶつい,ぶかめら,しゃったら,ころだっ,だったた,するばり,しばらん,だったか,こんとろ,ことかっ,びかから,ぐらむち,がったぷ,ぐずつい,がたくさ,こりうる,はきつい,からぶつ,すーぱー,でぶつか,こともた,きちぎり,うしばら,だったっ,おいてく,さんから,おどうし,びかけた,けたとこ,くたにこ,にこあは,こうから,もわかっ,するなよ,てくこと,するしな,するすー,がみいら,がさぼり,ずっぷり,うとはっ,もそうだ,ぶつけた,つらがや,びかかり,からわら,からしば,めたとこ,こそしな,わーこん,きくへこ,やいめー,がってく,こうする,つらから,ゆるげー,もそのこ,げたぼー,かりとこ,さんもそ,ぶすこと,べられろ,うろつい,すること,くたから,さんいじ,さらにこ,くにしな,しくする,ざわざら,からずぶ,とろぴー,つけてく,ぶすとー,しこちら,たらしく,きくたた,へとつい,からざっく,のろぐい,ばっかり,こうとこ,ことから,のたすく,ざーもそ,すくこち,かりすら,がっちり,とーちか,べそうだ,ひっきり,もそのた,くつもり,じたこと,かすこと,もそもこ,しなかっ,はらする,こしたら,がらもや,なみこと,たったら,とっくに,ついさっ,つるぺた,めらいが,らんさー,わないじ,あっぷする,うだよぼ,こうへと,へとびか,さんがや,ちらへと,もりだっ,がちむち,とこのさ,くっつけ,ぱっくに,ぶつかっ,びかかっ,もわから,にこぴー,はっぴー,たぶべら,こんへと,からのこ,ついてく,うとばら,さーじと,めちゃくちゃ,めたから,かったっ,がつくだ,からかっ,ころから,ことさん,むかする,しないが,もそうは,もそのさ,とこちら,とっぷら,さばくっ,すくめた,ことがや,からこそ,するくら,ごてつけ,からする,かったら,きろくら,こんぴゅー,もそうし,ばしてく,たらこん,わなかっ,とろうと,きーぼー,ふさわし,かったか,きらめた,ぎたこと,うとしな,ぶらざー,するげー,くすかり,ぶりだっ,ばっちり,うしたか,もそもだ,ことしな,もりすく,けたかっ,さんどば,さんだっ,わないが,ぶつかり,かってく,ぱりげー,げたかっ
1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,1,22,1,1,2,3,1,4,1,1,1,2,1,34,1,2,1,2,27,1,1,1,4,1,1,1,1,1,1,38,2,1,1,5,2,1,4,1,1,1,1,3,4,3,2,1,11,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,11,1,12,2,2,1,1,1,1,1,1,2,1,3,1,1,5,1,2,1,1,6,1,2,46,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,5,1,1,1,1,7,3,1,1,10,2,1,1,1,1,1,1,1,1,1,5,4,1,1,1,4,2,12,1,3,2,1,2,7,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,130,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,4,1,1,1,2,1,1,1,2,1,4,1,4,2,22,1,1,1,3,1,1,4,1,1,3,1,2,1,1,1,4,31,7,2,1,2,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,2,9,344,1,2,1,1,6,22,1,1,1,14,5,1,1,19,1,34,2,1,2,27,2,1,2,36,1,2,1,1,1,1,1,3,1,2,1,1,1,1,4,3,1,7,1,1
