パッチリ,サングラ,ハッキリ,ノーヒッ,コントロ,コンサー,オーノー,ガッカリ,バッチリ
['\u3000眉の上で揃えられた前髪、癖っ毛を何とか梳いたような髪形、パッチリとした瞳に、丸みがある頬。\n'],"['\u3000祖母もこの日ばかりはサングラスを外し、表情を隠す黒いレースがある帽子を被っていた。\n', '\u3000その陽射しが眩しいのか、祖母はサングラスをかけていた。\n', '\u3000サングラスの瞳の奥で揺れる夏を幻視する。\n', '\u3000派手なリアクションのミレナを無視し、祖母はクイッとサングラスを手の甲で上げる。\n', '\u3000銀髪の祖母はサングラスを鉤鼻の上に乗せ、もしゃもしゃとスイカにかぶりつき、そのまま外皮まで綺麗に食べてしまう。\n', '\u3000骨と皮だけの指でクイッとサングラスを下げ、青い目をギョロリと覗かせる。\n', '\u3000呆れたように祖母はサングラスを手の甲で上げる。\n', '\u3000太陽の日差しが庭に爛々と注ぎ、祖母のように虹彩の色が薄い瞳でなくともサングラスが必要と思えるような日本晴れの空だった。\n', '\u3000祖母は少女が指した空間をジッと見つめる。サングラスの奥で青い瞳がキラリと輝いた。\n', '\u3000サングラスを外し、膝の上に置いた祖母は、青い瞳を開き、孫娘の目を見る。\n']","['\u3000目鼻立ちがハッキリとしており、陶器の彫像のように美しかった。\n', '\u3000目が慣れてくると少女たちの姿かたちがハッキリと見える。\n', '\u3000輪郭線がハッキリとした影を縁側に落とし、祖母はグイっと大きく伸びをする。\n', '「どのぐらいハッキリ見えるんだい」\n', '\u3000ミレナは小さく、しかしハッキリと低い声で２人を止めた。\n']",['「私が脳留守ならおばあちゃんは脳引籠りだよ、ノーヒッキー。脳に居すぎなんだよ、たまには外出ろ」\n'],"['「物だとか、所有物だとか、守るとか、コントロールとか、そういうのは、そういうのは全部過程の話。そこにはまだ何もない」\n', '\u3000自分の感情を自分でコントロールが出来ない。\n', '「そんなことありません！？\u3000よく言えましたね！\u3000なら貴女は彼の意見を全て尊重したと言えるんですか。何一つ恣意的な言葉を使わず、コントロールしようとせず、彼の自由にするがままに育てたというのですか！\u3000もしそうだというならそれは、“育児放棄”と言うのですよ」\n', '\u3000精神を食いつぶし、自分の思い通りにコントロールする技術。\n', '\u3000逃げることのできない称賛に、ミレナは自分の気持ちをコントロールできなくなりそうだった。\n']",['\u3000アイドルのコンサートやバンドのライブ。オタクの集まる漫画やアニメのイベント。\n'],['\u3000あんぐりと口を開いて両手を頬に添える。オーノーと叫ばんばかりの表情である。\n'],['\u3000ミレナはガッカリした。\n'],"['\u30002人の視線がバッチリと合った。\n', '\u3000ホマレは、バッチリ決めて自信があったようで、ミレナの言葉にショックを受けていた。\n']"
