ぎらぎら,ぐりぐり,くたくた,ぱたぱた,のびのび,よれよれ,そろそろ,ぼろぼろ,こそこそ,おいおい,ふわふわ
['「さっきの人たち、すごいぎらぎらしてた……知識では、知ってた積もりだったのに」\n'],['「ちょ、ぐりぐりすんな」\n'],['「――思ったより若い声だな。その疑問は当たりだぜ、どっくがここの地下鉄で、皆を纏めてついでに健康も仕切ってくれてる。俺はまあ、どっくが頭脳労働以外をしないで済む様に外で働く男衆を率いているのさ。くたくたに煮込んだ美味いすーぷと、いくらかの危険を天秤にしてな。名前はえいでんだ」\n'],['\u3000こうきが包装紙の上を結ぶ紐を引っ張れば、袋が膨らみ熱を発した。香り立つぱんの匂いに、こうきの口に涎が溢れる。ふうたの尻尾がぱたぱたと左右に揺れ続けていた。\n'],['\u3000こうきは受け取る間際にのぞみの寝間着である、薄い水色のしゃつと濃紺のしょーとぱんつから、のびのびと出ているほんのりと上気した柔らかそうな首元、腕、脚に一瞬だけ視線が移りそうになるが、即座にのぞみの顔へ戻してれもねーどを受け取る。結露の浮き出た瓶が内側から滲む様に冷たい。\n'],"['\u3000どっくはよれよれの白衣の襟元を正すと、診療所の寝室へと帰っていく。\n', '\u3000染みに彩られたよれよれの白衣に袖を通した細身の老人が、柔和な顔つきで色褪せたてぃーせっとを両手に立っていた。\n']","['「あんたたちー、そろそろ交代の時間だよーさっさと体洗いに外へ出な!」\n', '「そろそろ塔から定期便が来る頃だろ」\n']",['\u3000廃線となった列車と掻き集めたすくらっぷで濫造された家屋群、ぼろぼろになってもなお使い潰そうと酷使される日用品のでこれーしょん。\n'],['「それが解らないな、何でこそこそする必要があるんだよ。のぞみの救出を塔が表だって出来ない理由は?」\n'],['「いわんこっちゃない……っておいおい」\n'],['\u3000初老の波を受けたくたびれ声が、子供に続いて女性へと届く。こうきと同じ装備を身に纏った、白い無精髭を蓄えた男性が、再びこうきを透り抜けて現れた。解体した鹿肉の詰まったくーらーぼっくすを脇に抱え、余った片手には、ふわふわとした毛で震えている仔犬を慎重に持っている。\n']
