ワクワク,ガリガリ,コロコロ,ホクホク,オドオド,キラキラ,ブツブツ,ハッハッ,ミシミシ,ピチピチ,キョロキョロ,ギリギリ,ボロボロ,シュルシュル,クスクス
['『ワクワクする？』\n'],['\u3000ガリガリと頭を掻きながら、歩は溜息をつく。\n'],['\u3000テンションを上げたり下げたり、コロコロと表情を変えながらヘレナは言う。\n'],['\u3000そう落とした者を責める歩だったが、その顔はホクホクとした笑みを浮かべており、発言にまるで説得力がない。\n'],['「なぁ、ヘレナ。何でそんなオドオドしてんだ？」\n'],"['\u3000その途端、キラキラと光り輝いていた歩の目はどんよりと濁り、がくりと肩が落ちてしまった。\n', '\u3000撒き散らされたそれらは、空中でキラキラと光輝き、キャンサーと灰尊を包み込んだ。\n']",['\u3000ブツブツと呟く歩に、ヘレナは微笑みかける。\n'],['「……フワァーッハッハッハッハァッ！\u3000いいぞ、いいぞォッ！\u3000もっと壊してしまえッ！」\n'],"['\u3000ミシミシという音が耳に入り、歩は指の痛みも忘れて、必死に揺すり、語りかけた。\n', '\u3000ミシミシと音を立てんばかりに圧をかけられ、警察官は悲鳴と苦悶の声を上げる。\n']",['「でしょ、でしょ？\u3000やっぱりヘレナさんは若くてピチピチだし……」\n'],"['\u3000気にすることも出来ずに、ヘレナはキョロキョロと探すのを止め、溜息をつく。\n', '\u3000初めて見る豪華な部屋をキョロキョロと眺めつつ、歩はベッドに腰掛けるヘレナに問う。\n']",['\u3000そのまま勢いよくバック転を決め、ギリギリのところで大爪を避ける。\n'],"['\u3000一旦物影に隠れた張井達は、ボロボロとなった歩へ応急手当を行う。\n', '\u3000ボロボロになりながら、それでも歩は諦めなかった。\n', '\u3000中から現れたのは、ボロボロの黒衣と漆黒の甲冑を纏うモノ――。\n', '\u3000お互いボロボロになってはいるが、今は寄り添いたい気分だったのだ。\n']",['\u3000その影はシュルシュルと蠢き……もしヘレナの目が見えていたなら、腕に蛇が伝っている様に見えたことだろう。\n'],['\u3000ヘレナはクスクスと笑いながら、なら、と話を切り出した。\n']
