あはびく,ざわめき,けたから,するぽて,じたから,めたくら,ぐちゃぐち,するとこ,がさだく,ぽっかり,くいめー,ふさがっ,ばらくす,はっきり,くすぐら,からがち,もこうは,うだしな,ついてか,こちから,うとする,ばきつい,にこびり,がしとく,うとおい,よろしく,うずめた,しながら,ちらこそ,がぶつか,うところ,こともこ,うはずっ,けたこと,ぴくんとく,からもそ,くさだく,からおず,にこちら,だったら,からずる,じめから,かりしな,がみつか,ことすら,ことだっ,がたたら,あはにこ,かったじ,しばしお,くらうだ,ぼさねば,ぬくもり,あはけっ,ちりかち,げたくら,だったか,くらうは,たっぷり,すっかり,けたとこ,もわかっ,くらうと,すらこん,するなよ,ぶつけた,びかかり,くらうね,のさだく,あはほっ,ことにこ,うとすら,めたさん,もそのこ,とくから,かりだっ,くすだっ,すること,こともだ,めそうだ,つけてく,にたかっ,びりつい,ぼそうと,ばっかり,からふわ,あはつい,ことから,めーわく,じたこと,かすこと,しなかっ,からにた,きちんとく,じくする,とっくに,からずっ,しくぶち,なようだ,ぶつかっ,もこゆる,びかかっ,ずかしげ,もわから,だくから,だくへと,あははっ,ひたすら,かったっ,あはうら,しないが,からこそ,するくら,かったら,すくどー,しばこう,もそうし,こそがみ,わなかっ,かったか,がらくた,うとしな,げたとこ,じところ,あはおず,でぶつけ,くってく,けたかっ,ふらつい,ごとぶつ,ことがた,よろめき,のこびり,こそがさ,がりこん,いそうだ
2,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,8,1,2,2,1,2,1,13,1,3,2,1,1,3,1,1,1,1,1,4,1,1,1,1,5,7,2,1,1,1,2,1,2,1,1,1,3,12,1,1,1,2,2,1,2,1,1,1,3,2,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,1,1,2,1,1,1,7,1,1,1,2,3,1,1,1,1,2,1,5,1,1,1,1,1,1,1,9,3,4,1,1,3,1,8,5,5,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2
