どんどん,きょろきょろ,そろそろ,ちょろちょろ,ぎりぎり,ぶつぶつ,ぐりぐり,めらめら,ふーふー,とことこ,ぼろぼろ,とんとん,ぐだぐだ,へとへと,おいおい,がらがら,びちゃびちゃ,ぐるぐる,まちまち,わんわん,くすくす,かちかち,すたすた,どしんどしん,うんうん,どぼどぼ,ふらふら,もしゃもしゃ
"['「この調子でどんどん行こう」\n', 'よし、どんどん狩るか…\n', 'だがげーむなのに腹が減り、食べないとひっとぽいんとがどんどん減っていく、仕方無しに食べるしかない。\n']",['何かを探しているか周囲をきょろきょろしながらごるでぃあが言う。\n'],"['「そろそろ移動しよう」\n', 'そろそろ弓以外に新しい事を始めないとだめかなぁ…\n', '「そろそろお金に余裕が出来てきたし、武具を新調してはどうでぇすか？」\n', 'そろそろ身を隠せる岩も無くなる…弩に持ち替え装弾…匍匐前進で進む。\n', '明け方から歩きはじめふぃーんに聞いた洞窟の位置にそろそろ差し掛かろうと言う時に前方から戦闘する音が聞こえだした。\n']",['「山頂付近に何かちょろちょろと沢山飛んでるよな、鳥？それにしては大きい…」\n'],['直ぐ様めいじが火の玉を飛ばしてくるがぎりぎり当たらない。\n'],['皆がぶつぶつと何かを言ってる横で、俺は玉座の後ろに置かれていた宝箱を物色する。\n'],['わしゃわしゃわしゃ…ぐりぐりぐり…\n'],['かちかちかちかちかち、ふーふーふー…めらめら\n'],"['かちかちかちかち……ふーふー\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかち、ふーふーふー…めらめら\n']","['さっとすからとことこ歩いて……村の名前聞くの忘れた…\n', '「とことことあいてむを拾い集めてくるみぃむちゃん可愛い〜」\n']","['両親からまさかのふれんどりーふぁいやーで心がぼろぼろになった俺は…\n', '「解体すきるを持って無いみたいね、皮がぼろぼろよ？」\n']",['「あぁまだ組んだ経験が無いのか、確かに多少は目減りするがその分ぱーてぃーぼーなすも増えてどろっぷ率も上がるから結構とんとんだぞ？手数や安全面からするとむしろぷらすだ」\n'],['「よし！…じゃなぁぁぁいでぇぇぇす！成功した余地が何処にあったでぇすか？ぐだぐだじゃないでぇすか！！」\n'],['「こっちもへとへとでぇす！」\n'],"['おいおい…\n', '「おいおい、どんなに脅され殺されても両手を羽ばたかせて空を飛ばすのは無理だ…判ってくれぁ」\n', '「おいおい」「え？」「凄ぉい」後ろの3人が驚嘆の声をあげている。\n', '「おいおい、こんなに良いのかよ？」\n']",['うんうん「がらがら蛇でぇす？」そうだね…\n'],['「毛布を地面に直に敷いてみろ、一晩持たずびちゃびちゃだ。こいつを一番下に敷いておくんだよ、当然雨の日にも助かる」\n'],['見ると狼達に追われながら岩の周りをぐるぐる周ってるみぃむが…\n'],['「はらるど側からの応援？装備がまちまちだしぷれいやーか？」\n'],"['「わんわん（素直にちゅーとりあるしてれば良かったのにでぇす!）」\n', '「わんわんわん（おーぷにんぐ飛ばしといて何言ってるでぇす！）」\n', '「わんわん（ねたでぇすか？ねたで言ってんでぇすか？）」\n']",['ふぃーんは俺の返答にくすくす笑いながら答える。\n'],"['かちかちかちかち……ふーふー\n', 'かちかちかちかち……ふーふー\n', 'かちかち…\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかちかちかちかちかちかちかちかち…点いた！\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかちかち、ふーふーふーふー…げほげほ…\n', 'かちかちかちかちかち、ふーふーふー…めらめら\n', 'かちかちかちかちかち、ふーふーふー…めらめら\n']",['ほら、人間の二足歩行も説明すると難しいけど普通に皆がすたすた歩いてるし…\n'],['巨人はどしんどしんと足音を響かせ歩いてくる、武器らしき物は持ってない。\n'],"['みぃむがめいじ達の懐を漁りだしている、うんうん立派な猟犬になったな…\n', 'うんうん「がらがら蛇でぇす？」そうだね…\n']",['事前に用意していたらしき薬品を鍋にどぼどぼ注ぎ込み聞いてくる。\n'],['ふらふら揺れてる所をたいみんぐ良くとんって…\n'],['もしゃもしゃもしゃ…うりうりうり\n']
