どんどん,ちらちら,ちょくちょく,そろそろ,ぎりぎり,ぴんぴん,もやもや,ぐんぐん,ぽちぽち,ぴーぴー,ふむふむ,うろうろ,ちまちま,ばきばき,ごりごり,うはうは,ごろごろ
"['普通にびびりました。とても嬉しい反面とてつもなく驚きました。ぶっくまーくもどんどん増えました。ありがございます。\n', 'ぶっくまーくを見るとどんどん増えていって、ぽいんともどんどん多くなり、いつの間にか日間らんきんぐに入っていてとてもびびりました。\n', 'ぶっくまーくを見るとどんどん増えていって、ぽいんともどんどん多くなり、いつの間にか日間らんきんぐに入っていてとてもびびりました。\n', 'ぶっくまーくがどんどん増えてとてもうれしいです！\n', '「なぁ、お前ら最近昔にくらべてどんどんひどくなってきてねぇか？」\n']",[' 町に戻っている間にも周りからちらちらと見られている感じがあったが、なんか慣れた。\n'],[' ぴんくらびっとと比べ凶暴って、今俺を襲ってるやつも充分凶暴なんですが。そしてHPが見れないのが怖いな。ぴんくらびっとは個体差はあるが基本的にHPは15くらいだ。さっきからちょくちょく見ている。その時に鑑定のれべるが1つ上がった。\n'],"[' じゃがいも、にんじん、玉ねぎ、豚肉。もうそろそろ冷蔵庫の中身も少なくなってきてるな。今度買いに行かないと。今日はかれーでいいや。\n', '「はいはい、てかもうそろそろ授業始まるぞ？」\n']",['「おっ、ぱっと見ばかっぷる。遅刻ぎりぎりじゃねぇーか。げーむでもしてたか？」\n'],[' いや、違うな。あいつまだぴんぴんしてやがる。木がなんか違うな。太さとかは変わらないが、色とかが違う。\n'],"['すばるがそういうと、右に紫のもやもやしたのがでてきた。\n', '俺は紫のもやもやの中に入り込んだ。\n']",['いつのまにか日間らんきんぐ11位まであがって、ぶっくまーくとぽいんとがぐんぐん伸びて言ってます！とってもうれしいです！\n'],['俺は教室に入り、席につくとけーたいでぽちぽちしていた。すると教室にいらっと来るほどのいけめんの男と、高校生に見えず、身長は140くらいであろう女が入ってきた。\n'],['ぴーぴーぴー！\n'],"['ふむふむ。簡単そうなのしかないし初めてのもんすたーだが行けるだろ。\n', 'ふむふむなるほどな。ならその3つは決定でいいかな。\n', '「えっと、なになに。まずは薬草をすり潰し、それを沸騰した水に混ぜそれを水と溶かし、それを火にかけ温めます。それを冷ましたら完成です。か、ふむふむ......まぁ、まずは作ってみるか」\n', 'ふむふむ、まさかな。\n']",['そして薬草と毒草を集めてうろうろしていると近くに小川があった。小川付近には薬草などがたくさん生えておりたくさん集まった。すると、小川に葉っぱにしては大きい、俺の手より少し大きいくらいの紅葉の葉のようなものが流れてきた。\n'],['てすと勉強の息抜きにちまちま書いてたんですが最後の修正して投稿しようとしたらねっとがおかしくなって全部消えたんですよね...\n'],"['ばきばきっ ばきばきっ\n', 'ばきばきっ ばきばきっ\n']",[' すり潰したものは、ただ雑草をすり潰したものと変わらないただの緑の汁だった。1分ほどごりごりしていただけでほとんど潰れたのはげーむだからだろう。\n'],['めちゃくちゃ驚きました。ぶっくまーくも800超えてうはうはです。\n'],"['今、高校生になり俺は家でごろごろしながらけーたいげーむのがちゃを引いていた\n', '起き上がり俺は特にすることもないので残りの1日は家でごろごろしていた。\n']"
