がんばったん,かってく,ぶりする,しなじー,ざわざく,かっこつ,ちりする,でかいそ,がんばん,がんばり,うまくた,ちまうか,うとふん,うだがー,たっぷり,おんはー,ぶるくら,まるくら,からこっ,こんでん,からこと,こちてく,どたきし,けたこと,まるとこ,つけのお,ごーぐる,なようだ,たらよろ,びたかっ,もそこそ,ぱりすご,こっちま,からかっ,がりくね,すごかっ,はたくさ,がつくだ,のおばさ,すーぱー,たらこち,でかさば,うかはっ,ぶつから,うところ,ずたかっ,いそうだ,ぴんくっ,するかっ,もさぽー,でこちら,しーずん,たらしく,たらどん,うじゃから,あっぷする,こんとろ,ぐだから,すべから,からこそ,ちんたら,わーふか,すくりーん,ことから,かったっ,うだしな,からうま,からかー,するなよ,ぶりにこ,めたばか,ぱりひゅー,こそしな,もじゃすぱ,じろぎこ,からすた,わんばか,かーのお,ころにこ,きこもり,ころにた,るんすか,ことよろ,つけてく,たっふが,てかうん,ことばか,たっかー,がつけら,するとこ,ばしてく,するから,がんばった,はっかー,のそとこ,とぼけた,すいしな,けたこち,うとしな,でんどろ,ことすら,ころから,くるでか,わなかっ,ちらのし,しなこと,ぽいこと,けたぴく,ちんぷり,ちっぽい,とこちら,うんする,ことまじ,うかぼー,おろうか,じめにや,かするん,ごちゃごち,けたたら,のおさら,むくとげ,ぱりぽい,しとけば,しなくちゃ,すること,じめにこ,うとすれ,きーわー,にこちら,ぱんつか,くるごー,しゅーしゃー,からぐら,からげー,よろしく,くだから,でれぽー,わなくちゃ,ちらから,するすべ,しっかり,ぱりすた,がたかっ,とろうと,めたから,てらわな,くよくさ,からこち,からのお,うろどん,つらばか,さらにこ,きょろしな,べたから,からびー,ことする,しながら,ちんぴら,しくげー,うとがん,うかとろ,ことごと,めたとこ,うまかっ,どんげー,しくてか,たどわー,ぶようだ,がつけば,からぞろ,うかまじ,からおい,がつくよ,うまいじ,うだから,いそうよ,からふわ,がらぼや,くつもり,おいてく,からちょく,ざっくばら,ぶりざー,にやめた,にやしな,べりこん,もじゃもじ,たっきり,からぽー,けらかす,しこちら,からぱー,つるすた,たってか,じゃんぷす,からくり,ぶつかっ,しないら,ぶつかり,かりする,ちんわー,のろぐい,いらする,いらのし,するくら,ちらこそ,とこのお,もそうだ,たっちま,とんどく,のたくっ,あーかっ,くすあー,がやたら,こそはた,もりすら,がぶつか,どんぐり,わくしな,つけくだ,ぴんぽい,いらしく,たっくだ,ぱーぷる,べりから,まるから,するひゅー,けたくね,くらかっ,いらぶら,くりふら,ぷーぎゅー,くらいじ,うとする,たってく,かりずら,ちらのた,どきする,どんとこ,わーくた,うとこっ,こんとこ,しこのお,しなかっ,ひたすら,にたから,めちゃくちゃ,いちゃうん,ぱりごり,しーふー,くすぐら,うようだ,にやとこ,だくこと,からする,でかうん,たっくる,けたとこ,うかすご,ちらにた,くっつけ,あーぼー,はたかす,なみにこ,かつてく,にこのた,てかから,どんくさ,くるから,するしな,うかぴた,かってか,にやたら,てくるん,わーふが,ざーあー,ころでこ,いちゃうと,くようだ,じめから,がちゃがち,ぴーどぶ,かっちり,どきなよ,ぶるする,うだめそ,おいしく,がつくっ,こともそ,とくてか,ちらこち,はっきり,もしゃべら,そろわな,ぼんから,くること,わんかっ,がらずん,とんどす,もじゃのお,くりつけ,つけねば,かったら,こともや,じりから,ばんくる
2,7,1,2,1,2,3,1,1,2,1,1,1,1,3,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,4,1,1,2,1,2,1,1,1,1,1,1,1,1,15,1,8,2,1,1,4,1,2,2,1,1,8,1,1,8,1,2,1,3,5,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,5,1,1,2,8,2,5,2,12,1,7,1,1,1,1,2,2,3,8,1,9,1,3,1,1,1,1,3,1,1,1,1,3,1,2,1,1,1,1,1,3,75,1,2,1,6,1,2,2,1,1,26,1,1,1,6,1,4,1,1,1,1,1,1,1,5,2,2,2,1,1,2,2,45,2,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,1,5,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,3,1,1,2,1,1,2,4,2,2,1,1,1,1,1,3,1,1,3,1,1,1,1,4,2,1,2,2,1,1,1,3,2,2,3,33,1,1,1,1,1,1,1,2,1,5,22,1,4,1,1,1,1,1,1,2,8,1,1,3,1,1,7,1,1,4,1,1,1,1,3,1,1,1,2,6,7,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,2,16,1,1,1,4,1,1,1,2,1,1,8,2,1,4
