ドキドキ,ギザギザ,カラカラ,ダラダラ,ガタガタ,キョロキョロ,ボロボロ,パシャパシャ,グダグダ,モヤモヤ,チカチカ,パチパチ,ヒラヒラ,ガラガラ,カンカン,キラキラ,フワフワ
['\u3000ドキドキ防具ボックス\n'],['\u3000ギョロっと充血したように赤い目とギザギザの白い歯がとっても怖いけどひとまず頭を撫でて還す。\n'],['\u3000数秒して玉がポケットの枠に当たるようになるとカラカラと音を立ててそのうちの一つに収まった。\n'],['\u3000だってこの格好でずっといるんだよ？\u3000この炎天下の中。しかも汗ダラダラかいてるし。\n'],"['\u3000どんなお化け屋敷やホラー映画も笑いながら見るあの父がガタガタ震えていたのをよく覚えている。\n', '\u3000ヒナ普段の元気さが嘘のように情けなく私の背中に張り付きガタガタと震えていた。\n', '\u3000地面に半分埋まっている石とか剥き出しで置いてある石とかガタガタの地面とか歩くだけて疲れる。\n']","['\u3000いくつかのパーティーがキョロキョロしながらあちこち動き回っているのを見かける。\n', '\u3000仕方ないので都会に来た田舎者よろしく少し歩いてはキョロキョロを繰り返すことに。\n', '\u3000三回目に立ち止まったところで同じようにキョロキョロと人探しをしてるであろう少女を見つけた。\n', '\u3000キョロキョロぐるぐる忙しなく動いていると突然肩を叩かれた。\n']","['\u3000ボロボロになって帰ってきた2人に恨み言に混じって案内する前に宿の温泉に入って身体を綺麗にしたいと要望を受けたので私が料金を払いお風呂付きの宿を借りる事になった。\n', '\u3000ドカッと地面に下ろされた先には見慣れないボロボロで身長の何倍もある扉だった。\n']","['\u3000途中で世間話なんかを挟みながらパシャパシャされる。\n', '\u3000パシャパシャ。\n', '\u3000パシャパシャ。\n']",['\u3000まぁここでグダグダやってても仕方ないしずらすんだけど。\n'],"['\u3000別にイベント開始シナリオの開放の8時頃まで予定はないし二度寝という選択肢も頭をよぎらないこともないけどなんとも言えないモヤモヤとした気持ちが脳の働きと共に増えてくる。\n', '\u3000それでモヤモヤ悔しく思っているだから困ったもんだ。\n']",['\u3000強制ログアウトを受け中は無理やり現実世界に戻された私はチカチカする目を休めるためにを目を閉じた。\n'],['\u3000次第に球形になると今にも爆発しそうな感じでパチパチと火花を散らす。\n'],['\u3000カンから封筒を取り出してヒラヒラさせながら抜けかけしていない事を示す。\n'],['\u3000おばさんに福引券を渡してガラガラを１回回す。\n'],"['\u3000カンカンカンと振り下ろすたび採掘場と同じ音が聞こえてくる。\n', '\u3000しばらくカンカンやっていると壁の裏に大きな空洞が現れた。\n']",['\u3000金髪からキラキラとしたエフェクトが鱗粉のように舞う。\n'],['\u3000フワフワと軽い身体で壁に近づき全力で殴りつける。\n']
