かってく,へとしな,ずたぼろ,ふーどや,ちまうか,きんしっ,びくしな,たっぷり,くっぽい,てくすく,かんぱー,ぷるぎす,うかどす,えんどぼ,おんげー,もそこそ,あーうん,ぷんてら,うだぐだ,ちらがた,すーぱー,きゅーぐー,がらぼー,たらげー,うところ,すいから,おんぼろ,がぶるん,けたかっ,がらげー,ことはた,からぼろ,まること,こんとろ,からこそ,ことから,ちょくおん,にやつら,かったっ,みしめた,うだしな,めたばか,そろぐい,きこもり,いじめら,くたじろ,つんざく,ぐーすか,するから,てかけら,つけたっ,にこけた,ことすら,わなかっ,ちまくっ,くったら,ごちゃごち,ちまうと,すること,べろんべろ,うとすれ,よろしく,くだから,かっわい,しっかり,ぽつりぽつ,からのお,たらとん,ことする,しながら,すごくす,ことごと,からかち,どんぱち,くるとこ,てらしー,ぐいべん,うだから,からわい,からじゃん,おいてく,けたから,しっくど,どすんどす,ずぶつか,とろふわ,ぶつかり,きしめた,もそうだ,からぴゅん,ばしてか,じゅーしー,のたうろ,がやたら,ちらりちら,いらしく,ぼろかす,げたとこ,くたばり,くらいじ,うとする,たってく,どきする,のおごり,かつくん,しなかっ,ひたすら,めちゃくちゃ,わんぱん,ばかすか,すぱいら,びたがー,がらこち,なみにこ,くるから,てくるん,がたじろ,つらがや,ひくつか,ことくら,がーどし,あーこり,ばらくす,めたげー,うますい,ぱっつん,くること,ぶつけた,つけねば,かったら,こともや
3,1,1,1,1,1,1,1,1,1,1,30,1,1,2,1,1,1,1,1,3,1,1,1,5,1,1,1,1,2,1,1,1,1,12,2,1,1,1,1,1,1,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,15,1,2,4,1,1,2,1,1,1,1,19,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,8,1,1,1,2,3,3,5,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1
