ワクワク,ダッダッ,ピキピキ,ドキドキ,ゴツゴツ,ホイホイ,ウロウロ,パチパチ,ザクザク,バラバラ,ビリビリ,ズタズタ,キラキラ,ズバズバ,ハッハッ,マジマジ,キョロキョロ,ガシャガシャ,パタパタ,ソワソワ,ダラダラ,チロチロ,ゴワゴワ,ウキウキ,チラチラ,ペコペコ,ダダダダ
['「愛の逃避行みたいで、あたしワクワクです……」\n'],['\u3000ダッダッダッダ。一直線にこっちへ走ってくるモーリズグリズリー。\n'],['\u3000別におちょくったわけじゃないけど、モドリッチ若者はピキピキ、こめかみに青筋を立てている。\n'],['\u3000ナニコレ、おれもドキドキしてるよって言う流れになってないか。言うのはなんか恥ずいので、おれはわしゃわしゃっとヴィーナの髪の毛を揉んだ。\n'],['\u3000付近は、ゴツゴツの岩肌が露出していて、本当に巣があるのかどうかは怪しい。\n'],['「私は、そう軽い女ではありませんので。前回は特別にお付き合いしたまでです。ホイホイついて行くと思われては、心外です」\n'],['「ウソのようだ……犬の魔獣……コボルトと言ったか、そやつらがウロウロしていたという話だったのに」\n'],"['\u3000パチパチパチ！\u3000と職員もその他冒険者のみなさんも拍手して、「おめでとうー」「おめでとうございます！」と声をかけてくれる。\n', '\u3000火をおこし、ぶつ切りにしたヘルウィングをパチパチ、と焼いていく。\n', '\u3000後ろでヴィーナがパチパチ、と拍手している。\n']",['\u3000ザクザク、とスコップを土に突き入れ、ようやく体半分くらいを掘り返す。\n'],['「あり得る話だわ。黒子たちは、常に集団で行動するけど、偵察だとほとんどバラバラでしょ？」\n'],['\u3000ビリビリ、と重い痺れが手に残る。\n'],['\u3000途中、出てきたスライムをズタズタに斬り、浮き出た核をひと突きにして倒す。影落ち数値の関係上、まだここでスキルを使うわけにはいかない。\n'],['\u3000無垢な眼差しが眩しい……。キラキラ光線がすごい。\n'],['\u3000その隙に二体をズバズバと倒す。ひと息つくために小川のほとりにやってくると、彼女が頭を下げて、改めてお礼を言った。\n'],"['「ハッハッハ。誰に言ってんだよ、オッサン。クレイドル伯爵に仕える騎士サマだぞ、俺ぁ」\n', '「ハッハッハ！\u3000臆したか、オッサン！」\n']",['「うん、マジマジ。町の人や森の魔物たちが、色んなもんをエサとして持っていくだろ？\u3000みんなそれに困ってるんだ」\n'],['\u3000あたりをキョロキョロと不安げに見るリルカ。\n'],['\u3000ガシャガシャと剣やら短剣やらを見ても、ピンと来るものがない。\n'],['\u3000えへへ、とはにかみながら言うヴィーナはとても可愛い。もし尻尾があったらパタパタ振られていそうだ。\n'],['「スターシアが、こっちをチラチラみています。自分のところにきそうで、なかなかこないから、ソワソワしているんだとおもいます」\n'],"['「まあ、しばらくは、ダラダラ暮らせそうだな」\n', '\u3000それから、二か月ほどは、一切何もすることはなく、ダラダラ、ダラダラ、ひたすらダラダラと過ごすのだった。\n', '\u3000それから、二か月ほどは、一切何もすることはなく、ダラダラ、ダラダラ、ひたすらダラダラと過ごすのだった。\n', '\u3000それから、二か月ほどは、一切何もすることはなく、ダラダラ、ダラダラ、ひたすらダラダラと過ごすのだった。\n']",['\u3000口の中で炎がチロチロと溢れ、一気に吐き出される。周辺の空気が高熱を帯びた。\n'],['［＃中見出し］再会、ゴワゴワのあいつ！［＃中見出し終わり］\n'],['\u3000冒険者になったっていうウキウキと、はじめてみる強そうな敵に、テンション上がりまくってやがる。\n'],['「スターシアが、こっちをチラチラみています。自分のところにきそうで、なかなかこないから、ソワソワしているんだとおもいます」\n'],['\u3000ペコペコ、と町長――アップールさんは頭を下げた。\n'],['\u3000返事をしたいい子のコボルトたちは、傷を負った旗手コボルトを持ち上げ、ダダダダダと坑道を出口のほうへ走っていった。\n']
