すっかり,するぐら,かりだっ,すること,らんこと,でぶつか,だったっ,ぼさつい,ぱりはき,びかけた,くようだ,ことだっ,ばしいが,だったた,がらぼや,けたとこ,ぐらいじ,とぼやい,はたじろ,にたじろ,かっとっ,ちらから,うじゃから,ごとかっ,するばら,しとわし,へっじく,くたばっ,すっごく,うようだ,かったじ,つかねば,ばっかり,にこちら,はっきり,うだから,しながら,ぎたから,がらもそ,のこちら,がつくた,さっとげ,ねばもぐ,にたくさ,ことしば,ちらだっ,からだっ,いらだっ,からかっ,もこうし,げたかっ,ことから,かったた,らんとこ,こうから,がったた,からのこ,うようじ,けたげら,だらしく,よろしく,ばしてく,もここし,すらする,へっじと,ぶりから,かしゃいら,するまじ,ちらのそ,こうしな,つけてく,しとくよ,もそうだ,どやまじ,からはき,しばかり,なようだ,ことごと,はきむか,うしたら,しなどさ,むしゃいら,さんだっ,ころから,しなかっ,いがのー,けたかっ,ざわつい,うはさっ,ぐーぱー,ぶつかっ,たどころ,わしはた,ぶようだ,ばっくす,ころだっ,てかかっ,がらくた,もそうは,するとこ,からこそ,がったか,がつくら,とこちら,めたまじ,ばらくす,かりきり,がつけら,おいてく,ぼやけた,がたかっ,はきむら,にたがり,すっぽか,しくもそ,ぎらつか,しわざわ,めたはき,わなかっ,がっちり,しなくちゃ,しないが,ぼろだっ,らんから,からこん,もろうと,ちらへと,ひたすら,どしゃいら,うしたっ,ひっきり,いそうだ,いらから,わなくちゃ,はたくさ,するにや,もわしと,ぶらつか,がってく,するおど,いらさん,なよまじ,わしのこ,からぶつ,ぐだくだ,じりから,うとする,こうへと,がさねば,だったじ,たらしく,がしゃしゃり,びしたら,ぐらつか,ぽっかり,じたほろ,かっぱら,もそのこ,ことこそ,するげら,ひりつい,じたこと,からねば,ちらこそ,もりすく,かったら,もしゃいら,ぴらにや,むずあっぷ,ふさわし,ばらする,するはき,けたこと,のしこり,わないが,だったか,くしゃいら,だったら,たらふく,うしてか,しなこと,ふらつか,ぼやくよ,ぐっしょり,めたこと,ずっとこ,ことすら,てかけら,こともじゃ,とったら,だらしな,わしてく,ぼくだっ,びりつい,ざわめき,くつもり,もわから,もりだっ,もたげた,わしから,からする,わしもそ,ぶるしゃっ,ずかしな,てかはき,めたから,ぶかだっ,がしかっ,がちだっ,どーがぼ,たっぷり,らんかっ,しとらん,いらのこ,すっから,ぶつけた,ついてく,ぎょろぎょ,めたかっ,がしゃいら,にやつい,がっかり,からのそ,とっくに,ちらつか,うところ,ぶりだっ,するわい,からわし,がらねば,かったか,しくから,がぶつか,にたくね,つかわし
6,1,6,31,1,1,1,1,1,1,1,9,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,2,1,7,2,2,1,12,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,4,1,2,1,1,1,6,2,1,1,2,3,1,1,1,1,4,1,4,1,1,5,1,1,6,2,1,1,2,1,13,1,2,1,1,1,1,1,1,1,2,2,2,1,1,3,31,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,7,1,3,1,1,4,1,1,1,4,2,1,1,7,1,1,1,1,1,1,1,3,1,1,2,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,4,1,1,16,3,16,1,3,2,1,2,1,2,1,7,2,1,1,1,1,1,4,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,5,2,2,1,1,1,1,3,4,1,1,1,1,1,3,3,1,1,1,10,1,4,2,2
