もわかっ,まじだっ,くつつい,かりだっ,すること,でぶつか,すいだっ,ことする,だったっ,からいら,かっさら,ことだっ,うとしな,ちらから,がしにた,ぐちゃぐち,ばっかり,からよろ,めたとこ,はっきり,うだから,しながら,はきつい,こしてく,へとぶつ,ついたた,ぐりこん,だってか,もそうし,たったら,さったか,せかけた,にたくさ,ぶつくさ,くださっ,するなよ,かったっ,からかっ,かったた,もそもや,こうから,のさぷら,ぶつかり,ごしてく,よろしく,よろめき,もこちら,からもわ,どきする,さっぱり,ついてか,するぶり,つけてく,かりはき,もそうだ,しばかり,すくめら,さんかっ,つけたら,ころから,しなかっ,けたかっ,おーとろ,しとこう,がつくさ,もそうは,からこそ,がったか,どしくだ,おいてく,にたがり,さんもた,ほったら,がくらん,わなかっ,ぬくもり,しないが,めりこん,べりする,からさー,ひたすら,がささや,するいら,がぶちり,ざーこん,もそもこ,ぼそうと,うしてく,こうだっ,たかぶり,へとへた,そろはた,ことくら,うとする,こそおい,からさら,かたずけ,はっぴー,だったじ,がしたか,たらしく,ぶちのめ,すくめた,きらめた,じたこと,のしぐさ,かったら,さんから,ふさわし,けたこと,いらつか,ぴーどか,わないが,だったか,たってか,だったら,からもこ,うしてか,こそうと,くっきー,かっこつ,ひそめた,かってか,めたこと,ことすら,うるさく,くつもり,のさわや,もわから,もりだっ,まじとー,からする,かってく,ぎーがさ,めたから,からとっ,いらする,たっぷり,とっぷく,わないそ,ぶすこと,ついてく,すらもく,ぶつけら,からわく,もやめら,とっくに,わくする,がらぶつ,うところ,つけてか,ついたら,からしば,ぐつもり,かすこと,すかする,かったか,がぶつか,つかわし
1,1,1,1,44,2,1,2,1,1,2,7,4,2,2,2,2,1,1,3,1,48,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,6,1,18,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,14,1,1,1,1,1,50,2,1,1,1,1,1,1,12,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,5,14,1,1,1,5,1,2,1,2,2,2,2,2,1,1,5,2,1,1,5,17,1,10,1,2,1,3,1,1,1,2,5,1,5,1,3,7,1,1,3,1,5,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,19,3,1
