しとしと,ひやひや,やいやい,ぞくぞく,おーおー,へとへと,たらたら,きりきり,ぎりぎり,のこのこ,ばりばり,こつこつ,ごろごろ,そろそろ,おいおい,もそもそ
['『ま、貴重な経験ができたから良しとしとくわ。心残りなのは、』“きゃす”は悪びれもせずに言ってのける。『あんたの最期が拝めなかったことね』\n'],['〈ひやひやさせやがる……おい！〉\n'],['〈いやいやいや、〉ろじゃーはむしろ声を浮き立たせて、〈なかなか大した肝っ玉だ。嫌いじゃないぜ、そういうの〉\n'],['『いいわねぇ、ぞくぞくくるわ』\n'],['「おーおー、奴さん本当に暴動ん中で何かやらかすつもりじゃねぇだろうな」\n'],['「おいおい、あんまり急かさないでくれよ。こちとら高Ｇ船乗ってきたんでへとへとなんだ」\n'],"['\u3000――高らかな、勝ち誇ったような嘲弄が降ってくる。『言い返せる？\u3000あなたはまだえりっくに未練たらたらで、きーすのことなんてろくに考えちゃいないじゃない。きーすが可哀想ね、とんだ道化もいいとこだわ』\n', '「時計やらつらやら未練たらたらに見えるがね」\n']","['〈そ、今度は鑑識。ぶーたれてないできりきり働きな、彼女の仕事が終わったら迎えに行けるように〉\n', '「ぼやいてる間にきりきり身体を動かしな」\n']","['\u3000地面ぎりぎりの低空飛行、両側面を塞いでびるの列――それが途切れた。\n', '〈馬鹿野郎！〉しんしあの一喝が飛ぶ。〈手前、それほどぎりぎりの橋渡ってるんなら相談ぐらいしやがれ！〉\n', '\u3000爆炎の向こうでは、ちきん・れーすじみた根比べ。みさいるの射程ぎりぎり一杯、敵味方互いにろっく・おんの腕前を試す機動が続く。\n', '\u3000旋回中のまんぐーす機上、砲手が機首をじゃっくへ巡らせた。連動して機関砲が斜め上方、可動範囲ぎりぎりまで持ち上がる。敵が射界に入るまで、あと少し――。引き鉄に指をかけ、力を込める。\n', '\u3000床にどっきんぐ、というより衝突の重い音。すがるようにどっきんぐ・ぽーとの映像を確かめる。相手の背面はっちはぎりぎり端だが、中に収まっていることはいた。\n']","['「何しにのこのこ這いずり出てきた？」\n', '「はん！\u3000だったらのこのこ出て来やしねぇよ」\n']",['〈駄っ目だめ、ばりばりに感染してるわ〉\n'],['〈いきなりしゃっとあうと、ってことはないと思うけどね。こちとら地道にこつこつ仕込んできたんだから〉\n'],['「ばかやろ、手前こそとっとと逃げろ！\u3000周りにゃ狙撃兵がごろごろしてやがんだぞ！」\n'],"['〈……それに、〉“ねい”が続きの声を割り込ませた。〈動くとすればそろそろよ〉\n', '〈そろそろ呼ぼうと思ってたころだ〉\n', '〈そろそろ罠とか考えないのかしら〉\n', '『“くらいとん・してぃ”を巡る戦闘にもそろそろ結末が見えてきた。勝者がどちらか、もちろん語るべくもないだろう』\n', '『“はみるとん・してぃ”と“さいもん・してぃ”を巡る睨み合いにも、そろそろ決着を着けていい頃合いだ』\n', '「そろそろ輸送機が……」\n', '〈ていらーのやつにもそろそろ動きがあるはずだ〉\n', '〈そろそろ、この辺もあの子には話さなきゃならないんじゃないの？〉\n']","['「おいおい、」\n', '「おいおい」\n', '〈おいおいおい、〉嫌な予感をみなぎらせてろじゃーの問い。〈何の相談だ？〉\n', '『おいおい、何の冗談だ？』\n', '「おいおい、あんまり急かさないでくれよ。こちとら高Ｇ船乗ってきたんでへとへとなんだ」\n', '「おいおいおい、話が違うぞ、めんです！」\n', '『おいおいおい、どういう風の吹き回しだ？』\n', '「おいおい、逃げるにしちゃ……」\n', '〈おいおい、〉\n', '「おいおい、そいつぁ心外だな。俺は博愛主義者なんだよ」\n', '「おいおいおい、どこで何がどうなっちまったんだ？」\n', '〈おいおいおい、〉\n']","['\u3000曲がりなりにも息が息として成り立ち始めた頃、涙にかすんだ視界へまず認めて面。そこまでに気が遠くなるほどの――事実、意識が何度も遠のきかけた――時間を要した。顔が密着していないのは何故か、そもそもそこに疑問を持つまでがなお長い。\n', '〈そもそもそんな量が……〉\n', '〈そもそもその“やつら”って誰よ？〉\n']"
