ごそごそ,ぶらぶら,ぐさぐさ,ぎりぎり,じわじわ,ごちゃごちゃ,そろそろ,よろよろ,こそこそ,ずるずる,ばらばら,ぐしゃぐしゃ,おいおい
['\u3000ごそごそと影に隠れながら準備していると斜面で援護していた狙撃手の古瀬1曹が声をかけた。\n'],['\u3000息を潜めて森の中で敵を待つ。配置について数分経った。双眼鏡を使って監視していると、森の中を歩いてくる北朝鮮軍の迷彩服を着た男達が静かに歩いてくるのが見えた。ぶらぶらと歩いている訳ではなく、確実に進むべき方向を定めて歩いている。偵察分遣隊の痕跡を追っているのだ。間もなくきるぞーんに敵は入る。しかしその手前で敵が動きを止めた。\n'],['\u3000銃弾が一班の後を追ってきた。目の前の地面に銃弾がぐさぐさと刺さり、AirFrameへるめっとの横を銃弾が掠める甲高い音が聞こえた。\n'],"['\u3000先遣指揮隊が派遣される中でも日韓の間で、ぎりぎりの折衝が行われた。\n', '\u3000各車から降りた隊員達が整然と前進する。現場まで五百めーとる。ぎりぎりのらいんだった。\n', '\u3000仕掛けられた合計三十きろものせむてっくす高性能爆破薬には時限装置付きの電気雷管が取り付けられていた。歩哨を殺害し、爆破薬を仕掛けた男達が離脱する時間設定はぎりぎりだったが、彼らが逃げおおせた数分後、時限装置は電気雷管に電流を送り、雷管を破裂させた。雷管の破裂によってせむてっくすは爆発。導爆線によって繋がられたそれは、一斉に起爆し、強烈な爆轟が生み出した衝撃波のえねるぎーが逃げ場を求めて弾薬庫内を暴れまわった。\n', '\u3000那智と共に進んだ坂田と西谷は道路に出るか出ないかぎりぎりの場所から目の前を横断する道路の両方向を警戒する。お互いの警戒範囲が安全なのを確認して那智に合図してくる。那智はその合図を受けて山城に手信号を送った。\n', '\u3000爆破はへりが到着するぎりぎりまで待たなければならなかった。へりが来るよりも早く爆破して敵に察知されればあっという間に包囲され脱出できなくなる最悪な事態を招きかねない。\n', '『ゔぁいきんぐ56、了解。接地ぎりぎりでほばーする』\n', '\u3000上空に打ち上げられたRPG-7の弾頭はCH-47JAの機体のぎりぎり真下を掠めていった。\n', '『制限高度ぎりぎりよ、馬鹿。実戦的な訓練も良いけど、めんばーから外されたら元の子もないでしょうが』\n', '\u3000補助席込みで各ばすに五十名ほどが乗り込むことが出来る。一度に全員の輸送はぎりぎり可能に思えた。\n']",['「じわじわと追い詰めて俺達が｜ぐだる《・・・》のを待ってるんだろう」\n'],['\u3000峻厳な北朝鮮の山々を克服して山地潜入するためにはやはり一ぐらむでも軽くしておきたいものだ。映画の特殊部隊のようにごちゃごちゃと余計なものは付けておきたくない。\n'],['\u3000那智は溜息をついてくりっぷぼーどを机に置いた。集中力が欠けてきたようで、そろそろりふれっしゅが必要だ。\n'],['\u3000他の隊員のさぶざっくである斥候用3でいばっくを背負い、小銃を持って八木原はよろよろとついてくる。\n'],['\u3000爆破薬を仕掛け終え、それを再度点検すると那智達は窪みに身を潜め、へりを待った。待つ間もこそこそと動き、弾薬を再配分し、さらなる戦闘に備え、準備に余念は無かった。\n'],['\u3000りはその間にK2らいふるを取るとそのままがーどれーるの傍までずるずると這った。がーどれーるの裏には土嚢が詰まれていて、小銃弾なら防げそうだ。\n'],"['\u3000那智は89式小銃を銃尾機関部から素早く分解し、ばらばらにする。背嚢に入れていた武器手入れ具を取り出し、各部品をうぇすで拭いて汚れを取り除く。雨に打たれたせいで、跳ねた泥が機関部をわずかだが汚していた。それらをふき取ると、専用のおいるで部品に施油する。最後に銃身に布のぱっちを付けたわいやーのような銃腔通しを通して整備を終えた。\n', '\u3000周囲で爆発音が鳴り響き、地面が揺れた。いくつかの木が崩れ落ち、木の破片が那智達の頭にもばらばらと降り注いだ。計算通りの方向に周囲の木を巻き込んで大木が倒れる。LZがCH-47の着陸に対応できる広さにまで拡張された。\n']",['\u3000横になってからぶーつの紐を緩め、靴下を交換した。足裏は汗と雨でふやけてぐしゃぐしゃになって酷い臭いがした。べびーぱうだーを足にまぶして湿気を取り、わせりんを塗ってまめになりそうな部分を保護してけあした。\n'],['「おいおい嘘だろ」\n']
