すただっ,もわかっ,ちらさん,こんとこ,すっかり,からもた,かりだっ,すること,ことだっ,うとぱら,びかけら,ころうと,うしたど,にやすい,おどけた,かったじ,じたから,めたとこ,すたがつ,しながら,けたから,からひっ,のこちら,もそうし,さったか,がみつい,するなよ,たらさん,ことしば,からだっ,てくれろ,もこうし,すたのこ,ほっぺた,がちゃぷり,かりごと,ぶつかり,しくぶつ,すたから,びかかっ,よろしく,よろめき,さってく,つけてく,わしたか,すたさん,ことごと,うしたら,しなかっ,くにしく,がつかつ,ちらへこ,けたかっ,ぶつかっ,ぶようだ,にこびり,ころだっ,するとこ,ごとくさ,くにとっ,からこそ,ぷりだっ,びりつけ,がつけら,おいてく,がたかっ,わなかっ,しないが,ちらもそ,ちらへと,ひたすら,うしたっ,ひっきり,いそうだ,じゃらする,きりだっ,つけたか,こうだっ,かすめた,まろうと,からちら,がりする,うとする,さんとこ,しとする,わいつけ,がしたか,ざらつい,からぶら,しくする,もそこそ,すくめた,きりのこ,かったら,ぶりがぶ,するから,くさむら,けたこと,はらわた,だったか,けっぱち,ちかけた,うしてか,こそうと,ぶつから,いがつい,めたこと,ことすら,もじかっ,すたへと,からずっ,だらしな,さんもそ,ざわめき,ぶること,くつもり,もわから,もりだっ,からする,とっぷり,かってく,めたから,いじけた,からこち,ごとくに,わしかっ,うところ,ひくつか,すいこと,かったか,がぶつか,にたくね
1,2,1,1,1,1,1,13,3,1,1,1,1,1,1,2,2,1,1,6,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,2,1,1,7,1,1,1,1,3,1,2,1,4,1,2,4,1,1,1,1,2,5,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,3,1,1,1,1,2,1,1,1,2,1,3,1,2,1,1,1,5,1,1,6,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,3,1,5,1,1,6,6,1
