コウモリ,スッキリ,コントロ,ジタバタ,タタタッ,トッパー,トップス
['\u3000現れたのは禍々しい気を放つ黒い靄に覆われた身長二メートル程のコウモリの羽を生やした怪物である。怪物を覆う黒い靄には所々に人の顔が浮かび苦悶の表情を浮かべるとまた消えていく。\n'],"['「俺も言われてみれば何か妙にスッキリしたという感じなんだが……」\n', '「確かに目が覚めてから……妙にスッキリとした感覚が」\n', '\u3000そして、永遠に続くと思われていた地獄が終わる光景をひとりの黒装束が目にした。魂の一体が妙にスッキリとした表情を浮かべて消滅したのだ。\n']","['  紅神は連続して放たれる拳を無造作に掴むと瘴気が紅神に取り憑いてきた。紅神は取り憑いてきた瘴気を優しくエルグードから引き離した。紅神とエルクードの瘴気を操る能力の差により、紅神がエルグードから瘴気のコントロールを奪い取ったのだ。\n', '\u3000紅神はエリュオンの焦りを見ながら少しずつエリュオンをコントロールし始めた。コントロールと言っても魔術によって縛るとかではなく、斬撃を放って自分の意図する方向へ移動させるとかそういう事だ。\n', '\u3000紅神はエリュオンの焦りを見ながら少しずつエリュオンをコントロールし始めた。コントロールと言っても魔術によって縛るとかではなく、斬撃を放って自分の意図する方向へ移動させるとかそういう事だ。\n']",['\u3000数人の黒装束達が突如浮かび上がったのだ。ジタバタと暴れる姿から空に浮かんでいるのが自らの意思ではないことは明らかだ。\n'],['\u3000タタタタタタタタッ！！\n'],"['「だろうな。あの力はエネスの力により無理矢理、君達の中にあるストッパーを外すためのモノだ」\n', '「ストッパーですか？」\n', '「ああ、生物には全力が出せないようにストッパーが付いている。そのストッパーがあるために全力を出せない」\n', '「ああ、生物には全力が出せないようにストッパーが付いている。そのストッパーがあるために全力を出せない」\n', '「防衛本能という奴だ。本来生物の力を使えば子どもであっても岩を素手で砕くことも可能だが、当然そんなことをすれば体が耐えきれない。だからストッパーによりそんな事にならないように力をセーブすることになっているんだ」\n', '「ところがエネスがやったのはそのストッパーを無理矢理開ける事だ。その結果凄まじい力を発揮することができるが色々な副作用が現れる」\n']",['\u3000紅神はそう呟くとふわりと浮かび上がると向かっている巨人達に向かって飛んだ。紅神は飛んですぐにトップスピードになり巨人の間合いに跳び込むとそのまま巨人の顔面を蹴飛ばした。\n']
