ワクワク,ドキドキ,ガシガシ,ガリガリ,ビリビリ,ドクドク,ゲラゲラ,キラキラ,ハラハラ,ズバズバ,カツカツ,メチャメチャ,キョロキョロ,チカチカ,コソコソ,ドカドカ,ブルブル,フラフラ,ガタガタ,シャキシャキ,ゴチャゴチャ,ビクビク,バリバリ,ギリギリ,ボコボコ,ニヤニヤ,ガツガツ,ピリピリ,ボロボロ,カチカチ,ガチャガチャ,ニコニコ
['夜の学園って、それだけでワクワクしない？」\n'],"['僕のドキドキも同じように伝わってると思うと、\n', '最初から最後までドキドキして、楽しかった。\n', '昨日の夜と同じくらい胸がドキドキした。\n', 'どうして一瞬見えただけで、こんなにドキドキするのか。\n', 'ドキドキしながら相手の反応を待つ。\n']",['「ガシガシ！\u3000って感じの音がしていたんですけど、\n'],"['それから、ガリガリと頭を掻いて、\n', 'ガリガリと頭を掻く。\n']",['ビリビリとした感覚に、\n'],"['ドクドクという心臓の鼓動がうるさくて、\n', 'ドクドクと脈打つ胸を手で押さえ、\n']",['ゲラゲラという片山の笑い声。\n'],"['画面を見つめる目がもう、キラキラ過ぎてやばい。\n', 'キラキラと輝く瞳を向けてくる。\n']",['たまに見てるこっちがハラハラしてくるし。\n'],"['温子さん自身がズバズバ来るタイプだから、\n', '「加減を知らねーでズバズバ徹底的にボコるんだ。\n']",['カツカツと音を立てて、\n'],['何であんなメチャメチャ動き速いの？」\n'],"['キョロキョロと教室内を見回し始めた。\n', '彼女もキョロキョロと落ち着かない様子だった。\n', '辺りをキョロキョロと見回していた。\n', 'ずっとキョロキョロしてたし」\n']",['目の前がチカチカ瞬き、\n'],['何コソコソ隠れるような真似してんだ？」\n'],['かと思いきや、ドカドカと音を立てて、\n'],['ブルブルと冷蔵庫にかけていた腕が震えだす。\n'],['フラフラする身体を壁に預けながら、\n'],['ガタガタという物音がしたと思ったと同時に、\n'],['シャキシャキと鋏を鳴らす副長。\n'],['「何ゴチャゴチャ言ってんだオラァ！」\n'],['ホラー映画とかゲームでビクビクしちゃうタイプ」\n'],"['晶をバリバリ鍛えよう！」\n', '「こいつはバリバリの優等生っぽいけど、\n']","['ギリギリと拳を握り締めて――\n', '眼前には、ギリギリと押し込まれるのに伴って\n', 'それで、ギリギリの綱引きをしていた理性が、\n', '「ホントギリギリだったよ……」\n', 'ギリギリ何とかなると思うよ」\n', 'ギリギリ通じないわけでもないだろう。\n', '待ち合わせ場所に着いたのは時間ギリギリにも関わらず、\n', '「割とギリギリですお兄さん！」\n', 'このギリギリありそうなラインを攻めるアタシのテクは」\n', 'その刀のギリギリ届かない範囲を、\n', '「相手にわざわざ期待持たせて、ギリギリで手を離す。\n', '「ギリギリで諦めてしまうとすれば、\n', 'ギリギリと音を立てて、\n', '僕からギリギリまで踏み込んでみるか？\n', 'ギリギリ、ボリと、聞きなれない音が聞こえてきた。\n', '白手袋をギリギリと軋ませる。\n', 'ギリギリと白手袋を軋ませていた。\n', 'ギリギリのところで思いとどまった。\n', '釣り合いの取れるギリギリのラインだと思う」\n', 'ギリギリと締め上げられていく。\n', '迎撃が本当にギリギリ過ぎて、一瞬、\n']","['「しつこく注意してたセンセにブチ切れて、ボコボコや。\n', '対戦相手を片っ端からボコボコにしたい気分に駆られた。\n']","['ニヤニヤと答える温子を見て、\n', 'ニヤニヤと笑う片山に対して、\n', 'ねえ、どこまで話してると思う？（・∀・）ニヤニヤ\n']",['「もっとこう、ガツガツしてる感じじゃなくて、\n'],"['何だかピリピリしてたような気が……。\n', 'こうピリピリしたものを感じるんだろうか？\n', '昨日から普段以上にピリピリしていて」\n']","['よく見ればボロボロの制服――\n', 'ボロボロになって汚れた幽の服を見るに、\n']",['カチカチと鳴る歯は止まることを知らなかった。\n'],['ヤマっちが大急ぎでガチャガチャと動き出す。\n'],"['ずっとニコニコしていて欲しかったから。\n', 'ニコニコ笑顔で答える先輩。\n']"
