こんとこ,てかわし,くーりゅー,すっかり,からもた,ちらがば,がたうる,するぐら,ぐじゃぐじ,すーつか,うしたか,かりだっ,すること,じたぐら,でぶつか,ほろぐら,だったっ,からぷっ,がったら,たっぷす,がたいが,かりずら,ことだっ,ばしいが,うとしな,てくのろ,けたとこ,とぼやい,ぽっきー,さんがた,ちらから,がったぽ,ぱっとこ,ぱりこう,すっごく,ごとわー,こしいら,かったじ,わいかっ,がしてく,がつけた,ばっかり,にこちら,にこぼさ,ほっぽり,たらまじ,はっきり,しながら,はきつい,ぐっとこ,こしてく,しとくっ,げたとこ,いらしく,うとかっ,いじくら,ごしくだ,つらばっ,きーびし,こんがら,にたくさ,すっとげ,がみつい,ぶつくさ,らんがび,もそのめ,がたんごとん,こんとろ,かさつい,するなよ,くだけっ,からこう,かったっ,からだっ,もわざわ,もこうし,げたかっ,たらそよ,からむし,すいたっ,こうから,ほっぺた,さんもや,とこから,さわがみ,にこしな,ぶつかり,わーくに,よろしく,がらいら,ばしてく,すらする,くださー,よろめき,こうする,さってく,もこちら,わしいそ,さっぱり,にこのび,つけてく,しとくよ,もそうだ,とこだっ,もそもだ,しばかり,たかもだ,なようだ,くすかり,ことごと,てかけた,ぶるちょこ,うはこち,うしたら,たぶいじ,さんだっ,ころから,ちょこころ,からちり,しなかっ,なみのめ,するめた,のさぼり,がさぼり,しないら,だだだっ,けたかっ,しとこう,ぶつかっ,くすさん,ついさっ,にこびり,ばっくす,ぶらうざ,がらくた,からすい,がっぷり,するとこ,どきしな,からこそ,すらしな,がったか,ふるから,きちぎら,くいとこ,すーぱー,あはこち,からうる,かっはっ,うとだっ,がたかっ,ぎたどー,ほったら,わなかっ,おいたか,がっちり,くっだら,さくこく,ゆるげー,しなくちゃ,がったっ,ぬくもり,しないが,らんから,ごきぶり,ことはた,からこん,からどく,ちらつい,ちらへと,ひたすら,ひらから,もだめー,うとのた,さんぷる,いそうだ,はたくさ,ぷりげー,べとくに,なみのさ,もそもこ,うしてく,きりだっ,つけたか,ざっくざく,のそのろ,まろうと,がばらん,めーじぶ,がってく,すっこん,からちら,くっつけ,がぶすっ,うとする,さんがや,しとする,からさら,とこうよ,ごろにこ,からぱち,からぴく,さくつい,のことっ,がしたか,さんのた,たらしく,からぶら,ちゅーおい,どーのこ,ぽっかり,さんのそ,のこぽこ,もそこそ,どたばた,ばっちり,じたこと,のしぐさ,ちらこそ,かったら,さんから,さんはき,むずあっぷ,こそうは,ふさわし,するから,めーじと,ひらぐら,からどー,いらつか,げたげー,だったか,くらぐら,なみにこ,だったら,がりにや,きょろする,へっどさ,たかいが,とろべり,こそうと,しなこと,のこひー,かっこつ,さんのし,くっきり,ずっとこ,しくのた,ことすら,うるさく,がったんだっ,すっぽり,さんへと,からばっ,ことしな,むくつけ,からずっ,しくうろ,みしてか,うとぷっ,すいたら,ことのた,ふらつい,さんがさ,くつもり,うだしね,じたばた,ばたつか,ついたか,もりだっ,だらぶち,がりつい,からする,がぼてく,がたんぱく,とっぷり,ずかしな,かってく,こうとこ,こしくす,もたくさ,からぱた,どしてく,きーだっ,かきむし,とくなよ,いらする,たっぷり,たっくに,あははっ,げーむか,がらのー,からのめ,そろまじ,ついてく,さんのこ,かちゃかち,こほこし,ひっつか,じろさん,たらぐず,とっくに,ことだら,すかのー,どしがち,うところ,ずること,ついたら,からほろ,だっつー,こともこ,がたごと,ぱりこち,たらとこ,かすこと,とろいら,うろつい,まじうざ,たらだだ,ぷりのた,ばっくさ,まじすか,かったか,ころかさ,さっきち,ぱらめー
1,1,1,6,2,1,1,3,2,1,1,1,34,1,1,3,9,1,3,1,1,1,2,1,7,13,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,13,2,1,2,1,18,38,1,1,1,1,2,4,1,1,1,1,1,2,1,2,1,1,1,1,6,10,1,1,1,1,17,6,1,1,1,1,1,2,2,4,1,4,1,1,1,1,3,1,2,1,1,3,1,1,2,1,3,1,2,1,3,1,1,4,1,1,1,1,1,1,1,9,1,2,7,2,1,14,1,1,1,1,1,1,1,3,3,1,2,1,1,1,1,1,1,5,1,17,1,2,1,2,1,1,1,1,1,3,1,1,2,10,1,2,1,1,1,4,2,1,4,7,1,1,3,1,1,3,5,1,1,1,4,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,43,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,1,3,1,1,4,2,1,1,1,27,4,1,1,1,1,5,4,2,2,1,1,23,1,1,21,1,1,1,1,1,3,1,1,2,1,1,2,1,3,2,1,2,2,2,1,2,4,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,1,1,1,9,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,1,3,2,2,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,24,1,1,1,1,2,1,34,1,1,1
