すただっ,ちらさん,するにこ,ぐじゃぐじ,かりだっ,すること,らんこと,ことする,だったっ,くすこと,すたにこ,びかけた,がったら,うしばら,ことだっ,だったた,うとしな,ことのこ,くいくよ,にこのめ,がらだっ,ちらから,ぱりこう,うとぽわ,こととこ,うようだ,のこぎり,あはぽわ,かったじ,がしてく,すたのそ,ぐちゃぐち,すたはき,にこちら,にこうし,みしめた,はっきり,うだから,しながら,はきつい,ぎたから,こしてく,ちらめき,けたから,にこのこ,こしばら,もそうし,ことかっ,くださっ,するなよ,がったじ,かったっ,からだっ,もわざわ,すたもこ,げたかっ,ことから,からむし,ことがっ,こうから,からのこ,しこから,ぶつかり,しくぶつ,くすへと,びかかっ,くってく,よろしく,ちらこち,たっくだ,てかぶり,からもそ,まじかっ,さっそく,よろめき,こうする,ことのそ,もこちら,ついてか,つけてく,しとくよ,もそうだ,しばかり,なようだ,とろうと,しくわし,しばしお,もそのさ,うしたら,すたとこ,ころから,きくつけ,もそのた,しなかっ,こちへと,ぶつかっ,がみこと,うとうし,げたらん,かりのこ,てかかっ,わーはっ,がってか,ほっげほ,するとこ,からこそ,がったか,めそうだ,けちつけ,もこのさ,くすから,へとふっ,ばらくす,おいてく,ことにこ,ぎりのた,にたがり,ぞくする,がくらん,わなかっ,おいたか,ばりすた,しゃーだっ,がりだっ,しないが,らんから,ちらもそ,すたもそ,からこん,ちらへと,ひたすら,さばくた,らんしな,うしたっ,てらしく,ことへと,いそうだ,からぽわ,かりくら,ばたくよ,つけねば,しとしな,もそもこ,たらもだ,つけたか,がりきり,ことがば,まろうと,がらこち,がってく,うだしな,ことくら,うとする,こそおい,わーくら,からそろ,からぴく,ちらもだ,がしたか,ぽっかり,ぶちのめ,ことこそ,ばっちり,とったか,しゃりむか,かったら,とくから,さんから,するから,めーじと,けたこと,わないが,かさずか,がりから,だったか,たってか,なみにこ,だったら,あはぱち,うしてか,めたこと,ことすら,てかけら,もこうだ,とったら,からさっ,すたへと,からずっ,ごしだっ,めたいが,こちから,がしてか,ざわめき,らんだっ,くつもり,するくら,もりだっ,からする,わーばら,かってく,たかだっ,らんわい,ぱりこん,からしゃり,あはしば,びかかり,あははっ,からこち,へとたっ,ついてく,ぶつけら,かりすら,からつい,あはわな,うしばし,よろけた,とっくに,ついめー,ついたら,さらしね,びかから,かすこと,すいしな,かったか,がぶつか
4,1,1,1,3,61,1,1,3,1,1,1,1,1,10,1,1,1,1,1,1,6,1,1,1,1,3,1,2,2,1,2,1,7,2,1,10,6,53,1,1,2,1,1,1,1,1,1,4,2,1,2,4,1,1,1,3,1,1,9,1,2,12,3,1,12,1,7,2,1,1,1,1,7,1,4,2,2,2,5,1,1,5,1,1,1,1,1,2,1,1,1,1,17,1,1,5,1,1,1,2,1,1,1,1,21,4,1,1,1,2,1,4,1,1,1,1,1,1,8,1,1,1,2,1,3,2,2,1,16,8,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,3,2,6,2,1,46,2,1,1,1,1,5,1,1,1,1,1,2,3,2,2,2,1,4,3,1,1,17,1,2,19,2,2,1,4,3,1,1,1,1,1,1,1,5,1,1,3,2,1,5,1,1,13,1,1,1,4,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,13,3
