はただだ,すっかり,かりだっ,べろすか,からすら,からもご,すること,らんこと,ごしたか,かつくよ,ちょこだっ,ことする,がたいが,しくもぐ,くすぐっ,うしばら,ことだっ,うること,だったた,うとしな,からわた,もそちら,けたとこ,ぐらいじ,むかつい,くらすや,こりごり,ちらから,いがする,けっこし,おどけた,ぼくさー,くすのさ,かったじ,かったぽ,がしてく,だくから,ぷらぐす,うとずる,ばっかり,にこちら,すーする,からしな,じたから,にこうし,するわな,からよろ,もわずか,きーのめ,はっきり,うだから,しながら,はきつい,げーむし,すごかっ,からすご,すっきり,げたとこ,いらしく,けたちょこ,けたから,だってか,すいめー,もそうし,かっぷら,こんとろ,するなよ,わらずけ,ぱっどか,ざらだっ,ばしばら,すらしく,がらもさ,かっぷりん,のそうる,からだっ,からかっ,かりする,もこうし,もしゃがみ,ことから,かったた,かりしな,くいから,とろすか,ことがっ,こうから,さんじみ,くだから,からのこ,ずかしく,おいたら,ぎーがち,つけだっ,ぶつかり,のーぷら,ばらくに,よろしく,じたちょこ,ちらがや,がらぐら,とろすご,おいくら,ちらこち,ばしてく,らんつー,さっそく,たっきー,よろめき,さんきゅー,からもわ,さっぱり,もそうだ,からちょこ,けたつい,しばかり,がたくさ,なようだ,とろうと,ちょこへと,とこうし,どきだっ,いがこと,うしたら,からばり,いがぬめ,さんだっ,くにぶら,ころから,ぐらふが,しなかっ,からぼー,きーぷす,じゃーじと,じゃーじみ,けたかっ,ゆるふわ,からおー,ついさっ,くだめー,ころだっ,てかかっ,がばする,もそうは,ぐすぴー,ふやだっ,びちゃうね,からこそ,くにこん,たらきり,とこちら,すーぱー,とってく,くらすか,たらめり,ばらくす,ごてひら,ぎたこと,がつけら,おいてく,へとかき,からしゃわ,ことにこ,げたこと,けっこう,がたかっ,げたぼー,ほったら,わなかっ,おいたか,がっちり,からくら,がしばし,しなくちゃ,しないが,ぼろだっ,かっこう,からさー,こんぴゅー,もろかっ,ちらへと,ひらから,がりしば,ぱーらん,らんしな,うしたっ,のーぶら,ことへと,いそうだ,わなくちゃ,こりうる,がらさっ,ごそうと,にこぴー,もそこく,ころへと,たらふら,どーむし,うしてく,きりだっ,つけたか,まろうと,がってく,かさだっ,ぐらへと,ことくら,もこのた,くっつけ,がりする,ぶらじゃー,うとする,のそうだ,わいぱー,うきしな,がしたか,ころがち,じとしな,しなとこ,しくする,ぶらしと,もそこそ,げたこん,ばっちり,さーかす,じたすー,とったか,のーぼー,くにすら,じたこと,らんどか,がらきー,つかする,すいから,ばらだっ,ちらこそ,ちゅーぶか,かったら,さんから,たらさっ,たらほい,むしゃぶり,がらしば,ふさわし,するから,めーじと,ひーかっ,わたしと,けたこと,わないが,たらわた,だったか,だったら,ほいつい,ちかけた,じくじゃー,からげー,こそがぷ,うしてか,ぺっとぼ,しなこと,ぶるおー,くっきー,とっぱー,じゃーのこ,あっぷする,のことこ,ぶつから,ひーすく,ゆること,めたこと,あはのー,ずっとこ,じめかっ,うるさく,てかけら,おいてか,とったら,からさっ,ことしな,めちゃくちゃ,からずっ,さんくら,かっぷる,さんもそ,らんだっ,くつもり,するくら,かきこん,もりだっ,もたげた,からする,あっぷから,かってく,めたから,さくくしゃ,かただっ,がしかっ,もたくさ,がちだっ,しくしと,ことにた,どしてく,うととっ,からとっ,たっぷり,らんかっ,げーむか,たらこん,ついてく,ゆるおた,めたかっ,さんのこ,ころずっ,たらこち,きーぼー,とっくに,わしかっ,がちゃかす,ついたら,いがすか,からしば,ふっくら,かすこと,どきへと,ほかさば,うろつい,ぷりくら,かったか,がぶつか,つかわし
1,13,3,1,1,1,126,1,2,1,1,4,1,1,4,2,37,1,5,10,1,2,1,1,1,1,1,6,2,1,1,2,1,4,1,1,1,3,1,1,1,1,1,2,1,1,3,2,1,10,3,102,1,3,2,1,2,1,1,2,1,1,1,1,2,3,2,1,1,1,2,1,1,1,1,30,2,1,1,1,6,2,1,1,1,1,2,1,8,1,9,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,3,1,1,2,1,7,4,3,1,10,1,1,1,1,3,1,1,8,1,1,1,1,3,1,27,1,1,2,1,8,1,1,11,1,3,1,1,1,1,1,1,7,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,16,3,1,1,26,1,1,1,2,3,2,1,5,1,1,1,1,1,1,7,1,1,1,1,4,2,1,1,1,1,1,3,1,2,2,3,1,1,4,1,1,2,1,1,1,3,19,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,1,8,2,2,1,1,1,1,21,2,3,8,4,12,1,28,57,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,7,1,1,1,1,1,1,3,3,7,1,1,1,1,3,1,1,15,2,2,1,9,2,1,1,1,1,2,1,1,1,1,1,4,1,2,3,3,1,1,4,1,1,1,1,1,1,3,1,1,2,1,2,1,1,4,35,1,4
