すっかり,がびくっ,かりだっ,すること,ばくする,てくなよ,でぶつか,つやすか,だったっ,からかき,もこのめ,びかけた,がたいが,からがら,べたとこ,ことだっ,うとしな,にこのめ,さんがち,がやたら,はたじろ,にたじろ,すっげー,ちらから,ぱりこう,からすっ,くたばっ,すっごく,ぼくさー,かったじ,がつけた,らんくに,くっつい,ばっかり,にこちら,おいまじ,じたから,からよろ,たらだっ,はっきり,うだから,しながら,はきつい,ぎたから,すっきり,けたから,たったら,がらもじ,がみつい,がらたっ,さんぐら,するなよ,からどき,じくたっ,さんとろ,からこう,かったっ,からだっ,にやけた,てけぼり,ことから,かりしな,がくすく,くいから,いがさら,こうから,くだから,ずかしく,おいたら,からひょこ,よろしく,からずき,ばしてく,からばち,からのし,くださー,からもそ,べたから,ぶりから,どきする,つけとく,ついてか,つけてく,もそうだ,からまじ,がたくさ,からでぶ,ころがた,うはこち,ばきぼき,うしたら,くたばり,しなかっ,にやしな,けたかっ,ぺろしな,ぶつかっ,だってく,そろさー,ついさっ,もやらん,ばっくす,こんちく,てかかっ,もそうは,からふら,するとこ,からこそ,たらきり,すらしな,じたかっ,めそうだ,とこちら,わいとぼ,つからん,げたこと,すかから,げたぼー,わなかっ,がらぼそ,がっちり,からくら,からはら,しないが,こそとっ,からはた,もくぐっ,からこん,さんどば,ひたすら,ぐらつい,くどちら,ついから,うしてく,ずっとろ,まろうと,うだしな,こうにや,からぶつ,ぐらさん,うとする,さんがや,さんとこ,がぼくに,らんぷり,ぱかけら,きゅーぱー,うきしな,ぼくにこ,がらかつ,がしたか,たらしく,ぐだから,びしたら,へっどば,さんのそ,さんたっ,もそこそ,ぶちのめ,さんもこ,かりとこ,ごほんごほ,すかうと,すいから,しこちら,ちらこそ,かったら,さんから,ばっくど,おいたど,たらする,するから,ばっくに,かつさん,だったか,だったら,くねしな,とろべり,ぺっとぼ,こそうと,かっこつ,こしてけ,ひそめた,くっきり,からぼく,めたこと,ずっとこ,さんのさ,ことすら,がらとぼ,おいてか,さんこと,とったら,からばっ,さんにや,めちゃくちゃ,もやする,からずっ,じめつけ,さんくら,かっぷる,ぼくだっ,さんもそ,くつもり,じたばた,ついたか,もりだっ,くらすっ,わしもそ,とこのめ,くたばら,ぺちゃくちゃ,かってく,がちゃがち,めたから,しくしと,かすなよ,からとっ,とっぷく,あははっ,たらこん,からぴり,からすか,おいちび,ぶつけた,ついてく,ぶつけら,がらにや,さんのこ,そろこう,とっくに,わくする,うところ,ついたら,だっつー,がしたら,つらがや,かすこと,ずかとこ,たらむか,たどうし,つーとっ,そろぼく,ぷりくら,まじすか,かったか,がぶつか,さっきち
1,1,1,9,1,1,1,1,3,1,1,3,2,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,41,1,3,2,4,2,1,1,1,1,1,2,1,1,4,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,2,7,1,1,1,1,1,3,2,1,7,4,1,1,3,1,1,2,1,6,1,5,2,1,3,8,1,1,1,1,1,1,1,1,1,1,14,1,4,2,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,2,1,19,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,33,1,1,1,4,1,1,20,7,1,4,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,1,1,1,2,1,1,1,3,2,1,1,1,1,9,1,3,1,1,1,1,1,2,1,1,1,1,5,3,1,1,1,6,1,1,2,3,1,1,1,1,1,1,1,1,6,4,39,1,1
