サングラ,ランカラ,ガッチリ,ハッキリ,コントロ,ノコギリ,タッフル,キーコン,グチャグチ,カチャカチ,トッパー,キーボー,カップラ,ガラクタ,ワイトボ
"['\u3000すると数分後、中から警戒しながらサングラスをかけたスーツ姿の男が少しだけ門を開け、顔を覗かせる。\n', '\u3000玄関の外にはスーツ姿でサングラスをかけた、いかつい外国人が立ち、黒峰が来ると手を挙げるよう指示しボディーチェックを行った。\n']",['\u3000血がついたナイフはカランカランと音を立てて道に転がる\n'],['\u3000そこにはガッチリとした大柄な体型で花束を持つ岩城が、不気味に微笑みながら楓を待ち構えていた。\n'],"['\u3000そしてそれが何なのかが、突然にして、一瞬だけ、しかしハッキリと蓮の心に映った。\n', '\u3000しかし蓮はブレない強い視線で、愛美にハッキリと言った。\n']",['\u3000混迷の果てに湧き上がる絶望感で、自分でもコントロールしきれなくなった感情が、ついに大粒の涙となって溢れた…\n'],['\u3000そして戸棚にしまってあったスレート切断用のノコギリや包丁などを取り出し、親友の死体を切り刻みだした…\n'],['\u3000その瞬間店の奥のスタッフルームから、プロレスラーや格闘家のような強靭な体格の、如何にも武闘派のスーツ姿の男が4人ゾロゾロと姿を現し、蓮を取り囲んだ。\n'],['\u3000中原「いいコンビだったな…命令や法令に忠実で真っ直ぐで素直な正義を貫くお前と、人の気持ちや心に敏感で、無茶をしてでもそれを守る事を信念としていた黒峰…優秀なルーキーコンビだった…」\n'],['\u3000その時無線機の雑音が一瞬歪みクリアになりかけたと同時に、たくさんの人の声や電話の音や機械音がグチャグチャに聴こえ始めた。\n'],"['\u3000忙しく時々ポケットからスマートフォンを取り出し何かを確認、操作しながらパソコン画面と睨めっこしてキーボードをカチャカチャと打っている。\n', '\u3000カチャカチャと打ち込むパソコンの画面上には無線から聴いた情報をひとつひとつ調べるため開いたメニューや一時保存してるアイコンで埋め尽くされていた…\n', '\u3000カチャカチャと全部のメニューをひとつにまとめていく…\n', '\u3000カチャカチャとキーボードを打ち、調べ始めたのはこの刑務所の収監者リスト…\n']",['\u3000その言葉は、親友を殺してストッパーが外れた瑞穂の欲を掻き立て、我慢出来なくさせていた…\n'],"['\u3000右手は箸を持って麺を口に運んでは、箸を置きパソコンのキーボードやマウスを操作したりで忙しくその役割をこなしていく…\n', '\u3000その時、パソコンのキーボードの左斜め上に置いていたスマホからラインの受信通知を告げる音がピロリンと一回鳴る…\n', '\u3000忙しく時々ポケットからスマートフォンを取り出し何かを確認、操作しながらパソコン画面と睨めっこしてキーボードをカチャカチャと打っている。\n', '\u3000部屋は蓮がたたくキーボードの音と無線機の雑音だけが小音で聴こえる…\n', '\u3000カチャカチャとキーボードを打ち、調べ始めたのはこの刑務所の収監者リスト…\n']",['\u3000その頃、黒峰は自分の部屋でパソコンの画面とジッとにらめっこしながらカップラーメンを食べている。\n'],['\u3000更にその後用意してあった車に、伊崎と裕子の死体を乗せ、車のスクラップ工場に侵入し、工場が稼働してない夜のうちに機械を操作して、車ごと2人の死体をスクラップし、まるで粗大ゴミを廃棄処分するかの様に、他のスクラップ済みの車達が積まれたガラクタの山の中に棄てた。\n'],['\u3000誕生日席の方に和久井のこれからの輸送ルートなどが書かれたホワイトボードがあり、その前に中原は立ち、会議を先導する。\n']
