とくにや,ことから,わなかっ,かっちま,どんくら,よぼのお,えんじん,すくめた,がちゃがち,かりする,かっぷる,からよろ,ちらこそ,るんじゃん,くするん,しなびた,ことはた,ころから,するから,ちらつか,ことすら,かつくー,うかべた,おどけた,きーぼー,からどか,けたとこ,だくとこ,にたくさ,からにゃー,からさら,きらめき,くっつけ,こっちか,するとこ,ぐらかす,ちんぴら,もそうだ,うとしな,がらくた,いじめら,くつもり,からくり,しなかっ,とろけた,ぶらざー,ぶつけた,ぱーかー,いそうよ,ゆるめた,すーぱー,うとする,すべきこ,げたこと,かすこと,ざーびー,からぺっ,かっぷら,めたころ,ひたすら,しゃーから,とくにこ,くようだ,どきしな,からこそ,さくする,ちったら,いそうだ,はっきり,まること,からひょい,かったら,べんちか,きしめた,こんくり,ぱーぷる,かすぎち,ことじゃん,はたじろ,うところ,ぺっとぼ,きこもり,かーちー,よろしく,ことする,かっこつ,しゃーぺん,こんばん,もそのお,しながら,むしゃぶり,こんぱく,すること,ぶりにや,つんでれ,からすれ,めたこと,くさかっ,あーすべ,たらすか,こっちま,たらしく,おろぎー,うきする,うだから,かっかす,ぶつかっ,ぺちゃくちゃ,いじめた,がたくさ,はたくさ,みしめた,ことばか,がんごた,おいしく,ぶつかり,ぶつもり,きゅーぴっ,わくちん,ひそめた,ちらから,ことしな,てくるん,くすする,からかっ,もそのた,でかすか,しっかり,ごちゃごち
1,2,13,1,1,1,1,3,1,1,8,2,4,2,2,2,2,2,6,2,3,2,1,4,2,1,1,1,1,2,2,2,4,1,1,1,2,4,4,2,10,2,1,16,1,8,1,1,2,2,3,19,1,1,2,1,1,1,1,2,1,1,3,1,4,1,2,4,3,3,2,14,1,2,1,3,2,2,2,8,1,1,6,15,2,4,2,4,1,17,1,4,57,2,6,1,1,1,1,1,2,4,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,6,2,2,2,1,2,1,1,11,1
