ぐちゃぐちゃ,ちょくちょく,ぴりぴり,へらへら,ずたずた,ぺらぺら,ゆらゆら,そろそろ,おいおい,すーすー,ほかほか,ふかふか,ぱたぱた,かつかつ,はっはっ,ひらひら,ぼろぼろ,どきどき,ぐいぐい,きょろきょろ,こんこん,じわじわ,たったっ,はらはら,ばしばし,ぐるぐる,そわそわ
['\u3000様々な動物がぐちゃぐちゃに混ぜられたような見た目をしている。\n'],['\u3000まぁ、それ以外にもちょくちょくと、一緒に仕事をこなしてはいたけれど。\n'],"['「口の中がぴりぴりする」\n', '「俺は雷だった。舌がぴりぴりするぞ」\n']",['\u3000どこからともなく現れたのは、このへらへらした優男だ。\n'],['\u3000もしあのまま百合が攻撃を続行していたら、魔殻がずたずたになっていた。\n'],['\u3000聞いてもいないことをぺらぺらと話す、この男の真意が見えない。\n'],['\u3000揚げたてのようで湯気がゆらゆらと揺れている。\n'],"['「……って言うか、そろそろ離れてくれないか？\u3000二人とも」\n', '「あれ。そろそろ助け船だしたほうがいいよね？」\n', '\u3000そう思い、遠巻きから眺めていたけれど。それも、そろそろ限界そうだ。\n', '「もうそろそろ武闘会がはじまるし、行くんでしょ？\u3000観戦に」\n', '\u3000俺もそろそろ買おうかな。金ならあるし。\n']","['「おいおい、いいのか？\u3000連れてきた俺が言うのもなんだが」\n', '「おいおいおい。あの子は誰だ？」\n']",['「く、口の中がすーすーしますっ」\n'],['\u3000店長からほかほかのころっけを受け取った。\n'],['\u3000べっどはふかふか。\n'],['\u3000ぱたぱたと足音をさせながら玄関に現れた百合はえぷろん姿だった。\n'],['\u3000かつかつと、足音を鳴らして階段を下る音がする。\n'],['「はっはっはっ、悪いな」\n'],['\u3000ひらひらと花弁のように折り紙はてーぶるの上に落ちていった。\n'],['「お陰で翼がぼろぼろだ」\n'],"['「どきどき、してきました」\n', '「門限破り、ですか……いけないことですけど。なんだか、どきどきしますね」\n']","['\u3000互いに初対面なはずなのに、どうしてこうぐいぐいと質問攻め出来るんだ？\n', '\u3000俺の腕をぐいぐい引っ張って、理緒は歩き出す。\n']",['\u3000えりざべすの視線が、きょろきょろと忙しなく動いていることに。\n'],['\u3000こんこんと、がらすを叩く音がする。\n'],['\u3000魔術師としての仕事もじわじわと増え続けている。\n'],['\u3000たったったっ、と軽快な足音も聞こえてきた。\n'],['\u3000たしかにはらはらはしたけれど。\n'],['\u3000そして、口を噤んだかと思えば、ばしばしと手で叩いてきた。\n'],"['\u3000ぐるぐる、ぐるぐる。\n', '\u3000ぐるぐる、ぐるぐる。\n']",['\u3000りずは、終始、そわそわと落ち着かない様子だ。\n']
