ブラブラ,パタパタ,ドキドキ,ニコニコ,ウキウキ,トントン,パシパシ,スヤスヤ,ガチガチ,バチバチ,グダグダ,ギリギリ,キラキラ,キョロキョロ,ワクワク,パンパン,ニヤニヤ,ヒラヒラ,ブツブツ,ポンポン
['\u3000と、ベンチの上で足をブラブラとさせた。\n'],['\u3000リリーは、子供が駄々をこねるようベッドに倒れこんで足をパタパタとさせた。\n'],['\u3000やっぱり可愛い。心臓がドキドキする。眠気なんて吹き飛ばすくらいには。\n'],['\u3000適当に浮かんだ嘘で誤魔化す。話を合わせてくれると信じているが、念のためリリーの方をちらりと見た。リリーはニコニコと笑顔を作ったまま固まっている。\n'],['\u3000そのうえ今はリリーの件もある。ウキウキ気分のまま二人でデートなどしようものなら要らぬ疑いがかけられてしまうだろう。疑いというより事実だが、一度隠す方向で決めた以上隠し通さなくてはならない。相手の動きが読めない以上、現状維持に努めるしかないのだ。\n'],['\u3000リリーの案は決定事項となりトントン拍子で話は進んでいく。\n'],['\u3000隣に座る千夏がパシパシと背中を叩いてくる。\n'],['\u3000三人揃ってスヤスヤと夢の世界に浸っていた。\n'],['\u3000どのコーデもしっくりこない。ダサいのは論外だとしてもガチガチにお洒落を決めていくのも逆にダサい気がしてきた。そもそもこんなことをグダグダ考えているのがダサいのか？\n'],['\u3000うわ。敵意バチバチじゃん。\n'],['\u3000どのコーデもしっくりこない。ダサいのは論外だとしてもガチガチにお洒落を決めていくのも逆にダサい気がしてきた。そもそもこんなことをグダグダ考えているのがダサいのか？\n'],"['\u3000記憶が確かなら夏彦の単位は進級ギリギリだったはずだ。そんなやつになんかとは言われたくはない。\n', '\u3000と言ってくれるし、パーティー最年少で三月の間はギリギリ女子高生だと自称している千夏は\n']",['\u3000シングルベッドの上。俺の隣に座るリリーは紅い瞳をキラキラと輝かせた。\n'],"['\u3000講義が終わった。大教室でやってるため友達と一緒に受けることは叶わなかった。熱心に探せば一人くらい見つかる気もするがあんまり長々と教室中をキョロキョロしてるのも所謂キョロ充みたいでダサいと思う。\n', '\u3000キョロキョロと見渡してあの人を探していると、部屋の奥からあの人が現れた。\n']",['\u3000確かに、いざ突入となるとワクワクする。こんな気持ちは久しぶりだ。\n'],['\u3000隣に並んだリリーが俺の背中をパンパンと叩いてくる。\n'],"['\u3000思わず頬が緩みそうになるが、一人でニヤニヤしている姿は気持ち悪いし、後ろに着いてるリリーに俺の好意を悟られるリスクが高まってしまうから冷静にならねば。\n', '\u3000口では失敗した体をとっているが顔はニヤニヤしているし、絶対にわざと言ってやがる。\n', '「なんでニヤニヤしてるの？」\n']",['\u3000二人きりというシチュエーションで俺だけに向けられた微笑み、そのうえ普段とは違って女の子らしいヒラヒラとした服装も、その全てが。\n'],['\u3000在学中はブツブツと文句を垂れ流していたけど、いまになって思えば高校のメンツは神がかっていた。\n'],['\u3000ベッドの上から身体を起こしたエルフが、不服そうに唇を尖らせた。続いてマットレスの隣をポンポンと叩く。どうやらここに座れということらしい。\n']
