カランコロン,カーボー,クッキー,カラカン,ピンボー,ピンキリ,ワンピー,カラクリ,カップル,ワンシー,ズンバラ,チョキボタ,ニヤケタ,コンパク,スカウト,グースカ,マザコン,プリクラ,ポリシー,チンピラ,ジャンキー,ツンデレ,リンピッ,ポンポコ,ドンヒー,キンキラ,コンクリ,グーボタ,クスパー,ジーパン,エンジン,コテンパン,クッキン,デコピン,スタブラ,コックス,チョコチッ,ピーカー,コロジー,ジューシー,ブルパン,チングス,キンカツ,ツーパタ,ポンコツ,デカブツ,カスカッ,メリカン,トコトン,ワンパン,ハッカー,スクドー,プルシナ,パチクリ,トロベリ,ツーカー,ペックダ,キンハー,カップラ,ガンスル,フーリン,バチカン,ゴチャゴチ,ハッピー,キングサ,ビードー,ワンワー,キングタ,タッカー,カリプス,ボコスカ,ガサゴソ,シースル,タッチャブ,カリジュー,シーフー,ブースタ,クラシッ,ワンツー,ペチャクチャ,シーザー,ニタリン,トロゲー,クッキリ,マジカッ,ハードス,クスハー,マジシャン,コンプリ,グーグル,ベロンベロ,クーリン,パッキン,シュークリ,ドーピン,ピッチリ,ブリザー,キンピラ,ワーアップ,ズキンズキ,バリアー,ガチャガチ,プラカー,ガンシュー,パンチン,カーチー,カーゴー,グラウン,デンジャー,パラシュー,ドンピシ,キーワー,カツクル,ビリポイ,トンピン,ドンパチ,バンカー,チョコパー,ハッキリ,プンスカ,パンピー,ポツリポツ,ワンクッ,クンビク,パッチリ,チートコ,サクチー,エンゲー,チンタラ,ドングリ,カタブツ,コントロ,シャンプー,トンカチ,シャーゲー,バリトン,ワンピタ,ヒーカッ,ポーカー,ズタボロ,ペットボ,アップジャー,プラスベ,スカウン,パーカー,ワイトボ,シーポー,パックリ,グーパー,ドサクサ,チックタ,ブラウン,スーパー,メタトロ,チートク,ピンポイ,コッキリ,ポイズン,バンジー,カンドキ,ブルキチ,ジンクス,チリスー,ブーメラ,プルジュー,ペッタラ,スクリーン,パーカッ
1,2,35,1,1,1,7,4,9,4,1,1,1,3,7,5,4,1,1,2,5,3,1,3,1,1,2,1,1,1,11,1,5,1,1,2,3,2,1,1,1,1,2,1,1,33,1,1,4,1,2,3,2,2,4,2,7,2,1,12,65,35,2,13,1,2,1,1,1,1,2,1,1,2,1,6,1,6,1,1,3,2,2,1,1,4,1,1,3,1,1,5,10,3,1,1,2,1,12,1,1,1,2,3,3,1,1,31,2,1,3,1,1,1,1,2,1,1,41,1,5,1,1,1,1,3,1,1,1,1,1,6,3,1,1,1,1,2,4,1,11,1,1,1,4,3,1,2,2,2,1,1,11,84,1,6,1,1,1,2,1,1,1,10,1,2,5,2
