まじだっ,すっかり,きーとー,がびくっ,からぽた,かりだっ,さばさっ,すること,ことする,だったっ,がらぱた,くようだ,するのさ,のたわー,ことだっ,いがばら,だったた,けたとこ,とぼやい,ひそちら,ゆるとこ,がったぽ,きりぶつ,ぱりこう,のささや,すっごく,うとめちゃ,がしてく,がつけた,ぐちゃぐち,らんくに,ばっかり,もろくに,からよろ,めたとこ,ぴりかっ,たらまじ,はっきり,うだから,しながら,じゅーすや,いがかり,うずうし,すっきり,がらもそ,だってか,のこちら,くらばっ,こんがら,にたくさ,らんくだ,くださっ,こんとろ,からどき,かったっ,からだっ,にやけた,もわざわ,からかっ,ことから,かったた,かりしな,がみこん,ことがっ,こうから,とろくに,くさくら,ずかしく,のさぷら,しわくちゃ,さんはた,ついぽち,くってく,よろしく,ばしてく,すらする,べたのそ,さっそく,つらうつら,もこちら,さっぱり,がらしく,もさくら,わいしな,あはずっ,しとくよ,なようだ,ことごと,つかとこ,とこうし,きりこち,ついはら,うしたら,つけたら,がらすか,さんだっ,ついどき,ころから,がぶつけ,しなかっ,かさくら,いがかっ,のさぼり,がさぼり,にやしな,こんもり,しとこう,しくもわ,ぶつかっ,こともだ,ぶようだ,ついさっ,ころだっ,かりのこ,からぶわ,どきしな,たかたっ,くすじゅー,からこそ,たらきり,がったか,ぷりだっ,とこちら,すーぱー,くいめー,くらすか,しゃりだっ,からうる,おいてく,ぼりだっ,からぼそ,べたかっ,げたぽち,けっこう,すっぽか,するしな,さんがく,ちりする,きりぽち,けたぼー,わなかっ,のしがら,ぶつもり,しなくちゃ,ぬくもり,しないが,げたから,ぼろだっ,からうろ,からこん,くらさば,ちらへと,ひたすら,ことがし,さんぷる,うしたっ,いそうだ,すやつら,わなくちゃ,きーわー,もそもこ,うるふか,ころへと,つけたっ,きりだっ,とこがみ,ぶらつか,がってく,ずばらん,ごとにや,ことくら,からちら,ぷりから,わいする,くっつけ,うとする,ぺっくさ,ことはき,はっぴー,からじわ,がしたか,さんのた,たらしく,ぐだから,ざらつい,かすから,はらしな,とーくに,からぱっ,どたばた,ばっちり,じたこと,ちらこそ,かったら,さんから,たらさっ,ふさわし,するから,けたこと,のさくら,だったか,かっちり,なみにこ,だったら,にやけっ,たかいが,うしてか,ぺっとぼ,こそうと,ふらつか,こうかっ,くっきー,かっこつ,あっぷする,もだから,ぶつから,ぺっくだ,ずっとこ,つらもそ,ことすら,うるさく,おいてか,からさっ,からばっ,めちゃくちゃ,からずっ,さんくら,かっぷる,こつけた,ふらつい,ざわめき,ぶること,くつもり,からぎゅっ,めたしな,じたばた,するくら,もわから,もりだっ,からする,おーつか,まごつか,ずかしな,かってく,からぐい,からぱた,きーだっ,ぎりだっ,たっぷり,どたどし,うじびく,ついさら,からのめ,ぶつけた,ついてく,ぶつけら,がらにや,さんのこ,さんまじ,にやつい,こそぽち,がっかり,からぽち,とっくに,わくする,ちらつか,とこくら,うところ,ついたら,がしたら,けたげー,かすこと,きらとー,きらいが,うろつい,ぷりくら,かったか,がぶつか,つかわし
1,6,1,1,1,8,1,36,1,1,1,1,1,1,7,1,3,3,1,1,1,1,1,1,1,4,1,2,1,3,3,6,1,1,1,1,1,19,1,53,1,1,1,1,1,1,1,9,1,1,1,3,1,1,1,1,1,1,3,11,1,1,1,1,2,1,1,2,1,1,1,1,2,6,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,6,3,1,4,1,2,1,10,1,1,1,1,1,1,1,1,2,1,1,2,8,1,1,3,1,1,5,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,6,1,1,3,1,1,1,1,1,2,24,1,10,1,2,1,3,1,3,1,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,21,1,1,2,1,1,2,7,1,2,2,1,2,1,1,7,2,1,22,13,1,2,6,5,1,23,1,3,11,1,4,1,3,1,1,1,3,1,3,1,1,1,3,1,2,1,1,2,2,3,6,1,3,1,1,1,1,3,1,1,1,2,3,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,7,1,1,1,1,2,2,1,1,1,11,1,1,1,2,2,1,2,1,18,1,1
