もわかっ,すっかり,すること,ことする,だったっ,のーたっ,さんたら,ことだっ,わーくっ,ことばっ,けたとこ,くたばっ,いがする,すっごく,ぼくさー,がしてく,くたいが,ぐちゃぐち,ばっかり,めたとこ,うだから,しながら,うとめー,すっきり,ことがさ,げたとこ,たったら,さらこん,しとくね,べたこと,ぽりする,しとけっ,のしかた,かったっ,ちくする,からかっ,こうから,くだから,おどしな,たらのー,らんくす,どーぼく,わーくだ,わーくに,よろしく,さっそく,がっぽがっ,べたから,さってく,さっぱり,もそうだ,がらひく,ぽりてく,ごろから,うしたら,するしね,ころから,しないじ,のーどー,さーする,がらにこ,ぶつかっ,からむか,ころだっ,のこころ,すーぱー,けっこう,わなかっ,おいたか,たかぎり,のこぴー,びしてく,からうろ,からこん,こんぴゅー,ごみのこ,らんしな,うしたっ,わないじ,こともわ,けたころ,ことくら,うとする,さんがや,だったじ,さんのた,ぐだから,ずっきゅー,けっすか,すかうと,すいから,からふる,かっすか,かったら,さんから,するから,ばっくに,かりちら,だったか,だったら,あっぷのさ,ついわー,ぺっとぼ,かっこつ,もだから,おーきー,めたこと,からめー,からずっ,だらしな,もわかり,しなくっ,さんがさ,するくら,もりだっ,からする,ぱーとっ,かってく,こんのこ,めたから,いらする,たっぷり,たらこん,ついてく,からつい,さんのこ,さんもさ,うところ,ころじー,こともこ,おたくい,がただっ,かったか
2,1,12,2,3,1,1,2,3,1,1,2,1,3,4,3,1,2,1,2,2,14,1,3,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,2,6,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,12,3,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,3,4,6,1,1,6,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,6,1,8,1,1,1,1,1,1,2,5,3,2,2,1,1,1,12
