ひっひっ,ひやひや,やいやい,ひそひそ,ふらふら,げほげほ,がちがち,ぎりぎり,もじもじ,ぷるぷる,きょろきょろ,はっはっ,ぼそぼそ,にやにや,ちょこちょこ,そろそろ,ずるずる,ざわざわ,ふっふっ,うはうは,ぱしぱし
"['「何の事かわからんね、ひっひっひ」\n', '「ひっひっひ。今日は『天からの一撃』を喰らわんさ～」\n']",['てれびの前で女性ふぁんもひやひやしながら応援している。\n'],"['いやいやいや……もう一度寝よう。\n', '「いやいやいや、全部お兄ちゃんがめいんで私は、見切れてたりぴんと合ってないじゃん」\n']",['いつも周りの女の人の視線やひそひそ話が気になるが今日は気にならない。\n'],['師匠の労いの言葉も全く耳に届かない。ふらふらと将棋会館をあとにする。\n'],['「げほげほ！」\n'],['穴熊戦法とはがちがちに王様を固めて戦う戦法の事をいう。\n'],"['「ふぅ～ぎりぎり勝てた」\n', 'あまり知られていないが史上最年少でぷろ入り29連勝を記録した藤井聡も三段りーぐでは13勝5敗とぎりぎり通過したぐらいなのだ。\n']",['もじもじしながら上目遣いで見てくる。\n'],['すると綺麗なお姉さんがぷるぷる震えて\n'],['桐島歩がきょろきょろと座る所を探して居ると\n'],['「はっはっは。良いね、流石銀ちゃん」\n'],['ぼそぼそと時々聞こえて来る声が気になる。\n'],"['桐島歩が対局相手を見るとにやにやしている。\n', '「ありがとう。で、お母さんさっきから何にやにやしているの？」\n']",['ちょこちょこ日常では入れたいと思ってます。\n'],"['外もそろそろ暗くなってきた。\n', 'もうそろそろ自分を信じて良い頃だ。\n', '「あっくん準備出来たらそろそろ行こうか」\n', '「そろそろ急がないと遅れるよ」\n', '「そろそろ入学式を始めたいと思います。学生の方も保護者の方も席にお付き下さい」\n', '(桐島君、顔に出しちゃ駄目よ。私達もぷろ棋士だもの仕事の殆どは研究と分析よ。あなたが得意な戦法、苦手としている形がそろそろでーたが集まって来ているわよ)\n', 'こちらの得意な戦法などもそろそろばれて来ているようだ。\n']",['「正直、一二美に負けてずるずる行ってしまうと思ってたさ～」\n'],['ざわざわと会場がざわめく。\n'],['(ふっふっふ、貴方が定跡には強いけど自己流個性派を苦手にしてのは知っているのよ)\n'],['「視聴率も、うはうはっすね」\n'],"['ぱしぱしっとかめらの音が鳴り響く。\n', '初手を指すとぱしぱしと写真が撮られる。\n']"
