さっさっ,ぶーぶー,ふらふら,ぱたぱた,がちがち,いらいら,くっくっ,ばしばし,どきどき,きょろきょろ,ざーざー,ぜーぜー,ぴかぴか,そろそろ,ぼろぼろ,するする,がらがら,がりがり,ぐいぐい,ぎゃーぎゃー,おいおい,ぼこぼこ,びりびり,もやもや
['「なんだそれ、高橋の自慢かよ。さっさっと振られて好きにすればいいだけだろ。大人なんだからそれぐらい判断できないとすとらいかーとは言えないぜ。今すぐ協会の女に電話しろ」\n'],"['そんな時にすまほが""ぶーぶー""となり始めたのですまほを取った\n']",['公式戦は1年以上まともに出ていない久しぶりの緊張感が漂っていた。深呼吸してぼーるを要求する。わんたっちでぼーるを返して感触を確かめる。久しぶりだが行けると思った。ふらふらとすぺーすを漂いながら、ぼーるが来るのを待つ。CBから縦に早いぼーるが入ると振り向き様にどりぶるを開始した。斜めの方向にぺなるてぃーえりあを目指して両足でたっちしながら進んで行く。後ろから軽いぼでぃこんたくとを受けた俺は簡単に倒れた。運よくふぁーるの笛が鳴るとぼーるをせっとしてFKの準備をした。\n'],['秘書の岩井君はぱたぱたと小走りしながら会談の手配をしている\n'],['「これは選手が緊張してますね、がちがちです。若手のめんばーでやってきた分、経験がたりないのでしょう」\n'],"['広いすたじおで響く喧噪を周りは""何事だ""と白けていたが、でぃれくたーやあなうんさーは鳴海に取材できないのでいらいらしていた。\n']","['男は深いな笑いを浮かべながら""くっくっ""と笑い声をだしている\n']","['みんなに伝えに言った御子神は背中をばしばし叩かれていた。\n', '矢口はありーしゃさんを見て口をあんぐり開けた後に俺の肩をばしばしと叩いてきた\n']",['異常に緊張して、どきどきしているのが判る。先に座って優雅に紅茶を飲んでいる彼女に声を掛ける\n'],['僕はきょろきょろと矢口球を探していた。\n'],['雨がざーざーと降っていた\n'],['ぜーぜーと息をする高橋に尋ねた\n'],['「代表監督なんか中学の監督に比べたらつまんねーよ。代表は選手を選ぶしかできない。でも中学校で落ちこぼれそうな奴をぴかぴかの原石に仕上げると最高なんだ」\n'],['「そろそろ、べんち入りはしたいからなお先にいくよ」\n'],['でも御子神との1対1でぼろぼろに負けると自尊心が壊れる。\n'],['DFらいんからぼーるを受けるとわんたっちで矢口の足元に早いぼーるをいれる。するするとぼーるを持ちあがると勢いよく振りぬいたぼーるはごーるねっとを揺らしていた。みどるれんじから抑えの効いた良いしゅーとだった。\n'],['他の同級生やさっかー部だった人は皆鳴海先生のくらぶに行ったのでこーとはがらがらの状態だ\n'],['先生に栄養めにゅーの計算方法を教えられていたので、がりがりではなく普通の体形でもある\n'],['豊満な胸をぐいぐいと押し付けながら部屋に入ろうとするありーしゃさん。\n'],['「昔に俺の知人が上司にぎゃーぎゃー言われて仕事を辞める気になったそうだ。」\n'],"['「おいおい、監督が居ないからって監督批判はだめだぞ」\n', '「茂野は、ふぉーむが割と理想に近かった、他３人は腰を使い過ぎている気がするな、まぁおいおい指導する」\n']",['「早い段階でかうんたーと裏のすぺーすへ放り込むかするーぱすを相手が警戒して上がって来なくなったらぼこぼこにしてやれ。40分頃から動きが鈍くなるから仕留めろ」\n'],['僕の中のやり場のない怒りがびりびりとしていた物がゆっくりと消えていくのが判った。\n'],['俺はもやもやした気持ちで愛車を再び始動させながら、高橋に尋ねた\n']
