もわから,のめいが,くださっ,うとする,ころうと,からとく,ちかけた,わなかっ,けたこと,からよろ,しなかっ,くいから,すること,うところ,しながら,からだっ,にこのこ,からこそ,きりにこ,のためら,ことだっ
['\u3000噂で聞いた話では確か私とさほど歳も離れていなかった。だから侍女として歳の近い同性を近くに置きたいという気持ちもわからなくはない。'],"['\u3000婚約相手のめいがす王子さえそんな馬鹿なことを言いださなければ。', '\u3000私の言葉が真実で、彼女の言葉が嘘だと証明された時のめいがす王子の顔は絶望に染まっていた。']",['「国王陛下が持ってきてくださったのだ。……お前もこの国では過ごしづらいだろう」'],"['「お前にはほとほと呆れたよ、りゅこす。まさか王子妃の地位欲しさに人を殺めようとするなんてな」', '\u3000聴衆と化した生徒達はどうしていいのかも分からずにただ立ち尽くしているのが半数。そしてこれから起こることに興味があるため、早々に長居することを決め込んで座り始めたのが半数といったところだ。退室をしようとする生徒は見事に1人もいないのは驚きである。']",['\u3000……例え国王代理争いが起ころうとも、次期当主である弟と第1王子との婚約破棄をした私の2人しか子どものいない当家にはもう関係のないことだ。'],['\u3000……とここまで感心しておいてなんだが、さすがに顔と髪質がいいからとくらりと来たりはしない。'],['\u3000だからこそぎるはざーど王国はその話を持ちかけた。'],['\u3000昔から心の中でこの男を馬鹿だ馬鹿だと思ってはいたが、まさかこれほどまで馬鹿を拗らせているとは思わなかった。'],['「そんなことでふらんを殺しかけたことをなかったことにでもしようというのか！？」'],['「本当か！？\u3000じゃあ、今日からよろしく頼むぞ。俺の奥さん」'],['\u3000それでも婚約破棄をしなかったのは、私がそうしてしまえば他のご令嬢がこの馬鹿王子と婚約を結ばなければいけないと知っていたからだった。'],['「男よりも女の王族の方が命狙われにくいから昔から2番目に産まれた男児を姫として育てる……っていう風習があるかららしいが……現在この国で兄上を暗殺しようなんて馬鹿な考えを起こすものはいないだろうな」'],"['\u3000聴衆と化した生徒達はどうしていいのかも分からずにただ立ち尽くしているのが半数。そしてこれから起こることに興味があるため、早々に長居することを決め込んで座り始めたのが半数といったところだ。退室をしようとする生徒は見事に1人もいないのは驚きである。', '\u3000待機すること数日。']",['\u3000こう考えてしまうところはまだ彼への愛着が少しくらいはあるという何よりの証拠だろう。'],['\u3000資料作成という慣れない事務仕事をあの馬鹿王子がこなしてしまうなんて……と感動しながら魔道具に手を当てて宣言する。'],['\u3000それでも婚約破棄をしなかったのは、私がそうしてしまえば他のご令嬢がこの馬鹿王子と婚約を結ばなければいけないと知っていたからだった。'],['\u3000――といえば一見、当家は厄介ごとを押し付けられただけのようにも思えるがお父様が私にこのことを尋ねるということはそこそこの利益はあるということだ。'],"['\u3000私の知らぬ間にそんな難しい言葉を覚えているなんて……彼も少しは進歩していたのだ。その代わり全く変わっていない部分も色濃くあるからこそこんな事態になっているのだが。', '\u3000だからこそぎるはざーど王国はその話を持ちかけた。']",['\u3000めいがす王子はそのたおやかな肩をがっしりと抱いて、私を睨んでいるから気づきもしないのだろう。その少女はしきりにこの場から離脱したいといった様子でしきりに逃げ場を探している。'],['\u3000ほぼ全生徒及び教員が証言者となってくれる今、そして第2王子の持病が完治した今、私は何のためらいもなく彼へと提案ができる。'],"['\u3000王子が呼び出した3人の鑑識官が到着したのは数分後のことだった。おそらくは私に証拠を突きつけるべく控えさせていたのだろう。全く王族としての権利をこんなところで行使するのはいかがなものかと思う。鑑識官に頼めばどうかと提案した私も人のことはいえないが。', '\u3000それが王子を姫として育てることだっただけだ。']"
