こんとこ,すっかり,するぐら,さんのー,うしたか,すること,だったっ,がったら,うしばら,ことだっ,けたとこ,ちらから,いがする,すっごく,くっつい,にこちら,にこうし,めたとこ,みしめた,しゃらにこ,はっきり,うだから,しながら,こしてく,げたとこ,いらしく,けたから,ぶつくさ,べたこと,こんとろ,がらげー,ことしば,ぽっぷす,にやけた,くーぱー,もこうし,かったた,からのこ,ぶつかり,だらしく,よろしく,ばしてく,がばさば,よろめき,ちらとこ,さっぱり,ついてか,ことぐら,ぶりのそ,こんくー,けたふら,うしたら,からずら,さんだっ,こそはっ,しなかっ,こんもり,ぱちのた,ぶようだ,ついさっ,しくさっ,ころだっ,がらくた,にやじろ,こしたか,からこそ,かっちか,ふらとこ,がつけら,かったど,げたこと,ほったら,わなかっ,もじそわ,ひたすら,するがら,ひっきり,いそうだ,しとぶつ,こうだっ,がってく,つーこと,うとする,のびぶす,たらしく,するぎり,かっぱら,らんどか,かったら,さんから,するから,ばっくに,けたこと,しげしと,だったか,だったら,うしてか,ぺっとぼ,しなこと,ぼやくよ,もだから,ことすら,てかけら,ぶりぐら,からずっ,ころばっ,ざわめき,くつもり,くすくっ,もわから,ついたか,もりだっ,からする,ざわする,かってく,もたくさ,こしたら,たっぷり,きーぱー,ついてく,からつい,とこのさ,へっちゃら,かっつー,とっくに,うところ,きくする,だっつー,たどうし,かったか
1,4,1,1,2,19,1,1,1,6,2,2,1,3,2,2,1,1,1,1,6,2,6,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,7,1,3,1,2,1,3,1,1,1,10,1,1,1,1,1,1,3,1,1,6,1,1,1,1,1,1,6,1,5,1,2,3,1,1,1,2,20,1,1,1,1,1,5,2,5,1,1,1,9,20,5,2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,1,2,1,11
