もわかっ,すっかり,さくぺこ,ぶるから,すること,ことする,だったっ,すくがく,わたしこ,くすぐっ,ことだっ,けたとこ,びかけら,ぶりつけ,わたしな,ちらから,いがする,はたふが,ぼくさー,かったじ,がつけた,らんくに,ばっかり,くにさん,まじすご,はっきり,うだから,どかしく,しながら,はきつい,ぎたから,すっきり,いらしく,ほっとこ,けたから,こしばら,もそうし,くらほか,にたくさ,かっぷら,べたこと,こともや,ことしば,からこう,かったっ,からだっ,すくとっ,からかっ,ことから,ずかしく,しばしこ,おいたら,がりごり,くさがり,よろしく,はらしく,ばしてく,さっそく,こうする,めたぼく,さっぱり,もそうだ,とこだっ,ぶるにや,くしゃわー,しばかり,がたくさ,なようだ,ひーにこ,たらすご,ごろから,けたがや,さんだっ,とっぷす,しなかっ,くいくつ,ゆるふわ,ぶつかっ,ころだっ,からすい,からふら,からこそ,くつこう,がたつい,すーぱー,すごくね,らんがつ,おいてく,するとっ,けっこう,がたかっ,しくくー,ぽっぽこ,きらさん,わなかっ,しなくちゃ,くらする,のたぶー,ひたすら,いじめら,いそうだ,ずらしく,はたくさ,こともわ,うだしな,かりかつ,ことくら,くすぐり,くっつけ,さらにこ,うとする,さんがや,さんとこ,からさら,こしがっ,しおばさ,かすごく,しなとこ,すくめた,ばっちり,さんもこ,かったら,つやげー,さんから,するから,けたこと,だったか,なみにこ,こんくら,だったら,からこく,ぱーかっ,ぺっとぼ,かっこつ,にたから,ちらもわ,めたこと,ほっこり,ざらする,ふわする,ことすら,うるさく,ほかにや,らんぼわ,からさっ,ことしな,めちゃくちゃ,からずっ,かっぷる,めちゃうと,さんもそ,さくひら,するくら,もわから,ついたか,もりだっ,からする,かってく,もたくさ,ぱりかっ,たったか,かたふが,たっぷり,ずっとげ,らんぷら,からのめ,めたかっ,さんのこ,さんまじ,にやつい,じところ,きーぼー,うところ,きくする,からしば,ちらはら,たらとこ,するほか,うろつい,かったか,いがはっ,もぞする,ぴーすか
1,1,1,1,8,1,2,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,6,1,1,2,1,1,4,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,3,1,3,1,1,3,1,1,1,1,5,1,1,1,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,4,1,1,1,1,2,1,1,1,1,1,2,1,1,4,2,5,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,1,4,6,1,9,1,1,14,1,2,1,9,1,1,2,1,1,1,2,2,1,4,1,2,5,1,2,1,1,1,1,5,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,9,1,1,1,1,1,2,15,1,1,1
