きらきら,おろおろ,ぐちゃぐちゃ,こんこん,ふらふら,ぽりぽり,すらすら,めちゃめちゃ,ぎりぎり,めきめき,きょろきょろ,けたけた,しばしば,へらへら,にやにや,そろそろ,ぶるぶる,ついつい,だらだら,くしゃくしゃ,ばらばら,おいおい
['森国が放った打球はさよならほーむらんとなって、栃谷の目の前に飛び込んできた。湧き上がる大歓声の中、栃谷は懸命にそのぼーるを追いかけた。何とか掴み取ったそのぼーるは、栃谷にとってきらきらと輝きを放っていた。\n'],['栃谷は鮫島の怒号におろおろとして、鮫島の元に駆け寄ろうとした。\n'],['隅田の顔面は涙と泥でぐちゃぐちゃになっていた。\n'],"['こんこん。\n', 'こんこん。\n']","['隅田が「もう、いいですから」と告げると、青年はようやくふらふらっと立ち上がり、力ない様子で病院を後にした。\n', 'ぐらうんどにふらふらと栃谷が入ってきた。\n', 'だが、打球はふらふらとらいと方向に上がっている。\n']",['坂之上は苦笑いしながら頬をぽりぽりと掻く。\n'],['それまですらすらと答えていた森国だったが、ここで初めて考え込んだ。\n'],['「当たり前や。あいつがわざとでっどぼーる当てるなんてするはずないわ。あいつはな、めちゃめちゃ野球が好きやねん。もう、どうしようもないってほど。これは俺の考えやけどな、あいつ、またいっぷすになったんちゃうかなって、そう思ってんねん」\n'],"['「ばかだなあ、ふりーなんて本当に生活ぎりぎりだぞ？俺は斜陽産業でもそっちの会社に戻りたいよ」\n', 'せっとぽじしょんから外角ぎりぎりのすとれーとが投げられた。鮫島はそのぼーるをすいんぐしたが、ばっとは空を切った。\n', 'しなやかで長い腕が、ぎりぎりまでぼーるを保持しながら、最後に強烈なすぴんを掛けて、そのぼーるを放つ。\n', '石川へと投じた初球。大八木は狙った通り、内角ぎりぎりへのすとれーとを放った。\n', ' だからこそ、森国は悩んだ。最早、背に腹はかえられぬというぎりぎりまでたいみんぐを待っていたのだ。\n', 'すとらいくぞーんぎりぎりのぼーるに、伊達はぼーるだと見逃したものの、審判はすとらいくと宣告した。\n', 'ただ、ここまでの２球は、その伊達ですらぼーると見間違えてしまうほどの、ぎりぎりのこーす。\n', '「ばっとに当てさせなければ良い」と大八木は内角低めぎりぎりの直球を投げ込む。石川はばっとを短く持ち、こんぱくとなすいんぐでぼーるをみーとしようとしたが、あえなく空を切った。\n', '「まあ、そんな感じですね。一人で苦しむってのは予想以上に辛いもので、素直に誰かに頼れば良いのに、何故か身体が言う事を聞かないんですよね。迷宮の中にいるような感覚ですし、普通は途中で折れちゃうものですけど、私はぎりぎりのところで立ち直れたんで」\n', '相沢はのーわいんどあっぷから両腕と、それに伴って左脚を高く上げた後、今度は身体を小さく折りたたんで、地面ぎりぎりの所からぼーるを離す。ぼーるは相沢の指から綺麗な回転を描いてきゃっちゃーみっとへと吸い込まれた。球速は恐らく１３０きろ前後だが、ぼーるの回転と浮き上がるような軌道によって、体感速度はもっと速いだろうと思われた。\n']",['「野球で活躍できるようになれば父さんも喜んでくれるかもしれない」。元々、努力家だったうぃるははいすくーるから野球を始めたにもかかわらず、長身でがっちりとした体格だった事も手伝ってめきめきと頭角を現していった。\n'],['球場の入り口をきょろきょろと探している外国人。\n'],['坂之上は相沢の顔を見ながらけたけたと笑い声を上げる。\n'],['高校野球でもしばしば球場の雰囲気で、試合の流れが変わる事はある。ただ、各ちーむのふぁんがほぼ固定であるぷろ野球では起こりにくい。\n'],['相沢は、今度はへらへらと笑いながら見下す様に忠告をした。\n'],['奈良原は何も答えずやはりにやにやするだけだった。\n'],"['相沢が森国から聞いた話では、そろそろ外国人の新加入選手が合流するとのことだった。\n', '「ああ、話が暗くなっちゃいましたね。そろそろ出ましょうか」\n']","['五十嵐はそれに関しては否定し、首を横にぶるぶると振っていた。\n', 'その言葉で鮫島の気持ちにはさらに火が点いてしまったらしく、ぶるぶると震えながら怒りを露わにした。\n']",['記者というものは不思議なもので、白熱した展開になるとついつい独り言が口を突いて出てしまう生物である。吉村もいつの間にか「今日の試合はやたらと面白いじゃねえか」と呟いていた。\n'],"['汗をだらだらと流している栃谷は一旦、足を止めようとしたが、身体をぶるっと震わせ、慌ててまたぺーすを上げた。\n', '汗をだらだら流しながら栃谷がすぽーつどりんくを相沢に手渡す。\n']",['森国は表情を緩めて、藤堂に近づき、頭をくしゃくしゃと撫でた。\n'],"['「はい、その通りです。ただ、二回だけでは見間違えた可能性もあります。ですが他の部分に関しても球種はばらばらでした。最後の九回裏については球種はしゅーと、打者は三振しています。そして重要なのは鮫島君がさいんを出していたのは一定の間隔だったということです」\n', '球種でなければぼーるのこーすだけ教えるということとも考えられるが、「これまたこーすもばらばらなんですよね」と相沢は答える。\n']","['「おいおい、どうなってんだよ、今日の試合は。毎回投手変わったり、かといって続投させたり」\n', '「おいおい、またさーどまでらんなーが行ったぞ」\n', '「おいおい、なんだあのちんぴらは？」\n', '「おいおい、同じちーむの仲間に会うだけで感激するなんて、普通はしないぞ。今日からは一緒に戦っていくんだ。何か分からないことがあったら遠慮なく聞いてくれ」\n', '「おいおい、森国監督は正気か？」\n']"
