ことがた,すっかり,かりだっ,すること,つけなよ,ぱくちょこ,がらけっ,うしばら,ことだっ,だったた,うとしな,とこにこ,さんがち,じろうと,からすっ,すっごく,くったっ,かりこん,がつけた,ぐちゃぐち,ばっかり,にこちら,もろくに,たらぱっ,ぱちする,はっきり,うだから,しながら,ぐっとこ,げーむし,こしてく,げたとこ,もそうし,のことー,にたくさ,がってけ,くださっ,こんとろ,するねと,がたどた,かったっ,からだっ,こともた,ほっぺた,ずかしく,よろしく,たたくさ,ゆるさん,さっそく,つけてく,もそうだ,がたくさ,べちゃうと,うしたら,そわする,さんだっ,ころから,しなかっ,かたのー,さくがっ,ぶりつい,がりとっ,さんにた,ころだっ,べたぱく,どきしな,ぐしゃがみ,からこそ,くにこん,とこちら,くらすか,ばらくす,おいてく,からさん,しなくす,するがち,わなかっ,ぶつもり,のこぴー,からこん,そろいじ,いそうだ,ずらしく,はたくさ,ぷりげー,するすた,つけたっ,こうだっ,ことがば,ちょこばっ,ことくら,うとする,さんがや,ことはき,がしたか,たらしく,かすから,ばっちり,じたこと,かったら,さんから,するから,ばっくに,だったか,だったら,だらすご,わいから,うしてか,たらおい,ぺっとぼ,くっきー,ころんだら,わいどし,ことすら,すっぽり,ことしな,からずっ,だらしな,たっぷり,くいこと,からちゃりん,とこぴー,からのめ,ついてく,からつい,がっかり,かりにこ,からぽろ,もやしな,ちらつか,こんなみ,くらいが,つけてか,からしば,かすこと,もしゃわー,かったか,もろこし,つかわし
1,5,1,22,1,17,1,1,2,1,2,1,2,1,1,4,1,1,1,1,4,1,1,1,1,1,2,19,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,3,3,1,1,2,3,1,1,1,4,1,2,4,4,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,4,1,6,1,1,3,1,2,2,1,1,1,1,1,1,6,1,1,1,3,1,1,1,5,4,3,1,13,12,1,1,1,1,1,3,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,12,10,1
