きらきら,ぎらぎら,ぷらぷら,ふらふら,いらいら,にたにた,ぞろぞろ,きょろきょろ,にやにや,そろそろ,げらげら,がちゃがちゃ,だらだら,ぱらぱら,さらさら,ぐしゃぐしゃ,おいおい,ふわふわ,からから
['\u3000きらきらと目を輝かせて続けます。\n'],['「そこまでじゃないけど。もっと野性的でぎらぎらしてる人だと思っていたから」\n'],['\u3000他は就職かぷらぷらしてる。でも大半は行方不明。\n'],['\u3000仕事に出掛けた省吾を見送り、私はふらふらと家路を辿りました。\n'],['\u3000と、彼は私の返事も待たないまま発進しました。少しいらいらしながら車に乗り込み、私も後を追います。\n'],['\u3000にたにたと笑いながら、私にそっと語りかけていたのです。\n'],['\u3000ぞろぞろと二人も後ろにつきます。\n'],['\u3000鬼気迫る表情の者から、談笑する者、きょろきょろとあたりを見回す者……。\n'],['\u3000言いながら彼はにやにやと笑いました。\n'],['「さて。俺はそろそろおいとまさせてもらうよ」\n'],['\u3000げらげらと笑いながら彼は先頭を走っていきました。私はとにかく無我夢中で、彼の背中を追います。\n'],['\u3000ぷれはぶに行ったとき、彼はばいくの横に座り込み、えんじんの部分をがちゃがちゃといじっていました。\n'],"['\u3000家でだらだらと時間を過ごしていたある日の早朝、今日が父親の給料支給日だという事に気付きます。\n', '\u3000ひとつのことに夢中になっている彼女と、ちょっとした友人関係のもつれでだらだらと時間を摩耗している自分。\n']",['\u3000分厚い手帳を取り出して、ぱらぱらとめくっていきます。\n'],"['\u3000不揃いだった髪はうるおいと質感を得て、両肩をさらさらと揺れます。\n', '\u3000長く豊かな髪が小首をかしげるとさらさらと肩をすべり、そのかすかな芳香が私の鼻をかすめていきます。\n', '\u3000笑いかける彼女を見ながら、私は後部座席のごみ袋に入れました——もちろん、捨てるつもりはさらさらなかったのですが。\n']",['\u3000ぐしゃぐしゃになった頭の中は、それでも期待で高鳴ります。\n'],"['『おいおい、急だな……。まあいいけど』\n', '「おいおい、それは大げさじゃねえか？」\n']",['\u3000どこかふわふわとしていると言うか、浮かれているような……。\n'],['\u3000まるで、からからに渇ききった喉に水を流し込むように。\n']
