ことがた,へとしば,からうき,すっかり,ぐっどた,いそこそ,うしたか,ぎりあっぷ,かりだっ,からすら,すること,ことする,だったっ,くすこと,びかけた,くようだ,うしばら,ことだっ,くさうざ,とこくー,うとしな,けたとこ,にこのめ,くさかっ,むかつい,がやたら,たどくだ,すっげー,ちらから,のささや,くさする,からくー,いがする,すっごく,うようだ,するひた,がしてく,ぐちゃぐち,だだから,くっつい,すっとろ,はたいそ,ばっかり,もろくに,くにずぼ,にこうし,うろする,のたしな,きらめき,はっきり,うだから,しながら,ぎたから,ぴらにこ,からすご,すっきり,とげらん,がさうざ,のしちゅー,にたくさ,べたこと,くださっ,こととぼ,かさつい,するなよ,がったど,がらふっ,たらばっさ,うろちょろ,さんとろ,からたぶ,べたする,ぱりどき,かったっ,からだっ,きゅっとこ,げたかっ,こうから,からのこ,いがこん,むずする,ずかしく,さんはた,にこしな,てかわい,がさごそ,ごしてく,よろしく,ちらこち,からたた,さっそく,くどくだ,ぶりから,こうする,どきする,さっぱり,つけてく,がらんがら,からはき,がたくさ,たってく,さばけた,ことごと,くにどか,わいがや,たらすご,うしたら,つけたら,さんだっ,しなかっ,たらくー,かりのし,さらしと,しくがっ,のさわー,からおー,ぶつかっ,ころだっ,からこつ,するとこ,からばた,こちにた,どきしな,こんがた,からこそ,ぺこだっ,きちんとこ,じたかっ,とってく,ばらくす,おいてく,つかこん,かったど,ころくら,けっこう,つるばら,ばってく,ことつけ,たらにこ,わなかっ,がっちり,のしがら,からばら,すくらん,しなくちゃ,おどする,がったっ,しないが,ことはた,からよた,からこん,さんこそ,からどく,のーどろ,きょろしな,ひたすら,きりよろ,うしたっ,いそうだ,わなくちゃ,はたくさ,しとしな,つけたか,がってく,さんにこ,わーあっぷ,ことずっ,うとする,さんがや,しとする,からさら,ことはき,うきしな,だったじ,がしたか,がらせか,たらしく,ぐだから,のたぐい,もそこそ,どさうざ,すくめた,ばっちり,くさばり,すくわー,ちらこそ,からふる,かったら,さんから,かちかす,うとわく,するから,ばっくに,けたこと,のたくさ,だったか,だったら,すたくさ,からのさ,たかいが,もさうざ,くっきー,あっぷする,くいくら,さんくさ,だってけ,わらずた,くっきり,たらずっ,ほっこり,うるさく,らんぼわ,とったら,からさっ,がちかち,ぱさつい,だらしな,こちから,だっさっ,さんもそ,ざわめき,のさうざ,さんがさ,するくら,もりだっ,はたから,びゅーだっ,ずかしな,かってく,たかだっ,するらん,ぱりこん,よろしな,たっぷり,ぶるへと,こともろ,ついてく,さんのこ,じところ,きらする,さんのめ,うとくす,ころだら,よろけた,とっくに,ぶりのし,すごくよ,うところ,ついたら,どきから,からしば,うだめー,がたごと,ぶりだっ,つかぼろ,かすこと,つーとっ,ぱっくだ,わいくっ,かったか,がぶつか
1,1,1,12,1,1,1,1,2,1,66,4,1,2,1,1,2,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,9,1,1,2,1,1,2,1,1,3,3,1,1,2,2,1,8,3,15,2,1,1,2,3,1,1,4,2,6,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,3,1,2,1,1,1,14,2,1,1,1,1,5,5,1,2,4,1,9,2,1,1,1,1,1,4,1,2,10,1,1,1,1,1,1,1,4,1,2,1,1,1,1,5,1,3,2,1,2,2,1,1,1,6,3,1,1,1,5,2,1,1,1,18,1,1,1,3,1,2,2,1,1,1,6,1,1,3,2,1,1,1,1,2,1,1,9,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,12,4,1,1,4,2,2,1,13,9,1,1,1,3,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,5,2,1,1,1,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,2,1,1,3,1,1,18,1
