ブーメラ,コントロ,スカウト,トップク,バックス
['\u3000伊織は川上に言った言葉が、ブーメランのように自分に突き刺さっていることに気付き、大きく一息ついた。\n'],"['\u3000一つは相手のエース――赤城の高さという強みを消すために、オフサイドラインをコントロールし、ゴール前から遠ざけること。\n', '\u3000なんとかボールをコントロールし、前を見ると美野島のＧＫが飛び出している。角度も厳しい。\n', '\u3000弟のあまりに卓越したボールコントロールに目を奪われたためである。その足さばきは少なくとも４月からやっと小学校に通い始める少年のものとしては明らかに異質なものであった。\n', '\u3000身体は大きいものの、ボールコントロールの上達が遅く、俊敏性にも欠けた純は同じ学年の中でもなかなか試合に出ることができなかった。自分より小さなチームメイト達に簡単に抜かれる日々は、純にとって辛いものであった。\n', '\u3000俊敏性を高めるためにフットワークの練習を毎日行い、欠かしたことはない。今でも自信はないが、ボールコントロールも人並みになった。\n', '\u3000その後は１５分の個人トレーニングに移る。圭司は公園の遊具をＤＦに見立ててドリブルの練習を行い、竜司は左足だけを使ったリフティングに没頭する。ボールを高く蹴り上げては移動して受け、また上げる。コントロールしづらいボールを逆足で簡単に支配下に置くその様は、世代トップレベルのテクニックなどという表現を超えたものであった。\n']",['\u3000運営方法は地域によって異なるが、選手の選抜は選考会や監督推薦、大会観戦によるスカウト等である。\n'],"['\u3000美濃島は優勝候補に挙げられていることからも、決して赤城だけのチームではない。レギュラー陣の実力は福岡支部でトップクラスである。\n', '\u3000鷹取のフォーメーションは４－３－３。福岡県内トップクラスの選手が複数おり、その実力はこの年代では飛び抜けていた。\n', '\u3000県トップクラスの鷹取に対して自分達のサッカーを貫くことができるチームは少ない。そして、美野島はその数少ないチームの一つであった。\n']","['\u3000左足から右サイドにバックスピンをかけたロングフィードが通る。そこには鷹取1の快足ＦＷ田中淳が走りこんでいた。\n', '\u3000しかし、竜司のボールにはバックスピンがかかっており、着地後に減速していた。淳が諦めなければ間に合ったように司馬の目には見えた。\n', '「それに、俺は淳くんのスピードを計算してバックスピンもかけてた。年下で頼りないかもしれないけど、俺のこと信じてもらえない？」\n']"
