ワークラ,カップル,サンドバ,オーブル,ミリメー,スクワー,シャッフル,スクノー,ブリザー,キロメー
['波乱の同盟会議が終わった日の夜。オイゲン達は酒場に繰り出し、エールをソーセージとザワークラフトをつまみに飲み始めた。話題はアレサの行動と帝国への影響についてだ。\n'],"['あっけに取られる男性陣をおいて、サーラはエルザを中庭まで連れてきた。周りでは、多くのカップルが思い思いに談笑している。そんな中で、サーラはエルザに問いかける。\n', '２人の関係に気付いたアレサは驚きを隠せない。士官学校時代にそういった関係の生徒を見た事があるが、関係がばれないようにひた隠していた。こうも堂々とした同性のカップルを見るのは初めてだ。レオナルドは頭をかきながら、ため息をつく。表情を見るに諦めの境地だ。\n', '「２人が、どうしても聞きたいと言うのでな。ベルント君もフォンターナ中佐もよく体が持つな。しかも妻２人は同性のカップルで、それを知っても受け入れるとは。存外大器だな、君は」\n']",['「やれやれ、ようやく着いたわい。で？ 物資をちょろまかした馬鹿たれは、どいつじゃ？ 早く答えい！！ １０秒以内に答えなければ、こいつと同じく全員人間サンドバックじゃあ！ １０、９‥‥」\n'],"['「オーブルチェフ少佐。私も下世話な話はしたくないさ。だが、仕方あるまい。イダルデ王族とドラーム帝国が作りし神兵が恋仲なのだからな。その子供がロマルクにとって、災いとなるか幸福を招くかは見定めないといかん」\n', '「まずは、馬鹿兄貴を援護しつつ、締める所は締める。それが、私に与えられた任務だ。フォンターナ中佐、オーブルチェフ少佐。そして、スタンコ少尉。力を貸してもらうぞ。下手をすると娼館に入り浸る可能性がある絶倫男だからな。よろしく頼むぞ」\n', '「英気を養うらしいぞ、オーブルチェフ少佐。だが、そう言えるのはすべき事をしている者が言える事だ。兄上の行状は父上も知ることになろう。廃太子は確定だな。下手をすれば幽閉されかねん」\n', 'ウラディミル「元ノルディン女王アレサ様、イェーガー大佐、フォンターナ中佐、オーブルチェフ少佐。ルイシコフ技術中尉にスタンコ少尉に魔法使いリース。彼らの部下も従っていますからな。更には民間となれば、死神の鷹の面々にマルコ＝フォンターナまで加わりましょう」\n', '「珍しいですな。隊長がプライベートを語るのは。まあ、深い所はいずれ話してもらうとして。しかし、ルイシコフ技術中尉はエルザをどう思うかですな。オーブルチェフ少佐、その辺の所はどうなんですか？」\n', '「オーブルチェフ少佐。先程はすみません」\n', '「その通りですよ、オーブルチェフ少佐。俺の部下も１０人近くやられました。俺と共に修羅場を潜り抜けてきた奴等も、今や４０人程になってしまいましたよ」\n', '「オーブルチェフ少佐。隊員が増えすぎて、士官が不足してしまいます。それについては、どうなさいますか？」\n', '「フォンターナ中佐、皇帝陛下が緊急会議を召集します。リーンハルト少佐と共に同行して下さい。仕事や命令書はオーブルチェフ少佐に任せて良いと思いますよ」\n', 'レナニート＝オーブルチェフ（２２）\n', '彼の名は、レナニート＝オーブルチェフ少佐。レオナルドの２期上の先輩で、軍では参謀として活躍している男だ。そんな彼を『秀才レナニート』と軍人達は呼ぶ。水準以上の能力で戦闘をこなし、戦術と戦略を立案、実行出来るからだ。何でもこなせる彼は、軍上層部に重宝された。\n', '「怖いな、スタンコ少尉。分かった、止めるよ。自己紹介がまだだったな。レナニート＝オーブルチェフ少佐だ。今度、君達の部隊に配属される事になった。よろしくな」\n', '「アレサ様、ご無事で何よりでした。私もオーブルチェフ少佐も御身の心配をしていましたよ」\n', '「オーブルチェフ少佐、どこに行くの？ まあ、良いけどね。今から僕達は大事なお話があるから。そうでしょ？ レオナルド様」\n']",['1ミラル＝1ミリメートル\n'],"['「貴方がグレゴール＝ゼリシュ中尉ですね。デスクワークの達人と聞いています。貴族士官の数多くの不正を摘発したとか」\n', '階級は大尉。デスクワークの達人で、書類仕事の鬼。正確無比な計算と優れた洞察力で不正や間違いを見つけ出す。ブレディエフ大佐失脚後、多くの貴族将校が彼の為に泣いた。大佐への仕打ちから悪魔と呼ばれる。\n', '「‥‥ロマルク帝国のデスクワークの鬼か。この部隊、本当に人材の宝庫だな。大佐を引き渡せない理由は何だ？」\n']",['シャイアはカードをシャッフルし、レオナルドの前にカードを出す。カードの合計は２０。レオナルドに圧倒的有利な状況となり、ボルフ達は歓喜する。借金が無くなるうえ、娼館で豪遊出来そうだからだ。しかし、レオナルドは冷静であった。シャイアの表情は伺えないが、何か嫌な予感がする。シャイアのカードの数字は２。ここから２１を目指さねば行かない状況。だが、妙に落ち着き払っているように見えるのだ。\n'],['途方に暮れるマリオ。誰が、腹ペコ死神の暗殺を請け負う。そんなハイリスクノーリターンの仕事は裏社会の者はまず断る。イダルデ中を探してもそんな凄腕はいない。実力者のほとんどは、マルコ＝フォンターナと共にロマルク帝国へ亡命している。最初から、エルザの暗殺は不可能だったのだ。\n'],['前略、リノアへ。元気してるかな？ 僕はノルディン名物のブリザードに身も凍えそうだ。正直、君の肌が恋しい。君の胸の中で眠りたい。‥‥ごめん、煩悩が出た。現実逃避してる場合じゃないのは分かっている。でも、事態は悪くなる一方な訳で。\n'],['1キラル＝1キロメートル\n']
