ことがた,よたくさ,もわかっ,へとたど,すっかり,たらどー,かたくに,すること,ことする,だったっ,からいら,するのさ,がたいが,うとしな,くさくっ,のささや,しげだっ,すっごく,かったじ,ばっかり,にこちら,はっきり,しながら,はきつい,ぎたから,すっきり,めきから,こんとろ,さんぐら,ちらだっ,だくこと,かったっ,からだっ,からかっ,しくしな,がみこん,こうから,のためら,くらぶら,ずかしく,がさごそ,きーぷか,よろしく,ちらこち,ふるおー,ぱらから,くださー,ゆるさん,さっそく,さんきゅー,さってく,さっぱり,ついてか,つけてく,とこだっ,どくから,しばかり,たってく,ごろから,うしたら,ぱりまじ,さんだっ,ころから,しなかっ,ざーくら,ごわかり,しないら,するごた,ゆるふわ,がちびり,ぶつかっ,にこびり,ばっくす,ころだっ,がってか,こしたか,じとへと,からこそ,びくしな,がったか,すーぱー,つかめた,ぎたこと,にたがり,げたぼー,するぷら,わなかっ,おいたか,からくら,ぶつもり,めりこん,ぼろだっ,びしてく,ふさがり,ひたすら,いそうだ,うしてく,きりだっ,つけたか,がってく,がらぽか,ことくら,さらにこ,ぐらさん,うとする,うきしな,ぐっぐー,からはっ,でぶらん,するのー,すかうと,ちらこそ,かっすか,かったら,さんから,するから,さんがし,けたこと,だったか,こうさん,だったら,めたころ,びしょびし,かっこつ,さんくさ,ぶつから,けっぷり,めたこと,きゅーがば,ことすら,からめー,すっぽり,さんにや,めちゃくちゃ,からずっ,かっぷる,わしてく,つかはた,こつけた,ふらつい,くつもり,うだしね,もわから,ついたか,もりだっ,めたから,もたくさ,からとっ,たっぷり,どさくさ,するかっ,しとらん,いがらん,からのめ,ぶつけた,ついてく,さんのこ,ばっかす,にやつい,わくする,うところ,ついたら,こしにや,しゅっぱー,がりすく,にたしな,かったか,がぶつか,むしゃくしゃ
1,1,1,1,1,1,1,10,2,3,1,1,1,6,1,1,1,3,1,1,1,3,26,1,1,1,1,4,1,1,2,5,3,6,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,2,1,1,2,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,2,3,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1,10,2,3,1,2,15,1,6,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,1,1,2,2,7,2,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,14,1,2
