きらきら,おずおず,めちゃめちゃ,にこにこ,にやにや,そろそろ,まじまじ,わいわい,おいおい
"['「うん！なんかいつもより目がきらきらしてるよ」\n', '\u3000吉原はいかにも今風のいけめんといった容姿が完全に紳士服にまっちしている。いつものきらきらすまいる（笑）もよく似合っており女性からの受けはめちゃめちゃ良さそうだ。なんだかむかつくが。\n']",['\u3000美樹がおずおずと手を挙げながら奥原に提案する\n'],"['「あぁ、ありがとう。しかしお嬢ちゃんの母ちゃん、めちゃめちゃ綺麗なのによ、怒ったらとんでもなく怖ぇな…大の大人の俺でも正直めっちゃびびったぜ…」\n', '\u3000吉原はいかにも今風のいけめんといった容姿が完全に紳士服にまっちしている。いつものきらきらすまいる（笑）もよく似合っており女性からの受けはめちゃめちゃ良さそうだ。なんだかむかつくが。\n']",['「うん。だってなんかにこにこしてるし」\n'],['\u3000そう言いながら二人がにやにやしながら私の方を見てくる。どうやらこれは私がりーだーをやるしかない様だ。しかし、意識は昔の自分のままだから自分が綺麗って言われてもなんだか他人事だなぁ、と咲は思った。\n'],"['じゃあ、そろそろいくね。恐らくもう二度と会うこともないだろうと思うから。\n', '\u3000そう思いながらそろそろ次のたばこに行くか、と思い２本目に火をつけようとしたところで\n', '\u300010年間こっそり続けていた趣味であったがそろそろ世間に自慢させてもらってもいいだろう。\n', '「いや、そろそろ帰るけど、なんとなくね」\n', '「そろそろお昼だし、ご飯にしませんか？」\n']",['鏡をまじまじと見るのは申し訳ない気がしたのでなるべく見ないようにして風呂場に突撃するのだった・・・・\n'],['\u3000利奈は口数も少なく自分の世界にこもりがちな美樹と違い明るくて誰とでも分け隔てなく接するたいぷの子だ。決してめじゃーとは言えない科学部に入部し美樹と仲良くなっているのが美樹自身にはよくわかっていない。もっと人気のありそうな部活動に所属して友達たちとわいわい部活動をやっているほうがしっくりくる。しかし人というのは他人から見たら何を考えているか本人以外にはわからないので美樹は何か理由があるんだろうなと思いながらあえてたずねたりすることはしない。\n'],"['「おいおい、随分かしこまった話し方をするお嬢ちゃんだな。もっと気楽な話し方でもいいと思うぜ。\n', '「おいおい、これで7才とか今の子は進んでんな・・・」\n', '「おいおい、嬢ちゃんこんなのどうやって作ったんだ」\n', '（おいおい・・・・どうすんだよこれ）\n', '「おいおい、根拠はあるのかよ？」\n', '「おいおい、それある意味問題発言だぜ嬢ちゃん…」\n']"
