きらきら,ぎらぎら,ぬくぬく,ぼやぼや,ひらひら,ぽろぽろ,とげとげ,どきどき,はらはら,ひゅるひゅる,せかせか,くよくよ,へらへら,そろそろ,さらさら,ころころ,ふわふわ,ゆらゆら,もやもや
"['夕暮れの海ってなんかきらきらしていて素敵♪\n', '｜碧《あお》に溶けてゆくきらきら\n', '\u3000｜碧《あお》に溶けてゆくきらきらを眺めながら、そっと寄り添ってみた。\n', 'きらきら輝いてる\n', 'きらきらきらきら輝いて\n', 'きらきらきらきら輝いて\n']",['ぎらぎらと照りつけて\n'],['ほっとろぬくぬく\n'],"['ぼやぼやしている間に\u3000誰かが虹を掴み取った\n', '雨上がりに虹を見つけた時は、誰でも皆笑顔になりますよね。そして、「かめら、かめら！」なんて言ってる間に、だんだんと薄くなって消えちゃうんですよね。ぼやぼやしている間にね。でも、友人はさっとすまほを出して綺麗な１枚を手に入れてたりして…。それをちょっと思い浮かべながら、書いてみました。\n']",['ひらひらと\u3000舞い降りてきた\n'],['びーずの涙がぽろぽろと\n'],"['とげとげしている\n', 'とげとげしている\n', 'とげとげしている\n', '本当はとげとげなんか\n']","['どきどき感を連れてくる\n', 'どきどき感が募ってきたけど\n', 'いつもどきどきしてた\n', '皆さまに【甘酸っぱい青春】を感じていただけたか、どきどきです。\n', '［＃中見出し］\u3000【６６】\u3000どきどきが止まらない！［＃中見出し終わり］\n', '今日食べたちょこれーとけーきに洋酒が入っていて、あるこーるに弱い私は、それだけでどきどきして……このしちゅえーしょんが浮かびました。\n', 'どきどきしながら教科書を\n', 'どきどきしながら背中向け\n', 'どきどきしながら聞いてみる\n', 'よけいにどきどきするわたし\n', 'どきどきが止まらない\n', '［＃中見出し］\u3000【８８】\u3000息切れとどきどき［＃中見出し終わり］\n', '主人公のどきどきを感じていただければと……。\n', '息切れとどきどき\n', '息切れとどきどき\n']",['はらはらと｜落涙《らくるい》す\n'],['ひゅるひゅると鳴る｜風音《かざおと》が\n'],['せかせかして見失っているから\n'],"['くよくよしていたって\u3000時間は進んでゆく\n', '小さいことにくよくよしてみたり\n']",['へらへらしてるけど\n'],"['そろそろ\u3000さよならの時間\n', 'そろそろ帰ろうか\n', 'そろそろ本気出してみるとするか\n']",['さらさらと溶けてゆく\n'],"['ころころと笑う声色も\n', 'ころころ変わる表情も\n']","['ふわふわと\n', 'ふわふわと\n', 'しゃぼん玉がふわふわと\n']","['ゆらゆらと\n', 'ゆらゆらと\n']","['もやもやさせているかも\n', '２人の間のもやもや\n', 'もやもやしていた\n']"
