しとしと,こんこん,ふらふら,そよそよ,いらいら,ぶすぶす,うとうと,さやさや,しばしば,じりじり,するする,ころころ,さわさわ,うきうき,びしょびしょ,ゆらゆら
"['\u3000さつきの山は｜鬱蒼《うっそう》として、緑なす葉にしとしと雨が。\n', '\u3000気がつくと、春の朝にしとしとと雨が降る。\n']",['\u3000その川のようにこんこんと湧き出て来るあの人への想い。\n'],['\u3000恋しさを抱いてふらふらとあなたのお住まいが見える奈良山へと。\n'],"['\u3000山に近い笹原に風が吹いて、笹の葉がそよそよと鳴る。\n', '○そよ……笹の葉が「そよそよ」と鳴る音を表すとともに、「そのことなんですよ」という意味も表す。\n']",['\u3000寝室の戸が少し開いていて、それ以上開かないことにいらいら。\n'],['\u3000まるで藻塩火のようにぶすぶすと燃えるきみへの気持ち。\n'],"['○うたたね……思わず、うとうとすること。\n', '○まどろむ……うとうとと眠ること。\n']","['○さやに……さやさやと。\n', '○さやげ……元の形は「さやぐ」で、（草木の葉などが）さやさやと音を立てること。\n']","['もがみがわ\u3000いなとこたえて\u3000いなぶねの\u3000しばしばかりは\u3000こころをもみん\n', '最上川いなとこたへていな舟のしばしばかりは心をも見む（新後拾遺和歌集）\n']","['\u3000さしも草がじりじりと燃えているように、ぼくの心もまた、きみを想って燃えていることを。\n', '\u3000夕なぎのころ、藻塩が焼けるようにじりじりとした気持ちで。\n']",['\u3000きみのつるで、あの人をするするとたぐりよせたい。\n'],['○｜玉《たま》……宝石。ちなみに、「玉のような赤ちゃん」とは、「ぼーるのようにころころとした赤ちゃん」という意味ではなく、「宝石のように美しい赤ちゃん」という意味である。\n'],"['\u3000さわさわとした葉の音が想いをあふれさせるんだ。\n', '\u3000さわさわ、さわさわ、と美しい山を震わせている\n', '\u3000さわさわ、さわさわ、と美しい山を震わせている\n']",['\u3000何を話そうかな、なんてうきうきとして。\n'],['○袖をしぼりつつ……和歌で、袖が出てきたら、涙を思い浮かべるのがよい。涙を袖で拭うわけです。拭った涙でびしょびしょになった袖をしぼるというわけ。\n'],['○たゆた｜ひ《い》……元の形は、「たゆた｜ふ《う》」で、ゆらゆらと動いて定まらないこと。ここでは、心が定まらないことを言う。\n']
