がったか,どやくら,なみにこ,ざわめき,じめのた,こそがや,こんなよ,するぶら,ばっくど,ばっくす,きゅーぶら,うざがら,ばたふら,めたくら,のしかた,すやさー,ふるこん,するとこ,さんぷる,ずばかり,もごぶり,ざっくさん,こせごみ,にこしな,はっきり,むかつい,からぷりん,げーむし,きろぐら,ぱらめー,うとする,たらおー,くっとく,からしな,きーぴら,よろしく,ずかしく,しくしな,うじょうし,げたこと,すっきり,しながら,たらとっ,もこちら,けたいそ,にこのこ,がぶつか,かりする,もたいが,つらまじ,へとくら,うところ,がたんがた,いがする,さんのさ,こともこ,ずたぼろ,ついたか,もやたら,ごきぶり,からかち,だったら,こんなみ,ぐらむく,のーこん,からこん,ぶるかっ,いがかり,さんくら,くにおー,つけたた,ぼーから,もそもた,からおー,ことだっ,べそかき,にやしな,いじめら,ごみかす,くいこと,のこでぶ,にやつら,もそうじ,てかわい,すっぱー,とくばっ,だったた,さんわー,だったか,こんとろ,こんだら,すっげー,おーくさ,たどうし,がたくさ,かたぎと,すーぱー,がらいら,おーくに,たらさっ,おいてく,がたんごと,のたぶー,ころにや,もわかっ,いらつか,がみいら,やいすら,がってく,とっぷく,べたこと,かりだっ,とぼいら,しわだら,すること,さらにこ,がくそげ,しくする,さんがさ,たらしく,つけくだ,とっぱー,ばっかり,ばらくい,ぶつけら,ぬるげー,ついたら,もくそげ,もわかり,ぶーめら,もそもや,しなかっ,からのび,からくす,がしかた,からずっ,とーぶつ,おーくた,ふるすい,さんがや,だらしな,するにこ,からひっ,もりだっ,らんひっ,うしかた,もわから,にこぴー,ひたすら,めちゃくちゃ,ふらぐだ,ことこそ,からかっ,にたくさ,みしたた,ころから,わいかっ,おーくだ,おいおー,おーがさ,からざわ,こせげろ,からこそ,かったら,からげら,こんぴゅー,さんはた,たらこん,からせこ,はたくさ,わなかっ,がらくら,きーばっ,らんぽっ,ぶらぶー,かったか,がくぶる,けっとぼ,まじでぶ,くっころ,しゃりぱし,ぷりんとく,わーばっ,からこう,つーのし,うしたか,くさくっ,がばから,もりすく,ふらする,さんどば,ぶつかり,かってく,いらつい,いそうだ,かっきー
1,1,10,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,11,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,2,1,1,1,1,3,1,1,1,82,1,2,1,2,1,4,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,17,1,1,2,1,2,1,2,2,1,1,3,5,1,5,1,1,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,14,1,1,1,2,1,1,1,2,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,4,1,2,1,1,2,2,1,1,1,1,2,1,3,1,2,2,1,3
