いじめた,けたから,しなきゃっ,ぐちゃぐち,しとらん,するとこ,がしたか,はっきり,くだらん,ひやする,くいぶらん,おいはっ,げたぷら,めたこと,げーむし,うとする,くしゃだっ,よろしく,ずかしく,からいじ,しながら,ちらこそ,もそこそ,うところ,するから,だってか,ぐらかさ,ついたか,だったじ,けたこと,じたいが,もだから,だったら,つけたか,ぐらさん,からだっ,かりしな,くらいじ,ことだっ,さんよろ,ばってく,とこから,こそうと,するとろ,かったじ,たらさー,ことしと,めちゃうよ,ころだっ,がしかっ,げーむか,だったか,とっぷす,いらする,わしかっ,くつもそ,めたのさ,かたから,だったっ,びかけた,もわかっ,うるさく,からはっ,もそうだ,さんのこ,からすご,こそしな,がつたっ,とっぷく,かりだっ,さんもそ,すっごく,ちらもぞ,すること,すくする,つけてく,ふるおー,たらしく,さんもご,ことから,そろげー,けたげー,くつもり,しなかっ,とっくに,たぶらん,じとらん,てかさー,もりだっ,なようだ,うじする,もわから,ことする,はっぴー,ついてく,のーぷら,しとこう,めちゃくちゃ,かったっ,かっとっ,ばらすっ,からこそ,かったら,うとから,こそがみ,てかかっ,わなかっ,さっぱり,さんつい,ごくうる,うとのた,きーぼー,かったか,がらくた,ねばげー,するげー,つけはた,てけどろ,からげー,げたから,けたかっ,ほっげほ,かたさん,のしばき,どろぼー,うしたら,ごとしゃっ,うしかっ,かってく,いらつい,いそうだ
1,1,1,1,1,2,1,19,1,1,1,1,1,1,1,10,1,9,1,1,3,3,1,2,2,1,1,1,1,2,1,1,12,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,8,1,1,1,1,1,1,2,1,2,1,1,3,2,1,1,1,1,1,1,1,1,10,2,1,1,1,1,7,1,1,1,6,1,1,1,1,1,1,1,1,5,2,1,1,1,2,2,1,2,3,6,1,1,1,4,1,1,1,1,3,13,1,2,3,1,1,2,1,1,1,1,1,2,1,1,1,4,1,4
