ちらこち,ざわめき,うとはた,ばっくす,すかすや,めたがっ,くだから,ぶりつい,とーくに,にたしな,ぶらじゃー,ぴーすか,ふるこん,がちゃがち,ぐらいじ,はっきり,からすー,くらのさ,どしんどし,もそもさ,ちらから,ばっくら,うとする,にこびり,さんがり,からしな,よろしく,もここし,すっきり,しながら,ちらこそ,もわざわ,からこち,しくばら,するから,だったじ,じめだっ,わしいじ,がつけら,くださっ,けたこと,にこちら,だったら,しなくちゃ,からこん,ぽっこり,ことすら,かりがつ,ぶらしな,からさら,かすぐら,ことだっ,めたころ,かっぷら,くすぐっ,いじめら,べたとこ,するとろ,からきー,するぐら,うだから,こんさー,だったた,たらぼー,さんかぱ,きりだっ,だったか,しなくた,がらこち,すっかり,すーぱー,うしばし,さんから,けたとこ,さんにや,こうから,がらべら,ひらから,ぶつけた,びかかり,からすご,めたとこ,こそしな,わーこん,がらすい,らんすか,がってく,うとすら,からじわ,からぽろ,かりだっ,もろくに,うろつい,すること,びりつい,たらしく,つけくだ,かつくっ,ばっかり,からふわ,しくすい,にたどた,かりすら,がりくだ,けたきり,ひらにこ,くつもり,めたぐー,くいじめ,かすこと,しなかっ,だくこと,ついさっ,つーかさ,からずっ,ずっきー,とこびり,さんがや,もりだっ,なようだ,ごしくだ,もわから,ぶるぐら,たらすご,ついてく,さらにた,ひたすら,しゃらぽわ,めちゃくちゃ,めたから,するぼー,にたくさ,こともわ,とこちら,からさっ,かったど,からすい,くにぽた,からこそ,ぎたとこ,かったら,わなかっ,さっぱり,とろうと,きーぼー,かったか,うとしな,ゆるふる,すたぐら,どたどし,ぱりすい,ずっとこ,ばっちり,こんくー,けたかっ,くらかっ,さんだっ,ぱたとこ,うしたら,まろぶよ,いそうだ,こしてく,げたかっ
1,1,1,1,1,1,2,1,1,2,1,1,1,2,3,5,1,1,1,1,3,1,6,1,1,1,3,1,1,54,2,1,1,1,1,2,1,1,1,2,1,1,9,1,1,1,1,1,1,2,1,8,2,8,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,12,1,1,4,1,1,5,1,3,1,1,1,1,2,6,1,1,1,1,1,1,3,1,2,22,1,7,1,1,1,1,1,1,1,1,1,1,2,1,1,2,7,1,9,1,2,1,2,2,6,1,1,4,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,6,1,4,4,2,1,1,11,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
