ぱっちり,ざわめき,ずきんだっ,すくいが,けたから,かったた,ことつい,ぐちゃぐち,うとすた,そわから,うとぺこ,ぐらつい,がちゃがち,びしょびし,するとこ,ぶつくさ,はっきり,つるから,じゅーすや,からつけ,うとする,にこびり,ずっとげ,かちゃかち,するほい,よろしく,がらもた,ずかしく,てかけた,しくしな,すっきり,しながら,たらまじ,ちらこそ,がぶつか,からじろ,うところ,いがする,するから,ぐらかさ,くださっ,さっくに,かたこと,ころかた,ばっくに,とぼけた,だったら,からだっ,からつい,からずか,しなくちゃ,くさかっ,ことすら,じゃーきー,ことだっ,いらしく,にやしな,じめやい,わいしな,からほか,わたしな,べたとこ,たかもわ,うとにや,ことぐら,さんもこ,ついかっ,うだから,けたぶる,ばたつい,きりだっ,だったか,つけたら,たっぷり,がたくさ,すっかり,かっぷる,さんから,びかけた,もわかっ,めーまじ,するなよ,もそうだ,ぶつけた,さんのこ,やいのやい,たかぱー,からぽつ,べたこと,からもや,ふらとこ,さんもそ,すること,てかけら,つけてく,すたたた,たらしく,むらこと,うとつる,ぶつけら,ことから,ぎりすか,どしかた,がりくだ,がらふら,しなかっ,ついさっ,からずっ,からばた,くすぴー,なようだ,とーさん,ぶつかっ,もわから,ことする,ついてく,ぶらこん,どかかっ,めちゃくちゃ,かったっ,ほっぺた,ころから,もそうは,とこちら,にやつい,すくめた,つるさん,からこそ,かったら,がらむか,かってか,たらこん,はたくさ,わなかっ,さっぱり,きーぼー,かったか,うとしな,どしてく,からくら,うだわー,うしたら,きーから,ぶつかり,かってく,いらつい,いそうだ
1,1,1,1,1,2,1,1,3,1,2,1,1,2,1,1,1,1,1,2,7,1,1,2,1,13,1,1,1,1,3,24,1,1,1,1,1,2,6,1,2,1,1,1,1,1,3,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,1,2,1,1,1,1,4,1,1,1,1,1,2,1,1,1,11,3,1,1,2,1,2,1,1,3,1,2,1,4,1,1,1,1,1,2,1,2,1,1,1,1,2,2,3,1,1,1,1,1,2,2,17,1,1,5,1,7,1,1,6,1,1,1,1,1,1,1,1,2,2
