ちらこち,なみにこ,さんへと,さんはら,ぼくから,けたから,どぼらん,ことくら,かったた,わたしと,するめり,くにもさ,するとこ,はっきり,くらいが,ぷりのめ,ちらから,うとする,さんとぼ,にこびり,よろしく,すっきり,しながら,もこちら,にこのこ,がぶつか,かりする,うところ,するから,ぼくもそ,ついたか,だったじ,ぼくのこ,ずらだっ,ごきぶり,うようだ,だったら,しなくちゃ,ことばっ,たらいら,ことだっ,ひっひー,くすぐっ,こんがら,かったじ,さんがぼ,ちらだっ,うだから,ぼくへと,こんちく,ころだっ,だったか,するぷら,とっぷす,すっかり,くたちく,ぐっどさ,だったっ,おいてく,さんから,びかけた,がらぼく,ことがば,てくこと,ひそめた,もそうだ,ぶつけた,がってく,とくから,さんもそ,すること,さらにこ,ぼくのし,さんがさ,たらしく,きくたた,ことから,するごみ,くつもり,じたこと,うしてく,さんのた,とぼくに,もそもこ,しなかっ,だくこと,さんにちゃ,とっくに,からずっ,べたかっ,ぺっとぼ,もりだっ,くにとっ,らんくい,じたぼく,ぶつかっ,せかけた,ついてく,こんだだ,さんがた,かったっ,ちりする,ころから,ぱーとっ,がぼくに,ぐいこと,のしたか,からこそ,かったら,ぷりのこ,こんぴゅー,さってく,わなかっ,さっぱり,かったか,からぼく,げたとこ,ぶらざー,ばっちり,がぼくた,ぼくだっ,くにぶつ,さんだっ,きーわー,うしたら,かってく,いそうだ,ざーさら
1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,18,2,1,6,1,15,1,1,1,1,2,1,1,1,1,1,1,1,1,11,1,1,1,8,1,1,1,1,4,1,2,1,1,3,5,1,1,2,1,1,2,1,17,1,1,2,2,1,1,3,1,1,1,20,1,1,1,1,1,3,1,1,2,1,1,1,1,4,1,1,1,1,1,3,1,3,1,1,4,3,1,1,1,2,1,1,1,3,1,1,2,4,1,1,1,3,1,12,1,1,1,2,1,5,1,5,2,1,3,2,1
