きらきら,こんこん,かちかち,くすくす,べらべら,ぞくぞく,ぶつぶつ,ひそひそ,ぽつぽつ,にこにこ,しばしば,へらへら,こつこつ,ごろごろ,にやにや,そろそろ,ぼろぼろ,ずるずる,ぼりぼり,すたすた,ぺこぺこ,うきうき,くねくね,ふわふわ
['\u3000きらきらと赤い眼を輝かせ、結衣は聡介の前で膝をつく。\n'],['\u3000こんこん、と車の窓をのっくする音がした。富樫麻衣子だった。\n'],['\u3000かちかちと忙しなくらいたーを鳴らし、紫煙をくゆらせる。\n'],['\u3000すると女性達はくすくすと笑い出し、\n'],['\u3000およそ警察官にあるまじき行動を、平気でべらべらと話す友永の神経が信じられない。\n'],"['\u3000びるの前に車を停めて様子を見ていると、仕事を終えたさらりーまんやOL達がぞくぞくと吐き出されてくる。\n', '\u3000会議室には、聞き込みを終えた捜査員達がぞくぞくと戻って来る。\n']",['\u3000和泉はぶつぶつと文句を言いながら、それでも会議室を出て行った。\n'],['\u3000おねぇな所長は口元をごつい手で隠しながら、ひそひそとそう答えた。\n'],['\u3000海岸沿いには工場が立ち並び、大型電機店やすーぱーがあり、それほど背の高くないまんしょんもぽつぽつと点在している。遺体が発見されたまんしょんは３階建ての瀟洒な建物で、一人暮らしの女性向けだという。\n'],"['\u3000まったく悪びれる様子もなく三枝はにこにこしている。\n', '\u3000彼はにこにこと嬉しそうに、早く行きましょうと父親の座っている椅子を動かす。\n', '\u3000なんです？\u3000と、和泉はにこにこ笑顔を崩さない。\n']",['「ありませんでした。それはもちろん、副業……いや、こっちが副業なのかな、たれんと活動をしていたので、前の日になって急に明日休む、と言い出すこともしばしばでしたよ。こっちは頭数を揃える為のしふと組みで、毎回頭を抱えてるっていうのに」\n'],['「だったらどうして、そんなにへらへら笑っていられるんだ？！」\n'],['\u3000報告書をまとめることなど、事務処理はできるだけ手を抜きたい和泉と違って、彼は真面目にこつこつと取り組んでいる。眠くないのだろうか？\n'],['\u3000こんなことをしている場合ではないとわかっていながら、つい和泉はしゃがみ込んで子猫の喉を撫でた。ごろごろと喉を鳴らし、目を閉じてうっとりしている表情を見ていると、階下で駿河を待たせていることを忘れてしまいそうになる。\n'],['「仲が良いのは知ってたけど、まさか一緒に暮らす間柄だとはな」にやにや笑いながら友永は言った。「おい、いつからだ？」\n'],"['「今申し上げたすたっふさんは全員、今日は早番ですから午後５時半が定時です……そろそろ戻らないと、よろしいでしょうか」\n', '\u3000ふと和泉は時計を見た。そろそろ戻らなければ、捜査会議が始まる。\n', '『私もそろそろ別れたいなって思っていたんですよね』\n']",['「戻りました」いつも通りの口調で会議室に入ってきた彼の姿は、それこそ病院に行った方がいいのではないか、と思うほどぼろぼろだった。\n'],['\u3000ずるずる、と富樫麻衣子は柱に縋りつつ、床に膝をつく。\n'],['\u3000相川はぼりぼりと髪を掻きまわし、大きな息をついた。\n'],['\u3000若い後輩刑事はすたすたと歩いて、さっさと駐車場に向かった。\n'],['\u3000ぺこぺこと頭を下げながらやってきたのは、おそらく３０代前半ぐらいの男性だ。\n'],['\u3000ありがとうございました、と彼女はうきうきした足取りで聡介の元に走って行く。\n'],['\u3000歩き方もくねくねしていて、後ろからその姿を見ていて聡介は胃の辺りがずーんと思くなるのを感じた。\n'],['\u3000足元にふわふわとしたものが絡まってきた。\n']
