がったか,とこのこ,ふっくら,けたから,かったた,わたしと,しわざわ,ぎょうじ,するとこ,ぽっかり,かさねば,かただぼ,くようね,ばらくす,ぷるだっ,はっきり,じぶらん,らんから,わしてか,ちらから,めたこと,うとする,よろしく,ころがし,ずかしく,しながら,ことにた,ちらこそ,にこのこ,ことごと,めたかっ,かりする,ことだら,うところ,ついたか,うとずっ,さんこそ,ついにこ,くださっ,ふらつか,からわた,せかけら,つけてか,かすめた,にこちら,だったら,がしばら,にこもり,ことだっ,いらしく,からかす,しなとこ,たっきり,こそうと,こんがら,わたしな,べたとこ,がばらん,まろうと,さんもこ,ずきこう,ばたこう,がぶらん,ころだっ,くにいら,ぎたから,だったか,とろくに,にこうし,たっぷり,すっかり,こりうる,さんから,こうから,どくばら,ぶつから,さんにこ,ひそめた,しゃってく,くについ,もそうだ,だらくさ,さんのこ,がってく,どくがっ,からぽつ,ぶるへと,うろつい,すること,てかけら,がたかっ,たらしく,ぱりわた,びかけら,ことから,からすく,ついたら,すっぽり,からめー,じたこと,かすこと,もそもこ,くたばり,しなかっ,たったら,くつけら,とこびり,さんがや,しなこと,もわから,ずること,せかけた,からのこ,めたのー,かったっ,からかっ,ころから,からいら,めたいら,しばかり,しげだっ,からこそ,ごろのこ,からする,かったら,がしたら,わなかっ,かったか,くったら,うとしな,ずっとこ,からこう,さんだっ,ちかけら,ことがし,うしたら,ばしばた,かってく
1,1,1,1,1,13,1,1,2,1,1,1,1,4,1,15,1,1,1,1,2,11,2,1,2,9,1,1,4,3,1,1,3,2,1,1,1,1,1,1,1,3,1,1,1,5,1,1,6,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,4,1,5,2,1,1,1,3,1,1,4,3,20,1,1,1,1,1,32,1,1,18,1,1,11,1,1,1,1,1,1,1,1,11,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,13,2,6,1,2,7,1,10,10,1,5,1,1,4,1,2,1,1,1
