ばっちり,からすっ,ばらくす,だったら,はっきり,かったら,どたばた,しなかっ,かったか,もわかっ,いらしく,かってく,すっきり
['\u3000そうそう、そいつが犯人なの。もうばっちり死に際に目撃しちゃったから。\n'],['「まあ待ちたまえ明神刑事。焦っては真実を見間違う事になる。俺の推理はこうだ。彼女は自殺をする為に室内でごるふくらぶの素振りをしていた。そして彼女の手からすっぽ抜けたごるふくらぶが宙を舞い彼女の後頭部を殴りつけたのだ。ごるふくらぶを投げて自分の後頭部を殴打させるなんて練習していなければとても出来ない芸当だ。つまりこれは彼女がずっと前から自殺を計画して練習していた事をあらわしている。彼女の脇に転がる血のついたごるふくらぶが何よりの自殺の証拠だよ」\n'],['\u3000そうしてしばらくすると、通報を受けた刑事達がやってきた。\n'],['\u3000助けて、明神刑事。あなただけが頼りなの。あなたはわたしが自殺したとは本当は思ってないんでしょ。だったら、もっとちゃんと捜査をするようにそのでぶに言って。\n'],['\u3000ただそれでも意識だけははっきりとしているし、目も見えれば耳も聞こえる。\n'],['「いいえ、大川警部。あなたは悪くありませんよ。彼の偽装工作は完璧でした。私も彼女の声がなかったら自殺を疑っていなかったでしょう」\n'],['\u3000どたばたと音を立てて誰かが慌てて部屋を出て行くのが見える。\n'],['「借金の事で揉めたりはしなかったんですか？」\n'],['「そうですね。彼が語るあなたとあなたの態度があまりに違うものですから、あなたの方が正しいという結論に至りましたが、もっと早く判断してもよかったかもしれません」\n'],['「馬鹿やろう！\u3000常識常識って、てめぇは刑事ってもんが欠片もわかってねぇようだな。わからねぇってんなら教えてやる。刑事ってのはなぁ常識を疑う生きもんなんだよ。死体が喋らねーだと？\u3000勝手に決め付けんじゃねぇぞこの青二才が！」\n'],['「ああ、なんでも彼はえすぺらんと語に詳しいらしくてね。最近はごるふにはまっているらしいが……」\n'],"['\u3000お、わかってくれたの。わかってくれたの！\n', '\u3000お、わかってくれたの。わかってくれたの！\n']",['\u3000あいつに罪を償わせてすっきり出来たら、なんだか成仏できそうな気がする。\n']
