どしゃべら,がったか,ちらのこ,のさぶか,ざわめき,さんとこ,ちらとこ,がしつら,らんこと,くたいが,のーだっ,どぼらん,かったた,じたから,うきたか,うしてか,がつこう,たらきり,がらぷりん,からちら,こんとこ,ぐちゃぐち,くっつい,すったら,ひっぱり,がちゃがち,するとこ,すーつや,からきょろ,ぐらいじ,ばらくす,ぷるだっ,はっきり,きちぎら,むかつい,むしゃくしゃ,からしゃっ,くすぐら,こんする,らんから,やいたた,ちらから,くらむし,めたこと,ことさっ,きろぐら,こちから,うとする,にこびり,たらずっ,くっきり,ばりぴー,からじゅー,はきつか,よろしく,かちんぴら,きょろしな,がみにこ,すっきり,こともそ,しながら,もこちら,さんぐら,まじとこ,きらいが,いらだっ,ちらこそ,にこのこ,くすさん,もたいが,だらけた,もこうだ,ぷりんがち,ちらにや,もわざわ,からじろ,からこち,うところ,いがする,たらげー,するから,おいしく,さっそく,ぐらかさ,ついたか,さんこそ,ふってく,うしたっ,がつけら,くださっ,けたこと,がたのこ,ことはた,うとおー,ばっくに,みりだっ,ごきぶり,かすめた,にこちら,さんもた,だったら,つけたか,からだっ,からつい,ほったら,からすっ,かりしな,がしばら,しなくちゃ,からこん,とってか,いがかり,ことばっ,かりがつ,ぷるたぶ,さんたら,からさら,じたばた,たかめら,ことだっ,いらしく,うとさん,たかだっ,くすぐっ,こそうと,ずらしく,べたとこ,くいこと,がらせか,するとろ,かったじ,ぷりんもご,じゃりぴー,すごくい,ことぐら,するぐら,うだから,とったら,こんさー,らんぷり,ぬくもり,どきしな,くっきー,きりだっ,ぶりぐら,だったか,いらする,つけたら,しなくた,ぎたぐら,がらこち,うとむし,きりひっ,ぐらいそ,にこうし,たっぷり,がたくさ,すっかり,はきつい,すーぱー,ぶりから,かっぷる,うしばら,だったっ,おいてく,さんから,のたぶー,びかけた,がっかり,けたとこ,こうから,もわかっ,だっつー,するなよ,もそうだ,ぶつけた,もささや,さんのこ,からしば,からすご,めたとこ,こそしな,ざわしな,からのし,らんすか,さんぷら,がってく,のさくら,こうのさ,からぽつ,べたこと,しばだっ,もそちら,もそのこ,からぽろ,ゆるがら,ぶらんどば,くすとこ,さんもそ,くすもや,すっごく,おいたか,うろつい,すること,そろしく,からがさ,おいこり,つけてく,がたかっ,さんがさ,かたがつ,ふるおー,たらしく,ばっかり,ばらくい,ぴりする,びかけら,ことから,かすたっ,みしめた,ついたら,からめー,くつもり,じたこと,もわかり,くいじめ,うしてく,もそもこ,しなかっ,だくこと,とっくに,ついさっ,からずっ,くらから,さんはき,あっぷする,さってか,がみつい,ぺっとぼ,さんがや,しなこと,だらしな,すごかっ,すーつけ,いそうじ,もりだっ,たぽけっ,くっつけ,ぶつかっ,もわから,ことする,こんだく,せかけた,ぼーいが,はっぴー,ついてく,ひたすら,がやたら,めちゃくちゃ,たぽすた,かったっ,からかっ,ほっぺた,こそおい,ころから,ぱしから,にこのた,くらわし,とこちら,からさっ,くらぐら,つけこん,しばかり,たらしば,どくぎく,たぽたっ,つかこん,からこそ,からぽた,ぎたとこ,がしゃがみ,もやする,かったら,はらしな,ほっとこ,にたから,くすのた,がらすや,てかかっ,はたくさ,わなかっ,さっぱり,らんさん,いがぺっ,ちかけた,きーぼー,かったか,きらめた,ついから,うとしな,くにおい,けっこう,すかうと,ずっとこ,がびくっ,ことしな,こんくー,くださー,すごくた,ことがた,もしゃべら,たらつい,さんだっ,わないが,しなくい,うしたら,きらめき,かってく,いそうだ,くすのこ
1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,2,1,19,1,1,1,1,1,1,1,1,3,1,6,1,1,1,22,1,1,2,1,1,1,10,1,1,1,5,1,36,3,1,1,1,1,2,1,11,1,1,2,1,1,1,1,1,8,3,1,17,1,3,1,1,3,1,2,1,7,3,1,3,1,2,1,1,2,10,1,38,1,3,1,4,2,1,2,1,1,1,2,2,1,3,1,1,1,2,13,2,1,1,1,1,7,1,1,2,1,1,1,1,1,7,2,2,1,38,1,1,3,2,1,1,31,2,4,1,1,1,1,1,1,1,3,6,49,1,2,1,2,1,6,3,16,1,6,2,1,18,4,3,1,12,2,1,18,5,1,2,3,1,1,1,2,3,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,48,1,1,1,3,2,2,1,1,7,13,1,1,1,3,1,1,2,2,4,3,2,1,1,1,18,1,6,3,10,1,1,1,1,1,6,1,1,7,2,1,2,9,1,2,1,11,2,1,1,1,2,14,10,4,4,2,3,1,1,1,1,1,1,1,4,1,3,1,4,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,4,6,11,1,1,1,2,19,1,1,3,1,5,1,1,1,3,2,1,2,2,1,2,10,3,1,10,1,6,7,2
