なみにこ,ぼろぶら,じめのた,らんこと,ことくら,ぴーすや,こそみり,すくめら,かったた,じゃーだっ,じたから,ぶつだっ,わたしと,ぶちのめ,するめり,うしてか,うること,もたがや,くいとっ,くいたか,わいぷす,とーくに,ことがつ,ことんつい,がしゃしゃり,くにぱー,とったか,いじくっ,しとらん,さらだっ,たってか,くいめー,ぶつくさ,するぶつ,ばらくす,ぷるだっ,はっきり,ことじー,うじてか,ことへと,たらくに,かたわら,ぼーいそ,ぶりがや,らんかっ,めたこと,のさぷら,うとする,ぱりこん,しくはっ,くっきり,よろしく,にたいが,へとぶち,しながら,もこちら,さんぐら,ぶること,ちらこそ,がぶつか,たってく,めたかっ,もそこそ,ころのそ,からぱく,わいたか,ことだら,うところ,するから,のしがら,さっそく,がりすく,ついたか,ぴりおど,からもわ,がつけら,ついにこ,けたこと,ぷらしく,しくしと,からわた,ばっくに,くすわい,わーもそ,かすめた,だったら,つけたか,からだっ,すやつら,からすっ,たっぱし,わらずく,ぴりほこ,のしぐさ,とってか,そろせか,ついたた,ことすら,てらすか,すらもこ,からさら,はたいが,ことだっ,いらしく,くすぐっ,ぶるから,ぼりがち,めーじと,わたしな,くいこと,ゆること,がたいそ,ぼーどか,からべら,ことぐら,どたいが,きーもく,きーぱー,とったら,くすぺり,するぱー,ころだっ,だったた,さんがく,からたぶ,ごみよろ,ついにや,だったか,こんとろ,くようだ,つけたら,がみずか,うじてく,のたぐい,すっかり,からぶつ,すーぱー,どくそく,ぶりから,はたいそ,さんから,よたくら,びかけた,けたとこ,めらわな,こうから,もわかっ,くらすか,するなよ,さんにこ,ひそめた,くどあは,もそうだ,さんのこ,からしば,めたとこ,ぬくこと,くださら,らんのこ,もそのこ,たらぐっ,ぎらうと,かりだっ,うしぐさ,おいたか,うらじー,すること,ずかだっ,くすぶら,さんがし,しくする,かりのこ,つけてく,たらしく,けたがっ,にたどた,くさする,めたぷら,ことから,ばっくさ,のささや,かりのめ,がっちり,にたぶー,のこけた,ついたら,すっぽり,ひっきり,くつもり,じたこと,くいじめ,かすこと,しなかっ,ちかばち,ちらつい,たったら,とっくに,ついさっ,からずっ,ぐりぬけ,しとする,がみつい,ぺっとぼ,こんぷり,どしたら,ばったぽ,すーつけ,もりだっ,くだけた,するさっ,もわから,がらこう,からのめ,ちらつか,たっふる,ついてく,ぶらこん,じろうと,すいから,ひたすら,もくぐっ,がやたら,めたから,いがから,かったっ,かさから,まごつい,ころから,しないが,とこちら,わいがり,しばかり,すくめた,めらのろ,からすい,ことばら,きーだっ,からこそ,するくら,するおー,かったら,じとから,ばしてく,もこうし,はたくさ,わなかっ,ぎらうよ,さっぱり,とろうと,じめのこ,がやつら,ちかけた,ふさわし,かったか,ぐらかす,べたきり,うとしな,するげー,けっこう,みしたか,ぶりだっ,どたどし,ぱりすい,げたから,たっふが,たかくら,さんどば,よろめき,きーわー,うしたら,いそうだ,もやつら,ついたぷ,おろぎー
1,1,1,5,2,1,1,1,2,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,17,1,1,1,1,1,3,1,1,3,1,14,1,1,1,7,1,1,37,1,4,1,1,2,1,2,1,1,1,1,1,3,6,1,2,1,1,2,1,1,1,5,1,1,1,5,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,17,3,1,2,1,2,4,2,1,1,1,1,2,1,1,1,1,10,1,5,1,2,2,1,1,20,1,1,1,2,1,4,3,1,5,1,1,2,7,1,6,1,2,3,1,1,1,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,2,22,1,1,1,1,15,1,2,1,1,1,1,1,1,3,2,2,1,5,22,1,3,1,3,4,2,1,1,1,2,1,1,1,1,5,1,1,6,3,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,3,1,1,5,1,1,10,1,1,1,1,6,1,1,1,1,1,1,4,21,1,1,4,1,3,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1
