ちらこち,もたくさ,ざわめき,さんとこ,わたしと,うること,さんがつ,からちら,くっつい,こともご,ふさがっ,ばらくす,にこしな,はっきり,きくしな,むしゃくしゃ,もためら,ねばさら,ちらから,めたこと,うとする,ぶりくら,よろしく,ずかしく,ぼろだっ,わたしば,ころへと,らんどか,しながら,もこちら,にこのこ,ちらにや,わいとく,うところ,さっそく,もくすく,だったじ,がつけら,くださっ,けたこと,いがつい,からのー,からわた,はたじろ,たらわた,がらもそ,にこちら,だったら,からだっ,からつい,からすっ,からこん,どかしく,がみこん,かりがつ,さんがみ,ことだっ,きちんとこ,くすぐっ,へとずか,いじめら,わたしな,からぴー,とっつか,すごくい,はためら,さんもこ,さんのそ,うだから,らんぷり,ころだっ,だったた,だったか,つけたら,すっかり,からぶつ,かすごく,ぶりから,だったっ,がくすく,おいてく,さんから,がっかり,こうから,もわかっ,すいとこ,ごそうと,ことがば,もやめた,ぶつけた,さんのこ,からしば,めたとこ,こうする,べたこと,もそちら,もそのこ,とくわし,かりだっ,さんもそ,すること,さらにこ,ぎたころ,つけてく,さらこん,ことはき,たらしく,さんもご,ばっかり,ぱりわた,ことから,ついたら,こうだっ,からひー,くつもり,さんのた,かすこと,しなかっ,だくこと,ちびだっ,こうもそ,からずっ,さんはき,ぺっとぼ,ちくとげ,からおろ,ちらへと,もりだっ,くっつけ,びかかっ,ついてく,するかた,ころのこ,するとく,めたから,ちゃらけた,にたくさ,もりぐち,ころから,しばかり,ずかこう,ごくほっ,からこそ,つかわし,かったら,わたしこ,おいてか,はたくさ,わなかっ,さっぱり,とろうと,ちかけた,かったか,きらめた,うとしな,ずっとこ,げたから,からこう,さんだっ,わないが,うしたら,うはしな,かってく,いそうだ,かつけた
1,1,1,1,6,1,1,1,3,1,2,1,1,4,1,1,1,1,1,1,6,2,3,1,1,1,2,1,14,1,1,1,1,6,6,1,1,1,7,1,1,1,5,1,1,1,1,15,5,1,1,1,1,1,1,1,22,1,1,1,1,1,1,1,1,2,1,1,1,1,8,1,13,1,1,1,1,1,1,1,1,6,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,36,1,1,1,1,1,3,1,1,1,5,1,1,1,5,1,1,5,2,1,1,3,1,2,1,1,2,3,1,4,2,1,2,1,1,1,3,1,4,2,1,1,4,1,2,1,1,4,14,1,1,1,9,1,3,1,1,3,3,1,1,1,4,2,1
