たらこう,おろする,はたたた,もたくさ,けたから,おいのし,ことくら,ずくこと,くいから,さやくよ,しないじ,さんがつ,がささや,もじゃもじ,くっつい,からごみ,するとこ,ぽっかり,ふさがっ,ぶつくさ,はっきり,からきち,ざわつか,ついてか,めたこと,のたびか,うとする,からどた,よろしく,ずかしく,からばら,すっきり,ぷりから,しながら,こうもり,こうもじゃ,ちらこそ,にこのこ,ことごと,たってく,もそこそ,からねば,ことだら,うところ,するから,がつけら,くださっ,くいたら,けたこと,ふさがり,ばたつか,がらもそ,するかす,かすめた,にこちら,だったら,つけたか,からだっ,ほったら,からすっ,がしばら,がちだっ,くらいじ,のしぐさ,いがかり,がみこん,ことばっ,じたばた,にたじろ,さくぽつ,ことだっ,いらしく,からかす,いじかた,ばってく,こうすら,にやしな,がしてか,たっきり,くすぐっ,こそうと,きくよろ,さったら,べたとこ,もそうじ,かったじ,するのさ,ぶりにこ,じめこそ,うだから,ころだっ,ぐりこん,だったた,のしつけ,わいいじ,さんがく,きりだっ,ついにや,くってか,だったか,ぐらいが,だらすご,つけたら,むしのこ,こうもじ,かきむし,とろくに,たっぷり,すっかり,こりうる,からぶつ,でぶつか,がくらん,ぶりから,うしばら,だったっ,おどけた,おいてく,さんから,がっかり,けたとこ,ずけさん,はらうよ,おいたた,こうから,うるさく,べちゃうと,するしな,ひそめた,もそうだ,ぶつけた,さんのこ,からしば,さくらん,がってく,べたこと,もそちら,もそのこ,どろおど,かりだっ,さんもそ,すっごく,かりじゃか,はたどた,おいたか,くらくさ,すること,てかけら,にやわら,つけてく,ことはき,たらしく,ばっかり,ぶつけら,うだしね,ことから,かりすら,てくどく,ざっくばら,ついたら,すかこん,すっぽり,くつもり,しないら,じたこと,かすこと,もそもこ,しなかっ,だくこと,とっくに,ついさっ,こうこく,がたたた,いがさっ,しなこと,もりだっ,くっつけ,がしばし,ぶつかっ,もわから,たらすご,からのこ,ひたすら,がやたら,のしばら,めちゃくちゃ,くにたど,しこけた,かったっ,からかっ,ゆるじと,にたくさ,つけたっ,ほっぺた,ころから,しないが,とこちら,しくはき,からとこ,ぶかしげ,ひくつか,すくめた,しげだっ,からこそ,するくら,ごろのこ,つかわし,からする,かったら,もそうし,かつだっ,わなかっ,さっぱり,さんつい,とろうと,ちかけた,かったか,うとしな,がさすっ,かすこそ,ばっちり,ことしな,けたかっ,けたころ,こうがく,くいとこ,くさむら,さんだっ,さくする,はたから,うしたら,うはしな,かってく,いそうだ,こしてく
1,1,1,2,1,2,4,1,1,1,2,1,1,1,3,1,4,1,1,1,11,1,2,1,2,1,34,1,11,1,1,1,1,36,1,1,1,3,3,1,2,1,1,7,5,1,1,1,1,1,1,1,1,1,2,43,1,1,1,2,1,2,4,1,1,1,3,1,1,1,8,1,1,4,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,12,1,1,1,4,1,1,1,5,23,1,2,1,1,1,1,2,1,1,2,1,1,4,1,1,3,1,1,1,6,7,2,2,5,1,1,2,1,1,2,2,1,3,1,1,1,1,49,1,2,1,1,4,3,1,1,5,1,1,1,1,1,2,1,1,2,2,2,15,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,3,1,1,1,3,2,2,1,1,1,2,1,2,1,5,1,1,2,1,10,1,1,6,9,1,1,1,25,11,1,1,3,2,2,1,1,1,2,1,1,1,1,1,3,3,1
