ケラケラ,ハキハキ,ゴタゴタ,ヘラヘラ,スラスラ,コロコロ,バラバラ,カッカッ,キラキラ,ジメジメ,ブツブツ,ズルズル,モヤモヤ,イライラ,パクパク,コツコツ,ギラギラ,スタスタ,ニヤニヤ,オロオロ,ガクガク
['\u3000ケラケラと笑う沙和に、平間は頭を抱えた。\n'],['\u3000朝の弱い彼女としては珍しくハキハキとしていて、まだ眠気にうずくまる平間の布団を剥ぎ取ると、急かすように森へ行く準備をさせた。\n'],['「じゃあ壱子、今日やるべきことをさっさとやってしまおう。熊とのゴタゴタですっかり疲れた。えっと、このあとは……」\n'],['「しかし結果として、平間、お主も命を落としかねなかったのじゃぞ！ なぜそのようにヘラヘラと笑っていられるのじゃ！」\n'],['\u3000どうしてこうスラスラと屁理屈が出てくるんだろう。\n'],"['\u3000何より、壱子のコロコロと変わる表情は見ていて飽きない。\n', '「そうそう、あの子すっごく可愛いんだ～。なんかこう、コロコロしてるというか！ 鈴ちゃんもすっごく可愛がっててね。アタシもついニヤニヤしちゃったよ」\n']","['「でも、証言自体は上がってくるわけですよね……？ 内容がバラバラでも」\n', '\u3000バラバラになっているものも紐で綴じられているものもあるが、そのいずれにも文字がいっぱいに書き込まれている。\n', '\u3000人の身体の中にあるもので、それがバラバラになって散らばっている。\n', '\u3000わざわざ肉が付いた状態でバラバラにするのは骨が折れるから、きっと骨になってからバラバラになったのだろう。\n', '\u3000わざわざ肉が付いた状態でバラバラにするのは骨が折れるから、きっと骨になってからバラバラになったのだろう。\n', '「うむ、私たちも数え間違いかも知れぬし、バラバラになってしまった骨盤の組み合わせが悪いのかとも思ったのじゃが、どうもそうではなかった。しかし、今やその謎も解けた」\n']",['\u3000隕鉄は起き上がりながらそう言うと、野太い声でカッカッカと豪快に笑う。\n'],"['「おや、近くで見るとすごく可愛いですね……目はキラキラしてるし、肌なんかお餅みたいに滑らかで。沙和ちゃん嫉妬しちゃうなあ。ほら、アタシ日焼けでいつもちょっと黒いじゃない？ って、またアタシばっかり喋っちゃった。あなた、お名前は？」\n', '\u3000しかしそこには日の光を水がキラキラと反射しているだけで、何も変わったことは無い。\n']",['「こうもジメジメとしていると、屋敷の氷菓子が恋しくなってくるな」\n'],"['\u3000すると、部屋の中からブツブツと独り言が聞こえた。\n', '\u3000そのままブツブツと「うう……」だとか「壱子にまで恥を……」だのと、独り言を繰り返す。\n', '\u3000そうして、壱子は一人でブツブツと呟き始めた。\n']",['\u3000そう言って壱子はズルズルとちゃぶ台から滑り落ちると、横にいる沙和の膝にうつぶせに寝そべった。\n'],"['\u3000満足げにうなずく壱子だったが、平間にはまだモヤモヤしたものが残る。\n', '\u3000そんな平間のモヤモヤを感じ取ったのか、あるいは彼女自身で自覚していたのか、壱子は先ほどの自分の発言を吹き飛ばすように首を振る。\n']",['\u3000と同時に、平間は自分の語気の強さに驚いた。なぜかイライラしている。\n'],"['\u3000壱子は少し考え込んで、顔を上げて数回口をパクパクさせたあと、何かを決心したように頷いて言った。\n', '\u3000パクパクと残った食事を平らげて、平間は立ち上がった。\n', '\u3000いまはの昼食のさなかで、壱子はいつもどおりに見ていて気持ちが良くなるほどパクパクと口を動かしていた。\n']",['そんな二人の反応を知らずに、壱子は転がった頭骨を無造作に両手で持ち上げて下から覗き込んだり、腕のものらしき細長い骨をコツコツと指で弾いてみたりしていた。\n'],['\u3000細められた目の奥からは、ギラギラとした挑戦的な光が宿る。\n'],"['\u3000そう言うと、壱子はスタスタと皿江たちのほうへ戻っていく。\n', '\u3000洞窟の左右に分かれて散らばる骨の間を、壱子はスタスタと軽やかな足取りで歩いていく。\n']","['「そうそう、あの子すっごく可愛いんだ～。なんかこう、コロコロしてるというか！ 鈴ちゃんもすっごく可愛がっててね。アタシもついニヤニヤしちゃったよ」\n', '「沙和、お主がニヤニヤしてるのはいつものことじゃろう」\n', '\u3000そんな壱子の様子を見て、沙和がニヤニヤしながら言う。\n', '\u3000ニヤニヤしながら顔を覗き込んでくる沙和に、平間は動揺を抑えて平坦な声で言う。\n']",['\u3000傍らには、抜き身の短刀を持ってオロオロする沙和の姿もある。\n'],['\u3000平間はガクガクと無言で何度もうなずいて、いま一度、肺腑に空気をたっぷり取り込んだ。\n']
