ちゅんちゅん,ぶるぶる,まじまじ,もじもじ,ばたばた,ぱたぱた,きらきら,ぴょんぴょん
"['\u3000さんびきは、それから、ちゅんちゅん、ちゅんちゅんとうたいました。', '\u3000さんびきは、それから、ちゅんちゅん、ちゅんちゅんとうたいました。']",['\u3000ふるい、きりかぶに、あいたあなのなか。ちゅん吉は、やせたからだで、ぶるぶるとふるえていました。'],['\u3000とそこで、ちゅん太は、ちゅん子のすがたを、まじまじとみつめました。ちゅん子も、ちゅん吉ほどでは、ありませんが、やせてしまっていたのです。それをみて、ちゅん太は、きづきました。'],['\u3000ちゅん太のほうへと、ちゅん子がふりむいて、こっちこっちと、羽をぱたぱたとさせます。ちゅん太は、もじもじしていましたが、やがて、ちゅん吉のまえに、すがたをあらわしました。'],['\u3000こえをかけると、ちゅん太は、ばたばたと羽をうごかして、こちらへとむきなおりました。'],"['\u3000そういって、ちいさな、ちいさな羽(はね)をぱたぱたと。さんびきは、まだまだちいさな、ひなどり。もちろん、とぶことは、できません。', '\u3000それでも、ちゅん太は、いっしょうけんめいに、ぱたぱた、ぱたぱたと羽をうごかします。さんびきは、なかよく、ぱたぱた、ぱたぱたと。', '\u3000それでも、ちゅん太は、いっしょうけんめいに、ぱたぱた、ぱたぱたと羽をうごかします。さんびきは、なかよく、ぱたぱた、ぱたぱたと。', '\u3000それでも、ちゅん太は、いっしょうけんめいに、ぱたぱた、ぱたぱたと羽をうごかします。さんびきは、なかよく、ぱたぱた、ぱたぱたと。', '\u3000それでも、ちゅん太は、いっしょうけんめいに、ぱたぱた、ぱたぱたと羽をうごかします。さんびきは、なかよく、ぱたぱた、ぱたぱたと。', '\u3000ちゅん太が、ぱたぱたと羽をうごかし、そして足(あし)をそろえて、ぴょんぴょんと。でもやっぱりまだ、とべません。からだは、ちょっとだけ、ういて、すぐに、じめんにおっこちます。', '\u3000ちゅん太のほうへと、ちゅん子がふりむいて、こっちこっちと、羽をぱたぱたとさせます。ちゅん太は、もじもじしていましたが、やがて、ちゅん吉のまえに、すがたをあらわしました。']","['\u3000目(め)をきらきらと、かがやかせる、さんびき。お母(かあ)さんは、どこか、かなしそうな目をしていました。', '\u3000ちゅん子がそういうと、ちゅん吉は、「ありがとう」と、わらいました。その目は、きらきらと、うるんでいました。']","['\u3000ちゅん太が、ぱたぱたと羽をうごかし、そして足(あし)をそろえて、ぴょんぴょんと。でもやっぱりまだ、とべません。からだは、ちょっとだけ、ういて、すぐに、じめんにおっこちます。', '\u3000足をそろえて、ぴょんぴょんっとすることもできません。']"
