ぴかぴか,きりきり,こつこつ,そろそろ,ふわふわ,しくしく,くるくる,きらきら,ずきずき,わくわく,ほくほく,くすくす,うとうと,にやにや
['\u3000いつまでも踊り続けることのできるぴかぴかの靴や、永遠という言葉を表した儚い氷のぱずる。｜点《とも》すと望んだものを炎の中に見ることができる不思議なまっち。どれも、王子様の影が最初に持ってきた機械仕掛けの｜小夜啼鳥《ないちんげーる》に見劣りしない品物ばかりです。\n'],['\u3000王子様の影の、黒い掌の上に載っていたのは、ぜんまい仕掛けの小さな｜小夜啼鳥《ないちんげーる》でした。ねじを巻くときりきりと歯車の音を微かに響かせながら翼を広げ、美しい歌を奏でるのです。目には黒い宝石がはめ込まれ、嘴は細かな彫刻のほどこされた金でできています。小首を傾げて歌う姿は本物の小鳥のようで、でも、決して疲れることなく何度でも同じ調べを正確に繰り返すことができるのです。\n'],"['\u3000でも、つねったところはちゃんと痛くて、目を覚ますような気配はありません。寝具に包まれた足の温かさ、起き上がった上半身が感じる夜の空気の冷たさも本物のようです。何より、窓の外からはずっとこつこつとのっくをするような音が聞こえているのです。\n', '\u3000またひと通り手紙を聞き終えて軽く息を吐いた時でした。お姫様のお部屋の窓を叩く、こつこつという音が響きました。\n', '\u3000そうしてどれだけ泣き暮れていたでしょうか。さすがに疲れてうとうととまどろみ始めたお姫様は、こつこつ、という音で我に返りました。どうやら窓の方から聞こえてくるようです。でも、いったい何の音でしょうか。ここは高い塔の上で、登ることができる人なんていないでしょう。鳥が飛んでくることはあるかもしれませんが、こんな真夜中ではつばめもひばりもみんな眠っているでしょう。\n']",['\u3000もう少し、もうじきに。そうくり返しながら、お姫様は、実は結婚の申し込みの手紙を一通たりとも読んではいませんでした。代わりに、物思いにふける振りで夜の窓辺に座りながら、待っているのは王子様の影の訪れです。王子様のもとに帰ることもできず、どんな美しいものを見て、どんな素晴らしい品を手に入れても満足できない、ひとりぼっちの影は、きっとそろそろやって来る頃合いでした。\n'],['\u3000王子様と人魚姫の声は、代わる代わる海での暮らしのことを教えてくれました。海の底でも季節の流れは感じられるということ。陸から流れ着く花びらや木の葉が水面に浮かぶのを見上げるのも美しいし、人魚の国を訪れる魚たちや海鳥たちも季節ごとに変わります。何百というくらげがふわふわと泳ぐ様は、雪が降り積もる光景にも似ているかもしれません。\n'],['\u3000そして誰もいなくなったひとりきりの寝台の上で、お姫様は顔を覆ってしくしくと鳴き始めました。\n'],['\u3000花びらを受け止める海は、細かく白い波飛沫をれーすのように宙に上げています。そんな無数の波を作るのは、｜海豚《いるか》や飛び魚の群れでした。鳩たちに負けまいとするかのように、次々と海面から飛び上がってはくるくると回ってまた海へ戻っていきます。\n'],['\u3000ああ、王子様はとても楽しそう。人魚姫の声もきらきらと輝くよう。ふたりとも幸せになれて本当に良かったわ。巻貝の手紙が届く度に、王子様の影が何をしても無駄だわ、ふたりはこんなに幸せそうで、相手さえいれば足りないのもなんてないのですもの、としみじみ思うのでした。\n'],['\u3000王子様の青い尾ひれと人魚姫の赤い尾ひれは、月と星の明かりのもとでさぞ美しく輝いているのでしょう。ふたりが寄り添って眠るところを思い浮かべると、お姫様の胸はまたずきずきと痛み始めます。初めて人間の足をもらって、一歩踏み出すごとにがらすの破片を踏むようだったという人魚姫の痛みよりも、もっとひどいのではないでしょうか。\n'],['\u3000影と結婚したお姫様は、末永く幸せに暮らしました。ご自分の影と仲良くお喋りをするお姿は絵にも残っていますし、影に連れられて色々な国を旅した物語もたくさん語り継がれています。どれもわくわくするような冒険なのですが、お姫様と影の物語が愛され親しまれるのは、何よりもおふたりがお互いを助け合い支え合ったからなのは言うまでもありません。\n'],['\u3000山のように積まれた手紙を前に、お父様である王様はお姫様に命じました。本当のところ、王子様と人魚姫の結婚は残念なことだったのですが、今となってはかえって良かったかもしれない、と王様はほくほくしています。それもそのはず、お姫様に結婚を申し込んできたのはいずれも名だたる国の王様や王子様や公爵様でした。大きくて豊かな国、小さいけれど文化や芸術が盛んな国、戦いで負けたことのないとても強い国。どの方を選んでもお姫様は必ず幸せになれるだろうと、王様は信じているのでした。\n'],['\u3000それを聞いたお姫様がくすくすと笑う様子がとても可愛らしく幸せそうなので、影との結婚なんて、と不思議に思っていたお城の人たちやお客様も、すばらしい結婚式だ、お似合いのご夫婦だ、と納得するのでした。\n'],['\u3000そうしてどれだけ泣き暮れていたでしょうか。さすがに疲れてうとうととまどろみ始めたお姫様は、こつこつ、という音で我に返りました。どうやら窓の方から聞こえてくるようです。でも、いったい何の音でしょうか。ここは高い塔の上で、登ることができる人なんていないでしょう。鳥が飛んでくることはあるかもしれませんが、こんな真夜中ではつばめもひばりもみんな眠っているでしょう。\n'],['\u3000影には顔がありません。でも、お姫様には王子様の影がにやにやと笑っているのが見える気がしました。好きな方がそんな表情をしているなんて、ちらりと頭に思い浮かべるのでさえ耐えられないことです。\n']
