しながら,おんぼろ,ことはら,のたくさ,しとばか,からどん,がたくさ,のおばさ,かったら,はっきり
['\u3000話を聞いたぎぎは、難しい顔をしながら、小さな赤い木の実と見たことのない薬草をかごいっぱいにくれました。これは森の中の特別な場所にしか生えないのだと言うのです。家に持って帰ったららは、まずはお母さんのぶんを作りました。するとお母さんは嘘のように元気になりました。そして今度はお母さんと一緒に、薬草を煎じてみんなに飲ませて回りました。そうするとみんなの熱はあっという間に下がったのです。赤い木の実を食べれば、すっかりいつものように元気になったのでした。'],['\u3000その質問にららは困ってしまいました。どれも食べたいとは思いません。だって犬はとても頼りになる番犬です。牛や鶏を飼っているお家では大事な家族ですし、とっても賢い遊び相手でもあります。猫は可愛らしい生き物です。ふわふわの毛並みをはいで食べてやろうとは思いません。ねずみは害獣です。ららのお母さんも、おんぼろな壁に穴を開けるねずみを見るたびに怒りますし、棒で追い回して殺そうとします。でもだからと言ってねずみを食べようとは、ららはどうしても思えません。その理由も何だかよくわからないのです。'],['\u3000それはいつもの、ぶっきらぼうなぎぎの声でした。ららとはまったく違う見た目をしていましたが、ぎぎが傷ついていることはららにもわかります。どこから取り出したのか、ぎぎはいつものふーどをかぶりました。そして何も言わずに、ららに背を向けて歩き出したのです。'],['\u3000ららはその答えに満足して、家の中に帰りました。翌朝、また村人総出で大きな岩の前に行ってびっくり。今までにないくらいのたくさんのお返しが置いてあったのです。きっと神様もご機嫌になったのだろうと、村長さんは嬉しそうな顔をしていました。'],['\u3000豊かな森もすっかり荒れ果てて、人が入り込めないような深い深い森に育ちました。時々この辺りを通った旅人が、うっかり森に迷い込むことがあります。ところが翌朝には、きちんと森の向こうの大きな街にたどり着くのです。そんな時、旅人の荷物からは何かが二個なくなっています。それは飴が二個だったり、ぱんが二個だったり。旅人の持ち物に合わせて、たいていちょっとしたものがなくなるのです。その代わりに、荷物の中にはお返しとばかりに新鮮な果物がそっと入っているのでした。'],['「捕まえて村で飼おうか。嘘か本当か知らないが、ごぶりんは何でも金に換えられるというじゃないか。いやあ神様なんて言うからどんなものかと思っていたら、まさかごぶりんだったとはなあ。敬って損したぜ」'],['\u3000ぎぎがたくさん話してくれた物語のお姫様は、魔法にかけられた王子様をきすで元の素敵な姿に戻します。ららはぎぎを追いかけると、目をつぶってそっときすをしました。けれどぎぎの姿は変わりません。やっぱりららがお姫様でないからだめなのでしょうか。ららは涙をいっぱい目にためて、ぎぎを見上げました。'],['\u3000それからしばらく後のことでした。村の中で、おかしな風邪が流行りました。こんこんと咳が続き、高熱が出て、どんどん身体が弱っていくのです。隣のおじさんが倒れました。お向かいのおばさんが倒れました。そして同じ家に住んでいる人も、みんな同じ病気にかかってしまいました。ららのお母さんも倒れてしまい、村の中で元気で過ごしているのは、ららくらいなものです。もしかしたら、ぎぎなら助けてくれるかもしれません。ららは慌てて森に向かいました。'],['\u3000あれは街に出稼ぎに行ったららのお父さんが買ってくれたものなのです。お父さんが帰ってきた時に、ららが髪飾りをつけていなかったら、お父さんはがっかりしてしまうかもしれません。そんなことをべそべそ泣きながら話すららに、男の子はふーどのぽけっとからそっと髪飾りを出してくれました。その上危ないからと、家のすぐ近くまで送ってくれたのです。ららの知らないことをたくさん知っている男の子に、ららはすっかり夢中になりました。'],['「『賢さ』や『可愛さ』なんてあいまいだ。それを区別と呼ぶのか、差別と呼ぶのか、それはきっと立場によって変わるんだ。でも『醜いこと』や『汚れ』はそれだけではっきりとした理由になる。ねずみをためらいなく殺せるように。」']
