サクサク,パクパク,パチパチ,ゴクゴク,ピカピカ,ドキドキ,トントン,カチャカチャ,ボコボコ,ポソポソ,スースー
"['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。', '\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。']",['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。'],['\u3000ぼくら三人を見たお母さんは、両手で口元をおおって、目をパチパチさせている。'],['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、クッキーをサクサク食べる。かみくだく前にホットミルクを口にふくむと、あまさがほろりと広がってすごくおいしい。サクサク。ゴクゴク。パクパク。'],['\u3000三号はといえば、マンガやおもちゃ、携帯ゲームなんかをきちんとしまって、いつの間に持ってきたのか掃除機までかけ始めた。部屋がピカピカになっていく。'],['\u3000ぼくがどんなにドキドキしているか知りもしないで、お母さんはドラムロールの口真似をして、ぼくらの背後を行ったり来たりしている。ぼくはギュッと目をつむった。'],['\u3000ぼくは返事をしないで先に部屋に向かった。二号と三号を立たせ、三人で並んでお母さんが来るのを待った。すぐにトントンとノックされてドアが開いた。'],[' \u3000すると、窓の辺りでカチャカチャとなにやら硬いものを吸いこむ音がした。なにか大事なものを吸いこまれていたら大変だ。'],['\u3000おなべがボコボコいって、お母さんはぼくから離れてコンロの火を止めた。さっきまでお母さんとくっついていたところがスースーする。'],['\u3000でも、なんだろう。クッキーよりおいしいはずのドーナツはなんだかポソポソしていて味がしなかった。'],['\u3000おなべがボコボコいって、お母さんはぼくから離れてコンロの火を止めた。さっきまでお母さんとくっついていたところがスースーする。']
