べたこと,ごぼうは,しっかり,ころのお,すること,ふがごぼ,くどわー,うとする
['「しかしごぼうを食べたことのないどわーふの私には、それがわかりませんでした。えるふがごぼうを食べているということを知ったはいいものの、それを単に木の根を食べるおかしな連中だとしか考えなかったのです」'],['「多少腹は立つが、それほどではない。他の種族にはごぼうを木の根呼ばわりする者がいることは知っている。しかしごぼうはこの国の名産品で、ぼくも大好物だ。むしろごぼうの美味さを知らずに木の根呼ばわりする連中を哀れに思うくらいだ」'],"['「もしそれでぼくを侮辱しているつもりだとしたら、逆にお前が恥をかいているだけだ。――ふむ、つまり上手くどわーふを侮辱するためには、どわーふ語を細かい言い回しまでしっかり学ばなければならないのだな？」', '「ふむ……表面的な部分を自分のものさしだけで解釈しても、それは理解から遠いということだな。ぼくがどわーふどもを的確に侮辱するためには、どわーふどもが普段どのような考えを持ち、どのような暮らしをしているかをしっかり理解する必要がある」']",['\u3000これは世界がまだばらばらの国に分かれていたころのお話です。'],"['「おっしゃる通りです、王子。では私は王子より一足先にえるふ族の現状を学び、それを用いて王子を侮辱することにします。『この、木の根をかじる虫野郎！』――さあ、腹は立ちましたか？」', '「おっしゃる通りです、王子。しかし私――王子を侮辱したがるどわーふは、残念ながら王子のようにえるふ文化をすぐに理解することはできませんでした。そのため、別の方法で王子を侮辱します。いいですか、落ち着いて聞いて下さい」', '「つまり、もしぼくがどわーふどもに向かってやつらの母親を罵ったなら、やつらもまたぼくを母上のことで罵る。そうなれば連中がえるふの言葉や文化など知らなくても、簡単にぼくを侮辱することができてしまう……。それではぼくは攻撃をしているつもりで、弱みを晒していることになる。いや、それどころか、ぼくが母上を侮辱しているも同然だ」']",['「しかしごぼうを食べたことのないどわーふの私には、それがわかりませんでした。えるふがごぼうを食べているということを知ったはいいものの、それを単に木の根を食べるおかしな連中だとしか考えなかったのです」'],['「もしそれでぼくを侮辱しているつもりだとしたら、逆にお前が恥をかいているだけだ。――ふむ、つまり上手くどわーふを侮辱するためには、どわーふ語を細かい言い回しまでしっかり学ばなければならないのだな？」'],"['\u3000ときどき他の種族と仲良くしようとする者が現れましたが、そういう人たちは逆に自分の種族から仲間外れにされてしまうのです。', '「おっしゃる通りです、王子。他者を攻撃しようとする者は、無意識に自分がされたくないと思うことをしてしまいがちです。しかしそれでは、相手におうむ返しという手段を与えてしまいます」']"
