ガヤガヤ,ボチボチ,ゴロゴロ,ゾロゾロ,ヒヤヒヤ,ドキドキ,ピンピン,ガラガラ,パラパラ,ドロドロ,ギリギリ,ズタズタ,ボコボコ,ワクワク,スカスカ
['爽やかな海風が吹き抜けていく。学生たちのわいわいガヤガヤという声は、来週に控える学園祭に備えたものだろう。大学全体が熱気を帯びている。\n'],['「ボチボチってところだ。お前たちが旅立った後、修復した雫が記憶喪失になったりはしたが」\n'],"['入り組んだ、迷路のような街路を駆け抜けていく｜恰幅の良い《もふもふな》男の姿があった。早い。まん丸な胴体に手足が伸びた体でゴロゴロと無重力の中を転がっていく彼は、ボヨンボヨンと薄桜色の壁を跳ね回りながら突き進んでいく。\n', 'そうだな。宇宙規模だとブラックホールなんて珍しくない。我々の目的地も、その意味ではごく慎ましやかな存在だ。ほとんどの銀河中心には超巨大ブラックホールがあるが、いて座Ａ*の質量は、太陽の４５０万倍しかない。他の銀河の超巨大ブラックホールなら、太陽質量の何億倍なんていうのもゴロゴロしている。\n']",['ゾロゾロと上がってくる残り二人。ちびすけとまんまるの子供たちも格納庫内を見回し、そしてハンガーに固定された金属塊へと視線を向けた。\n'],['「治したよ。学術種族―――｜この世界の《・・・・・》学術種族が大喜びで診てくれてな。なにせ別の歴史で建造された｜機械生命体《マシンヘッド》だ。見てるこっちはヒヤヒヤしてたが」\n'],"['『私の中に残ってる人間の部分は、魅力的な女の子が一緒にいるとドキドキするんだ。おかしいと思うかい？』\n', '『全然、おかしくないです。私も、ドキドキしてます……』\n']",['「うん？誰が滅んだって？この通りピンピンしてるよ」\n'],['全長３キロメートル。小さな、細長い艦である。貨物室さえないフレームでできたこの金属生命は、３５メートル級指揮個体を搭載。運搬するためのものだ。最大積載数４８、通常時でも３２体を運ぶこの艦は、ガラガラだった。\n'],['手元にある、世界史の参考書に目を落とす。パラパラとめくっただけでも、それは闘争の歴史だった。同族同士ですらこれほどまでに殺し合うとは。｜地球人《アーシアン》はなんと野蛮な種族なのだろう！\n'],['今、少女たちの潜む海底。ドロドロに溶けた氷の奥底も、そのように生じた熱によって生まれたのである。\n'],"['ふたりは、現代に与える影響を最小限に抑えるべく検討を重ねた。結果、鶫単体の能力でも殲滅できるであろうギリギリである１万２千年あまり前。金属生命体群がまだ、今ほど強力ではなかった時代、ひとつの惑星に居住していたころへと戻り、破壊し尽くす。\n', '爆発が収束した時、碧の｜人類《・・》はまだ生きていた。全身を溶融させ、頭部は半壊し、左腰の｜副腕《サブアーム》は脱落させながらも。旗艦たる指揮官に致命傷を与えぬギリギリまで威力を落とされた特異点砲では、突撃型指揮個体の強靭な転換装甲を破壊できなかったのだ。\n']",['たちまちのうちに、商業種族の勢力圏。その中にある多数の可住惑星や｜宇宙居留地《セツルメント》、そして母星にまで小天体が投下された。金属生命体群の容赦ない攻撃は、交易によって成り立っていた商業種族の経済をズタズタに引き裂き、あっという間に再起不能としたのだ。金属生命体群の猛威を阻むものなど何もなかった。\n'],"['そして、ボコボコに歪んだ衛星。\n', 'うちひとつ。氷に覆われた岩塊ともいえる衛星は、奇妙な形状をしている。いかなる働きによるものか。まるで巨人の手によって何か所もえぐり取られたかのように、その姿はボコボコと穴だらけだったのである。小さいとはいえ数千キロメートルはある天体が、自重で球形を取っておらぬとは。\n']",['困惑する彼女を見つめる、ワクワクした三組の瞳。\n'],"['花園は、基本的にはスカスカな構造をしている。その大半が巨大な人工生物である宇宙樹なのだ。中心に存在する人工太陽の光を受けてエネルギーを得ているらしい。それを聞いた遥が最初に想像したのはダイソン球。恒星を太陽光パネルですっぽり覆ってしまうことで、放射されるエネルギー全てを使おうというSF的アイデアである。唯一の欠点はダイソン球を作れる知的種族にダイソン球を作る動機がないであろうということ。そんな何天文単位もする構造物を作るよりもっと効率的なエネルギー確保手段は実際、幾らでもある。\n', '作業を終えた鶫は、ゆっくりと地面に沈み込み始めた。物質の構成原子間はスカスカだ。物質同士がすり抜けてしまわぬように働いている電気力学的メカニズムを無効化しているのだった。ついでに、破壊してしまった地形も適当に復元。こちらは綿密にする必要もなかろう。\n', 'スカスカの。いや、｜穴だらけの《・・・・・》地表。まるでスポンジのように無数の繊維が走っているかのようにも見えるが、その繊維、一本一本がとてつもない太さである。その遥かな下方まで、この密林は続いているのではないか？と思わせる姿だった。地殻が存在しないのだ。深々と降り続ける雪は、遥かな底へと消えていく。\n', '質量は極めて小さい。十メートルもない複雑怪奇な機械の塊を核として、全方位に伸ばした花弁は各々が百キロもの大きさ。されどその構造の大半はスカスカなのだ。\n', '押し潰されるかと思われた女の子は、しかしそうはならなかった。出現した｜物体《・・》側の電気磁気的作用。物体の相互作用を実現し、原子同士がスカスカの隙間をすり抜けてしまわぬ働きが無効化されていたことで、女の子は巨体に押しつぶされずに済んだのである。とはいえそれは救いを意味しない。そこから立て続けに、致命的な事が起きたから。\n']"
