ポコポコ,ニコニコ,ペラペラ,フワフワ,メキメキ,ビクビク,ヒラヒラ,ガリガリ
['「しょうが無いじゃない、こんな何百人単位でポコポコ人が死んでくような場所じゃあ危なくて転移陣つかえないんだもん！」\n'],['\u3000シャーヴィットの居た所では、守護者は契約に従って騎士や砦に守護を与え、守護を受けた騎士達は守るべき者を護る為に守護を受けた自らの身を盾に剣を振るう。首を傾げているフェンナードに、シャーヴィットはニコニコと微笑みを返すのみであった。\n'],"['「さっきの光と爆発だけで二千人近く死んだわよ？\u3000なんかやけにペラペラの魂も多かったけど」\n', '「複製した人間をこうした戦場に送り込んでいるわけか……あのやけにペラペラな感じの魂は、そういう事だったのね」\n']",['\u3000フワフワと浮かび上がる幻想的な光の粒。守護の力に包まれたシャーヴィット号のブリッジでは、先程の砲撃が掠めたにも関わらず被害ゼロだった事よりも、シャーヴィットの纏う神懸かった気配に圧倒されて誰もが口を開けずにいた。\n'],['\u3000そしてメキメキとカタパルトハッチを突き破って侵入してくるシユーハ軍の護衛艦。発進位置に運ぶ為のレール上に並べられていた戦闘機が次々と薙ぎ倒される。\n'],['\u3000何となく危険な響きを感じさせるパレスティーナの言葉に、ブリッジクルー達が少しビクビクしているのを苦笑しながら、フェンナードはミーシアに『試作シールドは如何にして消失したか』について語ってもらう。\n'],"['「蝶々？\u3000蝶々ってあのヒラヒラ飛ぶ奴か？」\n', '「ああ、そのヒラヒラ飛ぶ奴だ」\n', '\u3000転移陣が明滅を始め、シャーヴィットの魔力を燃料に空間を繋ぎ始める。と、そこへ――ヒラヒラと舞う一匹の蝶々が、彼女の強い魔力に惹かれて部屋の窓から迷い込んできた。紫色の羽から仄かに光る魔力の｜鱗粉《りんぷん》を撒き散らしながら、転移陣の中へと潜り込む。\n', '\u3000――静けさを取り戻した部屋の中では、おなか一杯になった魔喰蝶が満足そうにヒラヒラと舞っていた。\n']",['\u3000みるみる内に迫る重甲戦艦の厚そうな装甲。両端に並んだ点滅する航行灯が通り過ぎ、やがて甲板に激突。ぶつけた衝撃で多少揺れるも、守護の力に護られたシャーヴィット号は船体やエンジンに異常を出す事もなくガリガリと甲板を削りながら突き進む。\n']
